configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q,replicates,mean_delta_corrected,sd_delta_corrected,mean_standard_error,rms_standard_error,sd_to_rms_se_ratio,mean_influence_variance_p,mean_influence_variance_q,mean_variance_influence_variance_p,mean_variance_influence_variance_q,any_zero_cell_rate_p,any_zero_cell_rate_q,empty_margin_rate_p,empty_margin_rate_q,mean_zero_cell_fraction_p,mean_zero_cell_fraction_q,zero_estimated_variance_rate_p,zero_estimated_variance_rate_q,mean_welch_degrees_of_freedom,median_welch_degrees_of_freedom,mean_expanded_welch_degrees_of_freedom,median_expanded_welch_degrees_of_freedom,mean_expanded_component_degrees_of_freedom_p,median_expanded_component_degrees_of_freedom_p,mean_expanded_component_degrees_of_freedom_q,median_expanded_component_degrees_of_freedom_q
C2_N0_np100_nq500,C2,N0,Identical-population control,,,100,500,5.0,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,14.010268691929511,70.05134345964755,14.010268691929511,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[35.98973130807049, 14.010268691929511], [14.010268691929511, 35.98973130807049]]","[[179.94865654035243, 70.05134345964755], [70.05134345964755, 179.94865654035243]]",0.179521513612991,0.179521513612991,10000,-0.00044796049831257037,0.046746134574695314,0.04623940603053063,0.0467712632025739,0.9994627336069639,0.18262634053244914,0.18064382811997626,0.4105401221792845,0.4432737849822519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.67413113668454,141.41414763473747,24.448547673305164,20.7468104084907,17.633860822428872,14.414152674219489,74.4656877302269,71.82420645160862
C2_N0_np500_nq100,C2,N0,Identical-population control,,,500,100,0.2,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,70.05134345964755,14.010268691929511,14.010268691929511,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[179.94865654035243, 70.05134345964755], [70.05134345964755, 179.94865654035243]]","[[35.98973130807049, 14.010268691929511], [14.010268691929511, 35.98973130807049]]",0.179521513612991,0.179521513612991,10000,0.001042963065929633,0.046917215883643414,0.04610872047450599,0.04664652625033031,1.0058029966017283,0.18047740352403868,0.18149436041746775,0.4430082695810648,0.4094405117206919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.92889088704638,141.6927201384837,24.455412872624247,20.573793018476643,74.38672915976707,71.68020737495726,17.657140276666873,14.303894236856664
C2_N0_np100_nq1000,C2,N0,Identical-population control,,,100,1000,10.0,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,14.010268691929511,140.1026869192951,14.010268691929511,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[35.98973130807049, 14.010268691929511], [14.010268691929511, 35.98973130807049]]","[[359.89731308070486, 140.1026869192951], [140.1026869192951, 359.89731308070486]]",0.179521513612991,0.179521513612991,10000,0.0007980982030126749,0.045454333994426825,0.0442808592219552,0.04490095333610947,1.0123244745868754,0.18365795252651074,0.1795160852263722,0.41030702278235986,0.44659416839174576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.51110949833202,119.45942431849072,21.304831768045087,17.594992902027265,17.982514823426907,14.570333135553078,145.11685489031075,142.69700191256726
C2_N0_np1000_nq100,C2,N0,Identical-population control,,,1000,100,0.1,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,140.1026869192951,14.010268691929511,14.010268691929511,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[359.89731308070486, 140.1026869192951], [140.1026869192951, 359.89731308070486]]","[[35.98973130807049, 14.010268691929511], [14.010268691929511, 35.98973130807049]]",0.179521513612991,0.179521513612991,10000,0.000208253200155157,0.04524654175728946,0.044142317345814766,0.044771697901464,1.0106058934121847,0.17988623357015537,0.18246186994098004,0.4468977419947857,0.4090872347123267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.90881600028645,119.66976744793229,21.065059253491317,17.450882595723193,145.63471984096864,143.08225496121844,17.75196292145948,14.386531014716212
C2_N0_np200_nq400,C2,N0,Identical-population control,,,200,400,2.0,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,28.020537383859022,56.041074767718044,28.020537383859022,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[71.97946261614098, 28.020537383859022], [28.020537383859022, 71.97946261614098]]","[[143.95892523228196, 56.041074767718044], [56.041074767718044, 143.95892523228196]]",0.179521513612991,0.179521513612991,10000,0.00034555243305931784,0.03681069117780554,0.036699713370899896,0.03685511654954461,0.9987945941866891,0.18157638617703847,0.1801670739981299,0.4306456590844551,0.4405044293340954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0109011351876,397.3358805076998,61.69055545175702,58.313469640049746,31.65066978466562,28.773062029432424,59.83234527526302,57.14602211241281
C2_N0_np400_nq200,C2,N0,Identical-population control,,,400,200,0.5,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,56.041074767718044,28.020537383859022,28.020537383859022,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[143.95892523228196, 56.041074767718044], [56.041074767718044, 143.95892523228196]]","[[71.97946261614098, 28.020537383859022], [28.020537383859022, 71.97946261614098]]",0.179521513612991,0.179521513612991,10000,-0.0010828487971431386,0.03666533020653079,0.036780088885148964,0.03693633521555523,0.9926629155967182,0.18021389870637897,0.18275162247798354,0.44053458136218115,0.4315699096128894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.81381448457665,396.3003092447618,62.18483286848293,58.74088275408584,59.870500955749336,57.25502898284547,32.036363300287384,29.268162150559327
C2_N0_np200_nq1000,C2,N0,Identical-population control,,,200,1000,5.0,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,28.020537383859022,140.1026869192951,28.020537383859022,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[71.97946261614098, 28.020537383859022], [28.020537383859022, 71.97946261614098]]","[[359.89731308070486, 140.1026869192951], [140.1026869192951, 359.89731308070486]]",0.179521513612991,0.179521513612991,10000,-0.00010793102531143847,0.03286637937235753,0.032776595151667684,0.03297216921860706,0.9967915412071272,0.18139850433811322,0.1801714212898928,0.43039974589210467,0.44729250653323616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.20934387886285,284.33016745742293,44.50413815279694,41.228254618850514,31.622459785195574,28.703311175890402,145.9415089050887,143.6219363269053
C2_N0_np1000_nq200,C2,N0,Identical-population control,,,1000,200,0.2,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,140.1026869192951,28.020537383859022,28.020537383859022,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[359.89731308070486, 140.1026869192951], [140.1026869192951, 359.89731308070486]]","[[71.97946261614098, 28.020537383859022], [28.020537383859022, 71.97946261614098]]",0.179521513612991,0.179521513612991,10000,-0.00017381536452228046,0.03337461643163527,0.03277879142786833,0.032974236873489,1.0121421933032868,0.17980396856758743,0.1814992657642749,0.4467749297334356,0.4305345273893352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0532282816048,284.46264022155333,44.47640086287924,41.23776334894869,145.54674124376186,143.22949680644604,31.632555424656672,28.715321383979322
C2_N0_np200_nq2000,C2,N0,Identical-population control,,,200,2000,10.0,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,28.020537383859022,280.2053738385902,28.020537383859022,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[71.97946261614098, 28.020537383859022], [28.020537383859022, 71.97946261614098]]","[[719.7946261614097, 280.2053738385902], [280.2053738385902, 719.7946261614097]]",0.179521513612991,0.179521513612991,10000,-0.00019156502555818666,0.03147310786973118,0.03134196742490791,0.03156163333118785,0.997195155886651,0.1812369142688005,0.1799042543766905,0.43069286139367907,0.4492633917594051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.7775243654297,240.53939778121486,37.7705957054449,34.90696760914186,31.52072836674709,28.814487374981773,288.94479419828065,286.61227494781366
C2_N0_np2000_nq200,C2,N0,Identical-population control,,,2000,200,0.1,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,280.2053738385902,28.020537383859022,28.020537383859022,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[719.7946261614097, 280.2053738385902], [280.2053738385902, 719.7946261614097]]","[[71.97946261614098, 28.020537383859022], [28.020537383859022, 71.97946261614098]]",0.179521513612991,0.179521513612991,10000,-5.715002676900163e-05,0.03193087743193059,0.03134124713816123,0.03156756955995679,1.0115088959029221,0.17967543397545055,0.18133474618699708,0.44902085744864306,0.43012316314274124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.85489827576578,240.57589866182127,37.87463502447769,34.748566266631556,288.37020473636284,286.28403551620875,31.623199553256256,28.68098615918834
C2_N3_np10_nq20,C2,N3,One skewed population,,,10,20,2.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,1.2471890016818452,0.6919167372844147,0.6919167372844147,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[4.752810998318155, 2.247189001681845], [1.2471890016818452, 1.7528109983181548]]","[[13.308083262715584, 4.691916737284415], [0.6919167372844147, 1.3080832627155852]]",0.05919008954132586,0.0626368161702698,10000,0.012149311647523262,0.12804445266851264,0.10576223486373185,0.11565412563514482,1.1071325987319787,0.09637508959350288,0.07476735634159151,0.15398319083295306,0.1498819214445459,0.4396,0.6321,0.0326,0.1247,0.12115,0.18985,0.0879,0.1312,16.385046137603403,15.144162909570674,4.450656792841666,2.1530020811769477,7.3788080453667355,1.2013445972259504,3.076769397771314,1.8355293010315339
C2_N3_np20_nq10,C2,N3,One skewed population,,,20,10,0.5,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,2.4943780033636904,0.34595836864220736,0.34595836864220736,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[9.50562199663631, 4.49437800336369], [2.4943780033636904, 3.5056219966363096]]","[[6.654041631357792, 2.3459583686422074], [0.34595836864220736, 0.6540416313577926]]",0.05919008954132586,0.0626368161702698,10000,0.007956562003687984,0.12172967038941286,0.0973719023572273,0.11077435004546024,1.0988976269276842,0.08999098326512521,0.07771407464737896,0.20570187886685157,0.09150202811798122,0.0917,0.8742,0.0005,0.3539,0.023075,0.31835,0.0285,0.3621,17.623816674815977,19.0,7.038188043826073,2.9540349361463436,3.953333690108595,0.8286477531784229,7.024443291711411,1.9780589031065356
C2_N3_np10_nq50,C2,N3,One skewed population,,,10,50,5.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,1.2471890016818452,1.7297918432110366,1.2471890016818452,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[4.752810998318155, 2.247189001681845], [1.2471890016818452, 1.7528109983181548]]","[[33.27020815678896, 11.729791843211038], [1.7297918432110366, 3.2702081567889634]]",0.05919008954132586,0.0626368161702698,10000,0.014024973617109526,0.11903638355315345,0.09443134531880087,0.10490619027578371,1.1346936080723495,0.09602474925192558,0.07014169164931888,0.1528243032546178,0.19845095139993357,0.4451,0.205,0.0329,0.0052,0.122775,0.05255,0.0844,0.0062,20.124505768909824,12.183121027334519,4.011196347227393,1.5797304626853903,7.156820387614163,1.2013445972259504,3.2546494537579567,1.899960009734541
C2_N3_np50_nq10,C2,N3,One skewed population,,,50,10,0.2,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,6.235945008409225,0.34595836864220736,0.34595836864220736,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[23.764054991590772, 11.235945008409224], [6.235945008409225, 8.764054991590774]]","[[6.654041631357792, 2.3459583686422074], [0.34595836864220736, 0.6540416313577926]]",0.05919008954132586,0.0626368161702698,10000,0.006247404607150375,0.1069334806287715,0.08000089438329017,0.09565082584592613,1.1179566896894275,0.07462059354658329,0.07656668614076025,0.21888498928838648,0.08940066230965497,0.0015,0.8789,0.0,0.3557,0.000375,0.320425,0.0023,0.3652,29.11976169676227,20.493038067240064,8.178800061883898,2.8111992294094668,3.039429872358578,1.61307358570348,7.378917192543872,1.9780589031065356
C2_N3_np10_nq100,C2,N3,One skewed population,,,10,100,10.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,1.2471890016818452,3.4595836864220733,1.2471890016818452,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[4.752810998318155, 2.247189001681845], [1.2471890016818452, 1.7528109983181548]]","[[66.54041631357792, 23.459583686422075], [3.4595836864220733, 6.540416313577927]]",0.05919008954132586,0.0626368161702698,10000,0.015502046247591566,0.1159106852615774,0.08978149225464141,0.10153290876686649,1.1416070579414233,0.09626780875320835,0.06821506873399992,0.15439963974729914,0.22177668073610102,0.4397,0.0285,0.0325,0.0,0.121375,0.007125,0.0893,0.0006,22.928643498788045,10.655582481686544,3.9630348430154054,1.551937796535115,7.826382507421068,1.2013445972259504,4.7198216639202935,3.2313490201911828
C2_N3_np100_nq10,C2,N3,One skewed population,,,100,10,0.1,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,12.47189001681845,0.34595836864220736,0.34595836864220736,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[47.528109983181544, 22.47189001681845], [12.47189001681845, 17.528109983181547]]","[[6.654041631357792, 2.3459583686422074], [0.34595836864220736, 0.6540416313577926]]",0.05919008954132586,0.0626368161702698,10000,0.00651458670536637,0.10227697140155155,0.07260149658138199,0.09062628563828377,1.128557467419211,0.06716145242934365,0.07541509124298364,0.22140802198148613,0.08841994192808209,0.0,0.8815,0.0,0.3641,0.0,0.322275,0.0003,0.3732,47.03230444150837,15.246281277428439,7.179036874634401,2.584378110252465,4.186042104034304,3.2517062859895716,6.671838526033691,1.9780589031065356
C2_N3_np20_nq40,C2,N3,One skewed population,,,20,40,2.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,2.4943780033636904,1.3838334745688294,1.3838334745688294,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[9.50562199663631, 4.49437800336369], [2.4943780033636904, 3.5056219966363096]]","[[26.61616652543117, 9.38383347456883], [1.3838334745688294, 2.6161665254311703]]",0.05919008954132586,0.0626368161702698,10000,0.0005160405307780827,0.08161202203282421,0.07267407212245042,0.07874662650935062,1.0363875336695643,0.08861410057287449,0.0708130463183775,0.2013233698682822,0.18676632025576267,0.0981,0.302,0.0011,0.0144,0.0248,0.0791,0.0309,0.0203,36.36036127927519,35.90765943118858,4.048568621882843,2.28165891355033,3.8812215699303874,0.8286477531784229,3.0262381007687478,1.7549866574877275
C2_N3_np40_nq20,C2,N3,One skewed population,,,40,20,0.5,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,4.988756006727381,0.6919167372844147,0.6919167372844147,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[19.01124399327262, 8.98875600672738], [4.988756006727381, 7.011243993272619]]","[[13.308083262715584, 4.691916737284415], [0.6919167372844147, 1.3080832627155852]]",0.05919008954132586,0.0626368161702698,10000,-0.002379606018206938,0.07759113258767628,0.06981218676759016,0.07597923054939736,1.0212150350381735,0.07962490301397782,0.07564441799058061,0.2221061866857206,0.15270649224882918,0.0044,0.6213,0.0,0.1191,0.0011,0.18555,0.008,0.1264,37.4618361214987,39.0,4.558770190316527,3.0396819331094895,3.5271795504863674,1.3877766068470418,2.9631127285260117,1.8355293010315339
C2_N3_np20_nq100,C2,N3,One skewed population,,,20,100,5.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,2.4943780033636904,3.4595836864220733,2.4943780033636904,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[9.50562199663631, 4.49437800336369], [2.4943780033636904, 3.5056219966363096]]","[[66.54041631357792, 23.459583686422075], [3.4595836864220733, 6.540416313577927]]",0.05919008954132586,0.0626368161702698,10000,0.003716333456262168,0.0741295531604045,0.06510203494038339,0.07204045698460258,1.0289989300907465,0.09015181752497002,0.06822365663018735,0.20391619748779283,0.22053308144352318,0.0947,0.0311,0.001,0.0,0.023925,0.007775,0.0324,0.0005,43.08330741627863,26.71650274266353,3.5769367286723504,1.4851697835667736,4.11304303061881,0.9459224939024128,4.796961514213298,3.2282010695096606
