scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,margin_alpha_p,margin_alpha_q,association_p,association_q,generation_attempts,true_mi_p,true_mi_q,true_delta,distribution_l1,population_variance_p,population_variance_q,pooled_mixture_mi,pooled_mixture_variance,min_probability_p,min_probability_q,min_joint_expected_p,min_joint_expected_q,independence_expected_below_1_p,independence_expected_below_1_q,independence_expected_below_5_p,independence_expected_below_5_q,is_permutation_anchor,regime,regime_label,variant,cells,observations_per_cell_p,observations_per_cell_q,sample_size_ratio_q_to_p,minimum_joint_expected_pair,joint_expected_below_1_p,joint_expected_below_1_q,joint_expected_below_5_p,joint_expected_below_5_q,minimum_row_expected_p,minimum_row_expected_q,minimum_column_expected_p,minimum_column_expected_q,maximum_row_margin_p,maximum_column_margin_p,maximum_row_margin_q,maximum_column_margin_q,probability_p_json,probability_q_json,simulation_seed,replicates,estimator_valid_replicates,estimator_valid_rate,mean_delta_error,empirical_delta_sd,mean_standard_error,mean_sample_zero_fraction_p,mean_sample_zero_fraction_q,mean_sample_expected_below_1_p,mean_sample_expected_below_1_q,mean_sample_expected_below_5_p,mean_sample_expected_below_5_q,mean_sample_minimum_expected_p,mean_sample_minimum_expected_q,mean_sample_empty_row_fraction_p,mean_sample_empty_row_fraction_q,mean_sample_empty_column_fraction_p,mean_sample_empty_column_fraction_q,mean_sample_has_empty_margin_p,mean_sample_has_empty_margin_q,method,method_label,valid_replicates,valid_rate,coverage_95,median_effective_df,p05_effective_df,fpr_10,fpr_10_low,fpr_10_high,absolute_fpr_error_10,fpr_05,fpr_05_low,fpr_05_high,absolute_fpr_error_05,fpr_01,fpr_01_low,fpr_01_high,absolute_fpr_error_01
adversarial_3x3_d13,2,13,3,3,450,450,0.15,50.0,0.35,0.6792528918107896,0.8106865615943807,4,0.1500000000000028,0.15000000000000047,2.3314683517128287e-15,1.239165974893258,0.22615691799702742,0.181340825799393,0.058357961014342985,0.08934713198887495,0.01493563726242991,0.000528915536931433,6.721036768093459,0.23801199161914488,0.0,0.0,0.0,0.2222222222222222,False,shape_mismatch,Equal-MI shape mismatch,variant_2,9,50.0,50.0,1.0,0.23801199161914488,0.0,0.2222222222222222,0.0,0.3333333333333333,145.38782611945985,39.929393320687176,138.43500840946047,11.787946947880902,0.35116633299809646,0.3745232700125938,0.6093803125400439,0.6012935893218672,"[[0.01493563726242991, 0.079092864199085, 0.23172110749714458], [0.1469726030672569, 0.14343718850823672, 0.06075654142260284], [0.14572511169133645, 0.09531332525906125, 0.08204562109284638]]","[[0.000912291314642347, 0.29140871626796155, 0.009566694720269775], [0.000528915536931433, 0.036080005233635734, 0.05212306438651545], [0.02475423081038378, 0.2738048678202699, 0.3108212139093901]]",4175141723,300,300,1.0,-0.0012573766834255,0.02876706969588493,0.02972239663375317,0.0,0.16444444444444445,0.0,0.05888888888888888,0.0,0.22925925925925925,40.901385185185184,1.0220962962962965,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.9633333333333334,287.9318473473779,213.00093495067853,0.07333333333333333,0.04892399383922861,0.10853134160571737,0.026666666666666672,0.03666666666666667,0.02059530516285303,0.06445384817189297,0.013333333333333336,0.01,0.003406618437715286,0.02898349336233983,0.0
adversarial_3x3_d14,2,14,3,3,225,2250,0.07,5.0,1.0,0.6155187394900297,0.7607100237750145,1,0.07000000000000006,0.07000000000001172,-1.1657341758564144e-14,0.684628158477459,0.12372405943383616,0.13427299529901587,0.04512978052143313,0.09659140339488072,0.003997450828760958,0.0009906450701986497,0.8994264364712156,2.228951407946962,0.0,0.0,0.0,0.0,False,extreme_imbalance,Extreme sample imbalance,variant_1,9,25.0,250.0,10.0,0.8994264364712156,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,20.700160214994767,156.59992460010724,61.09335060916748,364.7635994525515,0.6207145963298537,0.4508747474560846,0.8561473081420656,0.6052438870461139,"[[0.08176861880100243, 0.006234642436880017, 0.003997450828760958], [0.2749959603725845, 0.20626105094335295, 0.13945758501391628], [0.09411016828249763, 0.059030309327178045, 0.13414421399382723]]","[[0.011181216606612244, 0.05511675214920354, 0.00330199773312078], [0.5500610024039809, 0.148261793229159, 0.15782451250892568], [0.044001668035520754, 0.0292604122632783, 0.0009906450701986497]]",2032883690,300,300,1.0,0.0022647303168036063,0.025291281564130963,0.024089074028382392,0.07555555555555554,0.010740740740740742,0.0,0.0,0.06444444444444446,0.0,5.320696296296296,24.62907111111111,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.94,,,0.13333333333333333,0.099466416834112,0.17647176206388843,0.033333333333333326,0.06,0.03828636952469206,0.09283944515290846,0.009999999999999995,0.016666666666666666,0.007139477350633337,0.0384153948330945,0.006666666666666666
adversarial_3x3_d14,2,14,3,3,225,2250,0.07,5.0,1.0,0.6155187394900297,0.7607100237750145,1,0.07000000000000006,0.07000000000001172,-1.1657341758564144e-14,0.684628158477459,0.12372405943383616,0.13427299529901587,0.04512978052143313,0.09659140339488072,0.003997450828760958,0.0009906450701986497,0.8994264364712156,2.228951407946962,0.0,0.0,0.0,0.0,False,extreme_imbalance,Extreme sample imbalance,variant_1,9,25.0,250.0,10.0,0.8994264364712156,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,20.700160214994767,156.59992460010724,61.09335060916748,364.7635994525515,0.6207145963298537,0.4508747474560846,0.8561473081420656,0.6052438870461139,"[[0.08176861880100243, 0.006234642436880017, 0.003997450828760958], [0.2749959603725845, 0.20626105094335295, 0.13945758501391628], [0.09411016828249763, 0.059030309327178045, 0.13414421399382723]]","[[0.011181216606612244, 0.05511675214920354, 0.00330199773312078], [0.5500610024039809, 0.148261793229159, 0.15782451250892568], [0.044001668035520754, 0.0292604122632783, 0.0009906450701986497]]",2032883690,300,300,1.0,0.0022647303168036063,0.025291281564130963,0.024089074028382392,0.07555555555555554,0.010740740740740742,0.0,0.0,0.06444444444444446,0.0,5.320696296296296,24.62907111111111,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.94,275.4679662230957,257.59390514307336,0.13333333333333333,0.099466416834112,0.17647176206388843,0.033333333333333326,0.06,0.03828636952469206,0.09283944515290846,0.009999999999999995,0.016666666666666666,0.007139477350633337,0.0384153948330945,0.006666666666666666
adversarial_3x3_d14,2,14,3,3,225,2250,0.07,5.0,1.0,0.6155187394900297,0.7607100237750145,1,0.07000000000000006,0.07000000000001172,-1.1657341758564144e-14,0.684628158477459,0.12372405943383616,0.13427299529901587,0.04512978052143313,0.09659140339488072,0.003997450828760958,0.0009906450701986497,0.8994264364712156,2.228951407946962,0.0,0.0,0.0,0.0,False,extreme_imbalance,Extreme sample imbalance,variant_1,9,25.0,250.0,10.0,0.8994264364712156,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,20.700160214994767,156.59992460010724,61.09335060916748,364.7635994525515,0.6207145963298537,0.4508747474560846,0.8561473081420656,0.6052438870461139,"[[0.08176861880100243, 0.006234642436880017, 0.003997450828760958], [0.2749959603725845, 0.20626105094335295, 0.13945758501391628], [0.09411016828249763, 0.059030309327178045, 0.13414421399382723]]","[[0.011181216606612244, 0.05511675214920354, 0.00330199773312078], [0.5500610024039809, 0.148261793229159, 0.15782451250892568], [0.044001668035520754, 0.0292604122632783, 0.0009906450701986497]]",2032883690,300,300,1.0,0.0022647303168036063,0.025291281564130963,0.024089074028382392,0.07555555555555554,0.010740740740740742,0.0,0.0,0.06444444444444446,0.0,5.320696296296296,24.62907111111111,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.96,26.154938600897967,14.552422427584819,0.11333333333333333,0.08224450187529102,0.15419939587169124,0.013333333333333322,0.04,0.023027321487942308,0.06860421203864003,0.010000000000000002,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.003333333333333333
adversarial_3x3_d15,2,15,3,3,120,2400,0.15,2.0,0.8,1.2788680068691325,1.1410960211502983,1,0.1499999999999999,0.14999999999999997,-5.551115123125783e-17,1.646456022280327,0.1483890289058854,0.26200234845321224,0.16637789712863071,0.27489195907840674,0.002150243462691598,0.00238511974743643,0.2580292155229918,5.7242873938474315,0.0,0.0,0.2222222222222222,0.0,False,extreme_imbalance,Extreme sample imbalance,variant_2,9,13.333333333333334,266.6666666666667,20.0,0.2580292155229918,0.2222222222222222,0.0,0.2222222222222222,0.0,22.229249007265846,106.91531583572873,12.39961104951304,122.33872188020653,0.5601058084712979,0.5120489703366085,0.711502191943312,0.8828943389479095,"[[0.00462507214652007, 0.13605438740410108, 0.04456428217659423], [0.0918833937168112, 0.10615148964468579, 0.05661556643998949], [0.2881124717207848, 0.2698430932878216, 0.002150243462691598]]","[[0.00238511974743643, 0.003473378714339619, 0.705643693481536], [0.020279866457694983, 0.011316379638731977, 0.012951802168460015], [0.02830948124495464, 0.05134143524893296, 0.16429884329791344]]",1604980699,300,300,1.0,-0.002802876728775556,0.036929653873707655,0.034671416746112724,0.14888888888888888,0.0011111111111111111,0.002962962962962963,0.0,0.23222222222222225,0.031111111111111107,2.2090555555555556,5.494729166666667,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.94,,,0.1,0.07094791459501534,0.1391664623846215,0.0,0.06,0.03828636952469206,0.09283944515290846,0.009999999999999995,0.016666666666666666,0.007139477350633337,0.0384153948330945,0.006666666666666666
adversarial_3x3_d15,2,15,3,3,120,2400,0.15,2.0,0.8,1.2788680068691325,1.1410960211502983,1,0.1499999999999999,0.14999999999999997,-5.551115123125783e-17,1.646456022280327,0.1483890289058854,0.26200234845321224,0.16637789712863071,0.27489195907840674,0.002150243462691598,0.00238511974743643,0.2580292155229918,5.7242873938474315,0.0,0.0,0.2222222222222222,0.0,False,extreme_imbalance,Extreme sample imbalance,variant_2,9,13.333333333333334,266.6666666666667,20.0,0.2580292155229918,0.2222222222222222,0.0,0.2222222222222222,0.0,22.229249007265846,106.91531583572873,12.39961104951304,122.33872188020653,0.5601058084712979,0.5120489703366085,0.711502191943312,0.8828943389479095,"[[0.00462507214652007, 0.13605438740410108, 0.04456428217659423], [0.0918833937168112, 0.10615148964468579, 0.05661556643998949], [0.2881124717207848, 0.2698430932878216, 0.002150243462691598]]","[[0.00238511974743643, 0.003473378714339619, 0.705643693481536], [0.020279866457694983, 0.011316379638731977, 0.012951802168460015], [0.02830948124495464, 0.05134143524893296, 0.16429884329791344]]",1604980699,300,300,1.0,-0.002802876728775556,0.036929653873707655,0.034671416746112724,0.14888888888888888,0.0011111111111111111,0.002962962962962963,0.0,0.23222222222222225,0.031111111111111107,2.2090555555555556,5.494729166666667,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.9433333333333334,144.64371175881791,135.04576624479898,0.1,0.07094791459501534,0.1391664623846215,0.0,0.056666666666666664,0.035677476463289524,0.08886595802247463,0.006666666666666661,0.016666666666666666,0.007139477350633337,0.0384153948330945,0.006666666666666666
adversarial_3x3_d15,2,15,3,3,120,2400,0.15,2.0,0.8,1.2788680068691325,1.1410960211502983,1,0.1499999999999999,0.14999999999999997,-5.551115123125783e-17,1.646456022280327,0.1483890289058854,0.26200234845321224,0.16637789712863071,0.27489195907840674,0.002150243462691598,0.00238511974743643,0.2580292155229918,5.7242873938474315,0.0,0.0,0.2222222222222222,0.0,False,extreme_imbalance,Extreme sample imbalance,variant_2,9,13.333333333333334,266.6666666666667,20.0,0.2580292155229918,0.2222222222222222,0.0,0.2222222222222222,0.0,22.229249007265846,106.91531583572873,12.39961104951304,122.33872188020653,0.5601058084712979,0.5120489703366085,0.711502191943312,0.8828943389479095,"[[0.00462507214652007, 0.13605438740410108, 0.04456428217659423], [0.0918833937168112, 0.10615148964468579, 0.05661556643998949], [0.2881124717207848, 0.2698430932878216, 0.002150243462691598]]","[[0.00238511974743643, 0.003473378714339619, 0.705643693481536], [0.020279866457694983, 0.011316379638731977, 0.012951802168460015], [0.02830948124495464, 0.05134143524893296, 0.16429884329791344]]",1604980699,300,300,1.0,-0.002802876728775556,0.036929653873707655,0.034671416746112724,0.14888888888888888,0.0011111111111111111,0.002962962962962963,0.0,0.23222222222222225,0.031111111111111107,2.2090555555555556,5.494729166666667,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.9466666666666667,40.583546706176634,19.34185398176326,0.09666666666666666,0.06815029481828933,0.13538170196951116,0.003333333333333341,0.05333333333333334,0.033091912519096475,0.08486914177483133,0.003333333333333334,0.01,0.003406618437715286,0.02898349336233983,0.0
zero_mi_3x3_d16,2,16,3,3,900,900,0.0,50.0,20.0,0.0,0.0,1,4.440892098500626e-16,0.0,4.440892098500626e-16,0.17464751278320323,1.834861194833312e-32,2.662279405624211e-32,1.574644879376308e-05,3.148274129719125e-05,0.07976153628239412,0.10493273921971034,71.7853826541547,94.4394652977393,0.0,0.0,0.0,0.0,False,zero_mi,Zero MI (independence),variant_1,9,100.0,100.0,1.0,71.7853826541547,0.0,0.0,0.0,0.0,243.6521195384125,292.1762330791408,265.16019852868044,290.9049715379927,0.3988138482729102,0.41052860364920757,0.3471292483395651,0.34826970094928456,"[[0.0974362494157359, 0.09736139632277094, 0.1356639287236803], [0.07982285830442615, 0.07976153628239412, 0.11114018267808252], [0.1175898458209856, 0.11749951020447989, 0.16372449224744473]]","[[0.1143127355293578, 0.10609320236891935, 0.10782455478533463], [0.11306236590995647, 0.10493273921971034, 0.10664515384715628], [0.12089459950997025, 0.11220180456469554, 0.11403284426489928]]",857867422,300,300,1.0,-4.278459369110463e-05,0.0023464995771963473,0.003081600071406211,0.0,0.0,0.0,0.0,0.0,0.0,68.94817777777777,88.90425555555557,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,1.0,,,0.0,0.0,0.012642971224546036,0.1,0.0,0.0,0.012642971224546036,0.05,0.0,0.0,0.012642971224546036,0.01
zero_mi_3x3_d16,2,16,3,3,900,900,0.0,50.0,20.0,0.0,0.0,1,4.440892098500626e-16,0.0,4.440892098500626e-16,0.17464751278320323,1.834861194833312e-32,2.662279405624211e-32,1.574644879376308e-05,3.148274129719125e-05,0.07976153628239412,0.10493273921971034,71.7853826541547,94.4394652977393,0.0,0.0,0.0,0.0,False,zero_mi,Zero MI (independence),variant_1,9,100.0,100.0,1.0,71.7853826541547,0.0,0.0,0.0,0.0,243.6521195384125,292.1762330791408,265.16019852868044,290.9049715379927,0.3988138482729102,0.41052860364920757,0.3471292483395651,0.34826970094928456,"[[0.0974362494157359, 0.09736139632277094, 0.1356639287236803], [0.07982285830442615, 0.07976153628239412, 0.11114018267808252], [0.1175898458209856, 0.11749951020447989, 0.16372449224744473]]","[[0.1143127355293578, 0.10609320236891935, 0.10782455478533463], [0.11306236590995647, 0.10493273921971034, 0.10664515384715628], [0.12089459950997025, 0.11220180456469554, 0.11403284426489928]]",857867422,300,300,1.0,-4.278459369110463e-05,0.0023464995771963473,0.003081600071406211,0.0,0.0,0.0,0.0,0.0,0.0,68.94817777777777,88.90425555555557,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,1.0,1617.8779519395844,1132.1175329591688,0.0,0.0,0.012642971224546036,0.1,0.0,0.0,0.012642971224546036,0.05,0.0,0.0,0.012642971224546036,0.01
zero_mi_3x3_d16,2,16,3,3,900,900,0.0,50.0,20.0,0.0,0.0,1,4.440892098500626e-16,0.0,4.440892098500626e-16,0.17464751278320323,1.834861194833312e-32,2.662279405624211e-32,1.574644879376308e-05,3.148274129719125e-05,0.07976153628239412,0.10493273921971034,71.7853826541547,94.4394652977393,0.0,0.0,0.0,0.0,False,zero_mi,Zero MI (independence),variant_1,9,100.0,100.0,1.0,71.7853826541547,0.0,0.0,0.0,0.0,243.6521195384125,292.1762330791408,265.16019852868044,290.9049715379927,0.3988138482729102,0.41052860364920757,0.3471292483395651,0.34826970094928456,"[[0.0974362494157359, 0.09736139632277094, 0.1356639287236803], [0.07982285830442615, 0.07976153628239412, 0.11114018267808252], [0.1175898458209856, 0.11749951020447989, 0.16372449224744473]]","[[0.1143127355293578, 0.10609320236891935, 0.10782455478533463], [0.11306236590995647, 0.10493273921971034, 0.10664515384715628], [0.12089459950997025, 0.11220180456469554, 0.11403284426489928]]",857867422,300,300,1.0,-4.278459369110463e-05,0.0023464995771963473,0.003081600071406211,0.0,0.0,0.0,0.0,0.0,0.0,68.94817777777777,88.90425555555557,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,1.0,3.905498387884238,1.3978108838874417,0.0,0.0,0.012642971224546036,0.1,0.0,0.0,0.012642971224546036,0.05,0.0,0.0,0.012642971224546036,0.01
zero_mi_3x3_d17,2,17,3,3,225,900,0.0,2.0,0.8,0.0,0.0,2,-1.1102230246251565e-16,-2.220446049250313e-16,1.1102230246251565e-16,1.1660153786730751,3.325205466256057e-32,3.015176790195787e-32,0.01853427438620081,0.039757584838916504,0.02365072030521989,0.0030822949723700974,5.3214120686744755,2.7740654751330878,0.0,0.0,0.0,0.1111111111111111,False,zero_mi,Zero MI (independence),variant_2,9,25.0,100.0,4.0,2.7740654751330878,0.0,0.0,0.0,0.1111111111111111,51.02120489425176,28.513589187614553,23.467060762938804,87.56031768544425,0.39579953984936433,0.5642943981544466,0.8347984776827875,0.5938095989381168,"[[0.1311709573798681, 0.22334746312910397, 0.041281119340392226], [0.125086317889687, 0.21298702343015816, 0.039366208189671445], [0.07515027874071457, 0.1279599115951845, 0.02365072030521989]]","[[0.4957113492269664, 0.08121691101025567, 0.2578702174455653], [0.07928531308916854, 0.01299003589009006, 0.0412444075739378], [0.0188129366219818, 0.0030822949723700974, 0.009786534169664272]]",2620080462,300,300,1.0,-0.00035248910641585225,0.006049914313989423,0.008464839431904098,0.0007407407407407407,0.008518518518518517,0.0,0.0,0.04444444444444444,0.11222222222222224,5.328059259259259,2.699359259259259,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.9733333333333334,,,0.06,0.03828636952469206,0.09283944515290846,0.04000000000000001,0.02666666666666667,0.01357306980864709,0.05172894295058983,0.023333333333333334,0.01,0.003406618437715286,0.02898349336233983,0.0
zero_mi_3x3_d17,2,17,3,3,225,900,0.0,2.0,0.8,0.0,0.0,2,-1.1102230246251565e-16,-2.220446049250313e-16,1.1102230246251565e-16,1.1660153786730751,3.325205466256057e-32,3.015176790195787e-32,0.01853427438620081,0.039757584838916504,0.02365072030521989,0.0030822949723700974,5.3214120686744755,2.7740654751330878,0.0,0.0,0.0,0.1111111111111111,False,zero_mi,Zero MI (independence),variant_2,9,25.0,100.0,4.0,2.7740654751330878,0.0,0.0,0.0,0.1111111111111111,51.02120489425176,28.513589187614553,23.467060762938804,87.56031768544425,0.39579953984936433,0.5642943981544466,0.8347984776827875,0.5938095989381168,"[[0.1311709573798681, 0.22334746312910397, 0.041281119340392226], [0.125086317889687, 0.21298702343015816, 0.039366208189671445], [0.07515027874071457, 0.1279599115951845, 0.02365072030521989]]","[[0.4957113492269664, 0.08121691101025567, 0.2578702174455653], [0.07928531308916854, 0.01299003589009006, 0.0412444075739378], [0.0188129366219818, 0.0030822949723700974, 0.009786534169664272]]",2620080462,300,300,1.0,-0.00035248910641585225,0.006049914313989423,0.008464839431904098,0.0007407407407407407,0.008518518518518517,0.0,0.0,0.04444444444444444,0.11222222222222224,5.328059259259259,2.699359259259259,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.9766666666666667,250.85364569606384,229.92689805310033,0.06,0.03828636952469206,0.09283944515290846,0.04000000000000001,0.023333333333333334,0.011347660299125234,0.04737197226827532,0.02666666666666667,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.003333333333333333
zero_mi_3x3_d17,2,17,3,3,225,900,0.0,2.0,0.8,0.0,0.0,2,-1.1102230246251565e-16,-2.220446049250313e-16,1.1102230246251565e-16,1.1660153786730751,3.325205466256057e-32,3.015176790195787e-32,0.01853427438620081,0.039757584838916504,0.02365072030521989,0.0030822949723700974,5.3214120686744755,2.7740654751330878,0.0,0.0,0.0,0.1111111111111111,False,zero_mi,Zero MI (independence),variant_2,9,25.0,100.0,4.0,2.7740654751330878,0.0,0.0,0.0,0.1111111111111111,51.02120489425176,28.513589187614553,23.467060762938804,87.56031768544425,0.39579953984936433,0.5642943981544466,0.8347984776827875,0.5938095989381168,"[[0.1311709573798681, 0.22334746312910397, 0.041281119340392226], [0.125086317889687, 0.21298702343015816, 0.039366208189671445], [0.07515027874071457, 0.1279599115951845, 0.02365072030521989]]","[[0.4957113492269664, 0.08121691101025567, 0.2578702174455653], [0.07928531308916854, 0.01299003589009006, 0.0412444075739378], [0.0188129366219818, 0.0030822949723700974, 0.009786534169664272]]",2620080462,300,300,1.0,-0.00035248910641585225,0.006049914313989423,0.008464839431904098,0.0007407407407407407,0.008518518518518517,0.0,0.0,0.04444444444444444,0.11222222222222224,5.328059259259259,2.699359259259259,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,1.0,2.0208801943495844,0.6206113636292429,0.0,0.0,0.012642971224546036,0.1,0.0,0.0,0.012642971224546036,0.05,0.0,0.0,0.012642971224546036,0.01
