condition,condition_label,method,method_label,nominal_alpha,actual_rejection_rate
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.07100000000000001,0.07489487119207883
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.07200000000000001,0.0758317629731522
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.073,0.07688113921892561
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.074,0.07777270691390117
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.075,0.07873318077316416
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.076,0.07969262895421661
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.077,0.08063412904489888
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.078,0.08172929225073532
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.079,0.0827116931859516
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.08,0.08373955166943924
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.081,0.08485839802089293
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.082,0.08578514612433553
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.083,0.08680289382207787
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.084,0.08789240424560082
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.085,0.0889182444586671
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.08600000000000001,0.0898505490575773
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.08700000000000001,0.09075027483242296
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.088,0.09168226374758333
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.089,0.09274965669364417
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.09,0.09377123959218747
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.091,0.09470216667486472
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.092,0.0956434598143632
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.093,0.09667469971579265
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.094,0.09768542018244505
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.095,0.09868164837339136
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.096,0.09960807121726165
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.097,0.10062189925973178
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.098,0.10168505646822774
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.099,0.10264103558426581
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.1,0.10358259165354111
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.0,0.0
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.001,0.002902796205146643
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.002,0.005287735740613243
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.003,0.008032081859336179
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.004,0.010098122138031778
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.005,0.012299980125503675
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.006,0.014308091940333865
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.007,0.016118267841604344
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.008,0.018136843412267727
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.009000000000000001,0.019907181521272417
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.01,0.021521130778722225
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.011,0.02331515253333886
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.012,0.02447367191500437
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.013000000000000001,0.025873464753262836
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.014,0.027299229187124158
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.015,0.028747267505867553
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.016,0.029935691942225378
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.017,0.031185201480737057
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.018000000000000002,0.03250748759537085
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.019,0.03392338663334396
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.02,0.035197882815973996
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.021,0.036702207483236354
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.022,0.03838830548808049
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.023,0.03991823617054976
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.024,0.04084449194783176
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.025,0.042024621754823334
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.026000000000000002,0.043248864963771706
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.027,0.044521072104221064
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.028,0.045688431961996505
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.029,0.04696374827391558
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.03,0.04800396545702469
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.031,0.04933968186781588
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.032,0.05062731464458793
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.033,0.05173095598131233
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.034,0.05291921092458616
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.035,0.054137862912208935
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.036000000000000004,0.05522226184025354
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.037,0.05628017030895831
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.038,0.05744735827327983
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.039,0.05844405262417592
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.04,0.0595378965596426
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.041,0.0604626152884883
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.042,0.061999327117854094
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.043000000000000003,0.06319502410647523
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.044,0.06440997477838646
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.045,0.06553594560302792
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.046,0.06708744158944027
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.047,0.06834699188072273
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.048,0.06950911950668029
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.049,0.07061240071965277
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.05,0.07155630768248238
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.051000000000000004,0.0728749559061937
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.052000000000000005,0.0737790817400559
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.053,0.07502740545980767
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.054,0.0758179621958435
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.055,0.07686652831811672
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.056,0.07822939459305579
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.057,0.07901980219688531
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.058,0.080066677633991
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.059000000000000004,0.08094881171082227
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.06,0.08204129515547096
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.061,0.08305120977583234
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.062,0.0840409731017404
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.063,0.08511413503579547
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.064,0.08618702960567033
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.065,0.08720959683985138
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.066,0.08871638607509945
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.067,0.08965930208751131
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.068,0.09093823811466857
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.069,0.09200584968677153
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.07,0.09293374751190465
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.07100000000000001,0.0939149912373135
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.07200000000000001,0.09469329455946682
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.073,0.09567027448367375
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.074,0.09676541444327555
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.075,0.09789231297068535
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.076,0.0987482918708404
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.077,0.09962749191964508
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.078,0.10064009660347462
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.079,0.10197492623138316
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.08,0.1028722417910389
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.081,0.10374190672271673
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.082,0.10508411558878064
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.083,0.10613033970557814
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.084,0.10721826637261156
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.085,0.10836773368879375
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.08600000000000001,0.1092178811525373
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.08700000000000001,0.10992754756214054
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.088,0.11112385284636206
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.089,0.11224233001863429
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.09,0.11361153460663782
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.091,0.11460326183970955
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.092,0.1159244968152516
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.093,0.11692486216424969
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.094,0.11799398369469223
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.095,0.1190336641399321
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.096,0.12016963562138094
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.097,0.12113584027998447
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.098,0.12253990161133269
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.099,0.12358050858113541
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.1,0.12477614129057253
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.0,0.0
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.001,0.009268435010254482
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.002,0.012493215108053613
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.003,0.01533397905055807
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.004,0.017768012318536155
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.005,0.020138160473466823
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.006,0.022196839438633615
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.007,0.02428443133625089
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.008,0.026459622261282477
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.009000000000000001,0.028317762169228006
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.01,0.030093670303747135
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.011,0.03194760294520414
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.012,0.03365685177537248
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.013000000000000001,0.03542653116950638
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.014,0.03720084853983439
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.015,0.038908839809705026
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.016,0.04045467464162596
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.017,0.041908917981285404
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.018000000000000002,0.04377068374896424
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.019,0.045326094616810086
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.02,0.04710277390066098
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.021,0.048650359658840694
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.022,0.05025075297916535
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.023,0.05164020734058594
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.024,0.053234650196101574
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.025,0.05465894654428196
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.026000000000000002,0.056174035022342826
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.027,0.05750322540131116
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.028,0.058925116233876515
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.029,0.06024239614874549
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.03,0.061600962070836304
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.031,0.0630028778597885
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.032,0.06439215039466015
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.033,0.0657659472116699
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.034,0.06720906565106663
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.035,0.06858389472559093
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.036000000000000004,0.07011664145477693
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.037,0.07146572889850608
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.038,0.07285303632420567
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.039,0.07415100241292803
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.04,0.075418031032787
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.041,0.07668878266825763
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.042,0.07799771284306806
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.043000000000000003,0.07942589303116354
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.044,0.08078007129067567
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.045,0.08198557506066999
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.046,0.08323985228574557
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.047,0.08455216157701477
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.048,0.08580153295760792
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.049,0.08705368720879317
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.05,0.08841041179252915
