scenario_seed,scenario_id,scenario_key,subset,replicate,profile_seconds,wald_seconds,permutation_seconds,permutations,student_perm_analytic_p
2026072601,random_5x5_d0,2026072601:random_5x5_d0,easy,3,0.1462664999999106,0.00010933296289294958,0.005157750099897385,999,0.497
2026072601,random_5x5_d0,2026072601:random_5x5_d0,easy,4,0.27914545801468194,0.00015599990729242563,0.005508749978616834,999,0.235
2026072501,random_5x10_d5,2026072501:random_5x10_d5,hard,0,0.23269874998368323,8.433288894593716e-05,0.006382124964147806,999,0.901
2026072501,random_5x10_d5,2026072501:random_5x10_d5,hard,1,0.19228441710583866,8.39160056784749e-05,0.006352500058710575,999,0.797
2026072501,random_5x10_d5,2026072501:random_5x10_d5,hard,2,0.22747037501540035,9.574997238814831e-05,0.006379041005857289,999,0.543
2026072501,random_5x10_d5,2026072501:random_5x10_d5,hard,3,0.2334746669512242,0.00010391708929091692,0.006251332932151854,999,0.234
2026072501,random_5x10_d5,2026072501:random_5x10_d5,hard,4,0.1875968329841271,7.712503429502249e-05,0.006304583977907896,999,0.977
2026072601,random_5x10_d5,2026072601:random_5x10_d5,hard,0,0.4224380829837173,0.00016562500968575478,0.012940790969878435,999,0.88
2026072601,random_5x10_d5,2026072601:random_5x10_d5,hard,1,0.41126324993092567,0.00022208294831216335,0.011672040913254023,999,0.665
2026072601,random_5x10_d5,2026072601:random_5x10_d5,hard,2,0.4335962909972295,0.00016591697931289673,0.012465749983675778,999,0.745
2026072601,random_5x10_d5,2026072601:random_5x10_d5,hard,3,0.40052595804445446,0.00021733297035098076,0.012396250036545098,999,0.029
2026072601,random_5x10_d5,2026072601:random_5x10_d5,hard,4,0.4294461249373853,0.00017675000708550215,0.01218720804899931,999,0.427
