scenario_id,regime,regime_label,rows,columns,n_p,n_q,target_mi,method,replicates,valid_replicates,valid_rate,fpr_05,fpr_05_low,fpr_05_high,absolute_fpr_error_05,median_runtime_ms,p95_runtime_ms
stress_8x8_d5,highly_sparse,Highly skewed and sparse,8,8,460,920,0.15,expanded_welch,40,40,1.0,0.075,0.025836025774588198,0.19864233524310543,0.024999999999999994,0.19870849791914225,0.2152118599042296
stress_8x8_d5,highly_sparse,Highly skewed and sparse,8,8,460,920,0.15,constrained_lr,40,40,1.0,0.125,0.05459500250945404,0.26112119838851094,0.075,194.40124998800457,306.46218481706455
stress_8x8_d5,highly_sparse,Highly skewed and sparse,8,8,460,920,0.15,student_permutation,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,1.8518749857321382,1.9465393037535248
stress_8x8_d6,ultra_sparse,Ultra-skewed and sparse,8,8,604,604,0.1,normal_wald,40,40,1.0,0.075,0.025836025774588198,0.19864233524310543,0.024999999999999994,0.1987291034311056,0.23374226875603193
stress_8x8_d6,ultra_sparse,Ultra-skewed and sparse,8,8,604,604,0.1,expanded_welch,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,0.1987291034311056,0.23374226875603193
stress_8x8_d6,ultra_sparse,Ultra-skewed and sparse,8,8,604,604,0.1,constrained_lr,40,40,1.0,0.075,0.025836025774588198,0.19864233524310543,0.024999999999999994,202.83581234980375,361.3647085381667
stress_8x8_d6,ultra_sparse,Ultra-skewed and sparse,8,8,604,604,0.1,student_permutation,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,1.9350205548107624,1.9947523600421841
stress_8x8_d7,ultra_sparse,Ultra-skewed and sparse,8,8,75,750,0.15,normal_wald,40,40,1.0,0.1,0.03957952868260636,0.23051775227522295,0.05,0.20112504716962576,0.22484565852209926
stress_8x8_d7,ultra_sparse,Ultra-skewed and sparse,8,8,75,750,0.15,expanded_welch,40,40,1.0,0.075,0.025836025774588198,0.19864233524310543,0.024999999999999994,0.20112504716962576,0.22484565852209926
stress_8x8_d7,ultra_sparse,Ultra-skewed and sparse,8,8,75,750,0.15,constrained_lr,40,40,1.0,1.0,0.9123783988027133,1.0,0.95,230.64720863476396,326.4270727173425
stress_8x8_d7,ultra_sparse,Ultra-skewed and sparse,8,8,75,750,0.15,student_permutation,40,40,1.0,0.0,0.0,0.08762160119728662,0.05,2.289354451932013,2.4311000364832576
adversarial_8x8_d8,widespread_sparse,Widespread sparsity,8,8,417,417,0.1,normal_wald,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,0.19824947230517864,0.2086396561935544
adversarial_8x8_d8,widespread_sparse,Widespread sparsity,8,8,417,417,0.1,expanded_welch,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,0.19824947230517864,0.2086396561935544
adversarial_8x8_d8,widespread_sparse,Widespread sparsity,8,8,417,417,0.1,constrained_lr,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,168.80337498150766,228.91990161733622
adversarial_8x8_d8,widespread_sparse,Widespread sparsity,8,8,417,417,0.1,student_permutation,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,1.9929374102503061,2.051068772561848
adversarial_8x8_d9,widespread_sparse,Widespread sparsity,8,8,271,542,0.15,normal_wald,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,0.2006039721891284,0.21835239604115486
adversarial_8x8_d9,widespread_sparse,Widespread sparsity,8,8,271,542,0.15,expanded_welch,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,0.2006039721891284,0.21835239604115486
adversarial_8x8_d9,widespread_sparse,Widespread sparsity,8,8,271,542,0.15,constrained_lr,40,38,0.95,0.10526315789473684,0.04170257347553523,0.2413052172288731,0.055263157894736833,154.16412486229092,936.6394182783552
adversarial_8x8_d9,widespread_sparse,Widespread sparsity,8,8,271,542,0.15,student_permutation,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,2.0539171528071165,2.13668990181759
