condition,condition_label,method,method_label,nominal_alpha,actual_rejection_rate
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.063,0.08129116183406751
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.064,0.08341043577036543
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.065,0.08426264250671851
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.066,0.08637912937501195
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.067,0.08679718957568085
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.068,0.08679718957568085
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.069,0.08679718957568085
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.07,0.08936056454140583
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.07100000000000001,0.09104159902416445
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.07200000000000001,0.0927559669906135
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.073,0.0948635349496301
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.074,0.09615524944433088
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.075,0.09700295059375616
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.076,0.09869844515718548
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.077,0.09953317202452103
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.078,0.09996420650727963
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.079,0.10123447344430161
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.08,0.1029357748640822
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.081,0.10379636261144565
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.082,0.10423190268113205
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.083,0.10636275736551748
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.084,0.10721635763587278
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.085,0.10721635763587278
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.08600000000000001,0.1084936120499029
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.08700000000000001,0.1097664531415839
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.088,0.11018311980825057
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.089,0.11102640763532678
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.09,0.11144446783599568
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.091,0.11313104349014814
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.092,0.11397726342141963
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.093,0.11439532362208853
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.094,0.11565527811583143
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.095,0.11648861144916475
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.096,0.11905906157604941
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.097,0.12117658402880892
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.098,0.12203275845382329
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.099,0.12245937961423285
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.1,0.12288893287883766
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.0,0.0
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.001,0.012371623161974238
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.002,0.01658834872145598
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.003,0.01786337816786352
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.004,0.01953004483453019
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.005,0.019946711501196857
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.006,0.02161337816786352
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.007,0.022030044834530187
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.008,0.022863378167863525
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.009000000000000001,0.024160424761867846
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.01,0.02585526461951909
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.011,0.02799494433482158
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.012,0.028847151071174658
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.013000000000000001,0.029699357807527735
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.014,0.0313660244741944
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.015,0.03265377128023389
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.016,0.03348710461356722
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.017,0.035570437946900554
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.018000000000000002,0.03809861113788514
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.019,0.04066138739033216
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.02,0.04235941606416729
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.021,0.043609416064167295
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.022,0.04575228459565366
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.023,0.046613791119971576
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.024,0.04833051667945332
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.025,0.04999718334611999
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.026000000000000002,0.05213075208964152
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.027,0.05340578153604905
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.028,0.05465578153604907
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.029,0.055924654939068806
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.03,0.05675798827240214
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.031,0.0584246549390688
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.032,0.06011949479672005
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.033,0.06098419013722184
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.034,0.06267902999487308
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.035,0.06392902999487309
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.036000000000000004,0.06517902999487309
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.037,0.06642902999487309
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.038,0.06809569666153975
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.039,0.06981875478178241
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.04,0.07151045089485662
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.041,0.07192711756152328
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.042,0.07234378422818995
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.043000000000000003,0.07276045089485661
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.044,0.07404181290202508
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.045,0.07531998609300966
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.046,0.07659815928399424
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.047,0.07704299914164549
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.048,0.07790769448214728
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.049,0.07877238982264907
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.05,0.08046722968030032
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.051000000000000004,0.08171722968030032
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.052000000000000005,0.0829672296803003
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.053,0.08380056301363364
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.054,0.08463389634696698
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.055,0.08631943641665338
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.056,0.0867549764863398
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.057,0.08758830981967314
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.058,0.08842164315300646
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.059000000000000004,0.08967164315300646
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.06,0.0905049764863398
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.061,0.09094981634399105
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.062,0.09222798953497562
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.063,0.09352503612897994
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.064,0.09562724286533304
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.065,0.09729390953199969
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.066,0.09942747827552123
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.067,0.0998441449421879
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.068,0.10070565146650581
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.069,0.10329021611106638
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.07,0.10412354944439971
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.07100000000000001,0.10623505596871764
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.07200000000000001,0.10790172263538429
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.073,0.10873505596871762
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.074,0.10959656249303555
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.075,0.11129459116687067
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.076,0.11129459116687067
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.077,0.112127924500204
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.078,0.11298628727994488
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.079,0.1138196206132782
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.08,0.11506962061327819
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.081,0.116789489917337
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.082,0.116789489917337
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.083,0.11852508887983847
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.084,0.11980645088700692
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.085,0.12108781289417539
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.08600000000000001,0.12197138163769694
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.08700000000000001,0.12449025504071667
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.088,0.12743195115379086
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.089,0.12868195115379086
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.09,0.1295152844871242
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.091,0.13123201004660595
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.092,0.1328986767132726
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.093,0.13373201004660595
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.094,0.13501337205377442
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.095,0.136291545244759
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.096,0.1371248785780923
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.097,0.13884160413757407
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.098,0.14098447266906045
