shape,profile,family,constructor,n_p,n_q,relative_effect,achieved_mi_p,achieved_mi_q,absolute_mi_difference,wald_rejection,wald_valid,welch_rejection,welch_valid,welch_minus_wald
5x5,different_skew,common,additive,1000,1000,0.6,0.027983292774441,0.1119331710977629,0.0839498783233223,0.9916,1.0,0.9914,1.0,-0.000200000000000089
5x5,different_skew,common,additive,50,500,0.6,0.027983292774441,0.1119331710977629,0.0839498783233223,0.3607,1.0,0.2035,1.0,-0.15720000000000003
5x5,different_skew,common,additive,500,50,0.6,0.027983292774441,0.1119331710977629,0.0839498783233223,0.0898,1.0,0.0392,0.9999,-0.050600000000000006
5x5,different_skew,common,loglinear,10,10,0.0,0.0279832927744407,0.0279832927744408,0.0,0.1772,0.9888,0.0796,0.7858,-0.09759999999999999
5x5,different_skew,common,loglinear,50,50,0.0,0.0279832927744407,0.0279832927744408,0.0,0.0517,1.0,0.0346,1.0,-0.017100000000000004
5x5,different_skew,common,loglinear,250,250,0.0,0.0279832927744407,0.0279832927744408,0.0,0.0199,1.0,0.0143,1.0,-0.005600000000000001
5x5,different_skew,common,loglinear,1000,1000,0.0,0.0279832927744407,0.0279832927744408,0.0,0.0365,1.0,0.0327,1.0,-0.003799999999999998
5x5,different_skew,common,loglinear,50,500,0.0,0.0279832927744407,0.0279832927744408,0.0,0.0593,1.0,0.0084,1.0,-0.0509
5x5,different_skew,common,loglinear,500,50,0.0,0.0279832927744407,0.0279832927744408,0.0,0.175,1.0,0.0293,1.0,-0.1457
5x5,different_skew,common,loglinear,10,10,0.1,0.0279832927744407,0.0419749391616615,0.0139916463872203,0.1705,0.9909,0.0748,0.7786,-0.09570000000000001
5x5,different_skew,common,loglinear,50,50,0.1,0.0279832927744407,0.0419749391616615,0.0139916463872203,0.0415,1.0,0.0284,1.0,-0.0131
5x5,different_skew,common,loglinear,250,250,0.1,0.0279832927744407,0.0419749391616615,0.0139916463872203,0.0369,1.0,0.0293,1.0,-0.007600000000000003
5x5,different_skew,common,loglinear,1000,1000,0.1,0.0279832927744407,0.0419749391616615,0.0139916463872203,0.1537,1.0,0.1447,1.0,-0.009000000000000008
5x5,different_skew,common,loglinear,50,500,0.1,0.0279832927744407,0.0419749391616615,0.0139916463872203,0.0805,1.0,0.0104,1.0,-0.0701
5x5,different_skew,common,loglinear,500,50,0.1,0.0279832927744407,0.0419749391616615,0.0139916463872203,0.1246,1.0,0.0209,1.0,-0.1037
5x5,different_skew,common,loglinear,10,10,0.3,0.0279832927744407,0.0699582319360857,0.0419749391616611,0.1741,0.9882,0.0715,0.782,-0.10260000000000001
5x5,different_skew,common,loglinear,50,50,0.3,0.0279832927744407,0.0699582319360857,0.0419749391616611,0.0394,1.0,0.0285,1.0,-0.010899999999999996
5x5,different_skew,common,loglinear,250,250,0.3,0.0279832927744407,0.0699582319360857,0.0419749391616611,0.1591,1.0,0.1406,1.0,-0.01849999999999999
5x5,different_skew,common,loglinear,1000,1000,0.3,0.0279832927744407,0.0699582319360857,0.0419749391616611,0.7575,1.0,0.7488,1.0,-0.00869999999999993
5x5,different_skew,common,loglinear,50,500,0.3,0.0279832927744407,0.0699582319360857,0.0419749391616611,0.1362,1.0,0.0365,1.0,-0.09969999999999998
5x5,different_skew,common,loglinear,500,50,0.3,0.0279832927744407,0.0699582319360857,0.0419749391616611,0.0771,1.0,0.0195,0.9999,-0.0576
5x5,different_skew,common,loglinear,10,10,0.6,0.0279832927744407,0.1119331710977631,0.0839498783233223,0.174,0.9903,0.0692,0.7811,-0.10479999999999999
5x5,different_skew,common,loglinear,50,50,0.6,0.0279832927744407,0.1119331710977631,0.0839498783233223,0.0594,1.0,0.0485,1.0,-0.0109
5x5,different_skew,common,loglinear,250,250,0.6,0.0279832927744407,0.1119331710977631,0.0839498783233223,0.5332,1.0,0.5127,1.0,-0.020499999999999963
5x5,different_skew,common,loglinear,1000,1000,0.6,0.0279832927744407,0.1119331710977631,0.0839498783233223,0.9971,1.0,0.9968,1.0,-0.00029999999999996696
5x5,different_skew,common,loglinear,50,500,0.6,0.0279832927744407,0.1119331710977631,0.0839498783233223,0.2797,1.0,0.1524,1.0,-0.1273
5x5,different_skew,common,loglinear,500,50,0.6,0.0279832927744407,0.1119331710977631,0.0839498783233223,0.0769,1.0,0.0465,1.0,-0.030399999999999996
5x5,different_skew,rare,additive,10,10,0.0,0.0011524806628453,0.0011524806628446,0.0,0.1332,0.9858,0.0589,0.7721,-0.0743
5x5,different_skew,rare,additive,50,50,0.0,0.0011524806628453,0.0011524806628446,0.0,0.0545,1.0,0.0206,1.0,-0.0339
5x5,different_skew,rare,additive,250,250,0.0,0.0011524806628453,0.0011524806628446,0.0,0.0123,1.0,0.0023,1.0,-0.01
5x5,different_skew,rare,additive,1000,1000,0.0,0.0011524806628453,0.0011524806628446,0.0,0.0237,1.0,0.0142,1.0,-0.009499999999999998
5x5,different_skew,rare,additive,50,500,0.0,0.0011524806628453,0.0011524806628446,0.0,0.1016,1.0,0.0139,1.0,-0.0877
5x5,different_skew,rare,additive,500,50,0.0,0.0011524806628453,0.0011524806628446,0.0,0.3969,1.0,0.1368,0.9999,-0.2601
5x5,different_skew,rare,additive,10,10,0.1,0.0011524806628453,0.0017287209942671,0.0005762403314223,0.1239,0.9884,0.0555,0.7803,-0.06839999999999999
5x5,different_skew,rare,additive,50,50,0.1,0.0011524806628453,0.0017287209942671,0.0005762403314223,0.0545,1.0,0.0192,1.0,-0.0353
5x5,different_skew,rare,additive,250,250,0.1,0.0011524806628453,0.0017287209942671,0.0005762403314223,0.013,1.0,0.0037,1.0,-0.0093
5x5,different_skew,rare,additive,1000,1000,0.1,0.0011524806628453,0.0017287209942671,0.0005762403314223,0.0292,1.0,0.0163,1.0,-0.012900000000000002
5x5,different_skew,rare,additive,50,500,0.1,0.0011524806628453,0.0017287209942671,0.0005762403314223,0.1005,1.0,0.0148,1.0,-0.0857
5x5,different_skew,rare,additive,500,50,0.1,0.0011524806628453,0.0017287209942671,0.0005762403314223,0.4016,1.0,0.1392,1.0,-0.2624
5x5,different_skew,rare,additive,10,10,0.3,0.0011524806628453,0.0028812016571118,0.0017287209942671,0.1282,0.9887,0.0646,0.7825,-0.0636
5x5,different_skew,rare,additive,50,50,0.3,0.0011524806628453,0.0028812016571118,0.0017287209942671,0.0503,1.0,0.0225,1.0,-0.0278
5x5,different_skew,rare,additive,250,250,0.3,0.0011524806628453,0.0028812016571118,0.0017287209942671,0.0132,1.0,0.0041,1.0,-0.0091
5x5,different_skew,rare,additive,1000,1000,0.3,0.0011524806628453,0.0028812016571118,0.0017287209942671,0.0432,1.0,0.0241,1.0,-0.019100000000000002
5x5,different_skew,rare,additive,50,500,0.3,0.0011524806628453,0.0028812016571118,0.0017287209942671,0.1006,1.0,0.0135,1.0,-0.0871
5x5,different_skew,rare,additive,500,50,0.3,0.0011524806628453,0.0028812016571118,0.0017287209942671,0.3975,1.0,0.1386,1.0,-0.2589
5x5,different_skew,rare,additive,10,10,0.6,0.0011524806628453,0.0046099226513789,0.0034574419885343,0.1259,0.9882,0.0593,0.7825,-0.06660000000000002
5x5,different_skew,rare,additive,50,50,0.6,0.0011524806628453,0.0046099226513789,0.0034574419885343,0.0551,1.0,0.019,1.0,-0.03610000000000001
5x5,different_skew,rare,additive,250,250,0.6,0.0011524806628453,0.0046099226513789,0.0034574419885343,0.0105,1.0,0.0018,1.0,-0.008700000000000001
5x5,different_skew,rare,additive,1000,1000,0.6,0.0011524806628453,0.0046099226513789,0.0034574419885343,0.0643,1.0,0.0379,1.0,-0.026399999999999993
5x5,different_skew,rare,additive,50,500,0.6,0.0011524806628453,0.0046099226513789,0.0034574419885343,0.1082,1.0,0.0181,1.0,-0.0901
5x5,different_skew,rare,additive,500,50,0.6,0.0011524806628453,0.0046099226513789,0.0034574419885343,0.3877,1.0,0.1309,1.0,-0.25680000000000003
5x5,different_skew,rare,loglinear,10,10,0.0,0.0011524806628449,0.0011524806628447,0.0,0.1347,0.9897,0.0621,0.7844,-0.07259999999999998
5x5,different_skew,rare,loglinear,50,50,0.0,0.0011524806628449,0.0011524806628447,0.0,0.0506,1.0,0.0226,1.0,-0.028
5x5,different_skew,rare,loglinear,250,250,0.0,0.0011524806628449,0.0011524806628447,0.0,0.0075,1.0,0.0015,1.0,-0.006
5x5,different_skew,rare,loglinear,1000,1000,0.0,0.0011524806628449,0.0011524806628447,0.0,0.0125,1.0,0.0056,1.0,-0.006900000000000001
5x5,different_skew,rare,loglinear,50,500,0.0,0.0011524806628449,0.0011524806628447,0.0,0.0808,1.0,0.0099,1.0,-0.07089999999999999
5x5,different_skew,rare,loglinear,500,50,0.0,0.0011524806628449,0.0011524806628447,0.0,0.3161,1.0,0.0997,1.0,-0.21639999999999998
5x5,different_skew,rare,loglinear,10,10,0.1,0.0011524806628449,0.0017287209942671,0.0005762403314223,0.1364,0.9875,0.0629,0.7774,-0.0735
5x5,different_skew,rare,loglinear,50,50,0.1,0.0011524806628449,0.0017287209942671,0.0005762403314223,0.0491,1.0,0.0198,1.0,-0.029299999999999996
5x5,different_skew,rare,loglinear,250,250,0.1,0.0011524806628449,0.0017287209942671,0.0005762403314223,0.0058,1.0,0.0017,1.0,-0.0040999999999999995
5x5,different_skew,rare,loglinear,1000,1000,0.1,0.0011524806628449,0.0017287209942671,0.0005762403314223,0.0134,1.0,0.007,1.0,-0.0064
5x5,different_skew,rare,loglinear,50,500,0.1,0.0011524806628449,0.0017287209942671,0.0005762403314223,0.0837,1.0,0.0097,1.0,-0.074
5x5,different_skew,rare,loglinear,500,50,0.1,0.0011524806628449,0.0017287209942671,0.0005762403314223,0.3078,1.0,0.0897,1.0,-0.21810000000000002
5x5,different_skew,rare,loglinear,10,10,0.3,0.0011524806628449,0.002881201657112,0.0017287209942671,0.1363,0.9858,0.0671,0.7782,-0.0692
5x5,different_skew,rare,loglinear,50,50,0.3,0.0011524806628449,0.002881201657112,0.0017287209942671,0.0442,1.0,0.0181,0.9999,-0.0261
5x5,different_skew,rare,loglinear,250,250,0.3,0.0011524806628449,0.002881201657112,0.0017287209942671,0.006,1.0,0.0011,1.0,-0.0049
5x5,different_skew,rare,loglinear,1000,1000,0.3,0.0011524806628449,0.002881201657112,0.0017287209942671,0.0219,1.0,0.0126,1.0,-0.0093
5x5,different_skew,rare,loglinear,50,500,0.3,0.0011524806628449,0.002881201657112,0.0017287209942671,0.0826,1.0,0.0118,1.0,-0.0708
5x5,different_skew,rare,loglinear,500,50,0.3,0.0011524806628449,0.002881201657112,0.0017287209942671,0.2839,1.0,0.0813,1.0,-0.2026
5x5,different_skew,rare,loglinear,10,10,0.6,0.0011524806628449,0.0046099226513793,0.0034574419885343,0.13,0.9907,0.0546,0.7788,-0.0754
5x5,different_skew,rare,loglinear,50,50,0.6,0.0011524806628449,0.0046099226513793,0.0034574419885343,0.0402,1.0,0.0176,1.0,-0.0226
5x5,different_skew,rare,loglinear,250,250,0.6,0.0011524806628449,0.0046099226513793,0.0034574419885343,0.0058,1.0,0.0016,1.0,-0.0042
5x5,different_skew,rare,loglinear,1000,1000,0.6,0.0011524806628449,0.0046099226513793,0.0034574419885343,0.0351,1.0,0.0227,1.0,-0.012399999999999998
5x5,different_skew,rare,loglinear,50,500,0.6,0.0011524806628449,0.0046099226513793,0.0034574419885343,0.0897,1.0,0.0107,1.0,-0.079
5x5,different_skew,rare,loglinear,500,50,0.6,0.0011524806628449,0.0046099226513793,0.0034574419885343,0.2618,1.0,0.0657,1.0,-0.1961
5x5,different_skew,spread,additive,10,10,0.0,0.0021588141327035,0.0021588141327026,0.0,0.1346,0.9891,0.0611,0.7817,-0.0735
5x5,different_skew,spread,additive,50,50,0.0,0.0021588141327035,0.0021588141327026,0.0,0.0563,1.0,0.0248,1.0,-0.0315
5x5,different_skew,spread,additive,250,250,0.0,0.0021588141327035,0.0021588141327026,0.0,0.0118,1.0,0.004,1.0,-0.0078
5x5,different_skew,spread,additive,1000,1000,0.0,0.0021588141327035,0.0021588141327026,0.0,0.0224,1.0,0.0135,1.0,-0.0089
5x5,different_skew,spread,additive,50,500,0.0,0.0021588141327035,0.0021588141327026,0.0,0.0932,1.0,0.0126,1.0,-0.0806
5x5,different_skew,spread,additive,500,50,0.0,0.0021588141327035,0.0021588141327026,0.0,0.3684,1.0,0.1203,1.0,-0.2481
5x5,different_skew,spread,additive,10,10,0.1,0.0021588141327035,0.0032382211990551,0.0010794070663515,0.132,0.9887,0.0591,0.7751,-0.0729
5x5,different_skew,spread,additive,50,50,0.1,0.0021588141327035,0.0032382211990551,0.0010794070663515,0.053,1.0,0.0193,1.0,-0.033699999999999994
5x5,different_skew,spread,additive,250,250,0.1,0.0021588141327035,0.0032382211990551,0.0010794070663515,0.0102,1.0,0.0031,1.0,-0.0071
5x5,different_skew,spread,additive,1000,1000,0.1,0.0021588141327035,0.0032382211990551,0.0010794070663515,0.0262,1.0,0.0148,1.0,-0.0114
5x5,different_skew,spread,additive,50,500,0.1,0.0021588141327035,0.0032382211990551,0.0010794070663515,0.0983,1.0,0.0136,1.0,-0.0847
5x5,different_skew,spread,additive,500,50,0.1,0.0021588141327035,0.0032382211990551,0.0010794070663515,0.3579,1.0,0.112,1.0,-0.2459
5x5,different_skew,spread,additive,10,10,0.3,0.0021588141327035,0.0053970353317573,0.0032382211990545,0.13,0.9895,0.0597,0.7778,-0.0703
5x5,different_skew,spread,additive,50,50,0.3,0.0021588141327035,0.0053970353317573,0.0032382211990545,0.0513,1.0,0.0211,0.9999,-0.030199999999999998
5x5,different_skew,spread,additive,250,250,0.3,0.0021588141327035,0.0053970353317573,0.0032382211990545,0.0094,1.0,0.0028,1.0,-0.0066
5x5,different_skew,spread,additive,1000,1000,0.3,0.0021588141327035,0.0053970353317573,0.0032382211990545,0.0541,1.0,0.0338,1.0,-0.020300000000000006
5x5,different_skew,spread,additive,50,500,0.3,0.0021588141327035,0.0053970353317573,0.0032382211990545,0.0997,1.0,0.0144,1.0,-0.0853
5x5,different_skew,spread,additive,500,50,0.3,0.0021588141327035,0.0053970353317573,0.0032382211990545,0.3506,1.0,0.1134,1.0,-0.23720000000000002
5x5,different_skew,spread,additive,10,10,0.6,0.0021588141327035,0.0086352565308116,0.006476442398109,0.14,0.9894,0.0653,0.7811,-0.07470000000000002
5x5,different_skew,spread,additive,50,50,0.6,0.0021588141327035,0.0086352565308116,0.006476442398109,0.0524,1.0,0.0216,1.0,-0.0308
5x5,different_skew,spread,additive,250,250,0.6,0.0021588141327035,0.0086352565308116,0.006476442398109,0.0095,1.0,0.0027,1.0,-0.0068
5x5,different_skew,spread,additive,1000,1000,0.6,0.0021588141327035,0.0086352565308116,0.006476442398109,0.1302,1.0,0.0922,1.0,-0.038000000000000006
5x5,different_skew,spread,additive,50,500,0.6,0.0021588141327035,0.0086352565308116,0.006476442398109,0.1117,1.0,0.0156,1.0,-0.09609999999999999
5x5,different_skew,spread,additive,500,50,0.6,0.0021588141327035,0.0086352565308116,0.006476442398109,0.3416,1.0,0.1111,1.0,-0.2305
5x5,different_skew,spread,loglinear,10,10,0.0,0.0021588141327031,0.0021588141327025,0.0,0.1414,0.9905,0.0648,0.7842,-0.0766
5x5,different_skew,spread,loglinear,50,50,0.0,0.0021588141327031,0.0021588141327025,0.0,0.0455,1.0,0.0194,0.9999,-0.026099999999999998
5x5,different_skew,spread,loglinear,250,250,0.0,0.0021588141327031,0.0021588141327025,0.0,0.0075,1.0,0.0028,1.0,-0.004699999999999999
5x5,different_skew,spread,loglinear,1000,1000,0.0,0.0021588141327031,0.0021588141327025,0.0,0.0108,1.0,0.0053,1.0,-0.0055000000000000005
5x5,different_skew,spread,loglinear,50,500,0.0,0.0021588141327031,0.0021588141327025,0.0,0.076,1.0,0.0091,1.0,-0.0669
5x5,different_skew,spread,loglinear,500,50,0.0,0.0021588141327031,0.0021588141327025,0.0,0.2969,1.0,0.0844,0.9999,-0.2125
5x5,different_skew,spread,loglinear,10,10,0.1,0.0021588141327031,0.0032382211990547,0.0010794070663515,0.1394,0.9874,0.066,0.7855,-0.07339999999999999
5x5,different_skew,spread,loglinear,50,50,0.1,0.0021588141327031,0.0032382211990547,0.0010794070663515,0.043,1.0,0.0176,1.0,-0.025399999999999995
5x5,different_skew,spread,loglinear,250,250,0.1,0.0021588141327031,0.0032382211990547,0.0010794070663515,0.0068,1.0,0.0029,1.0,-0.0039
5x5,different_skew,spread,loglinear,1000,1000,0.1,0.0021588141327031,0.0032382211990547,0.0010794070663515,0.0161,1.0,0.0095,1.0,-0.0066
5x5,different_skew,spread,loglinear,50,500,0.1,0.0021588141327031,0.0032382211990547,0.0010794070663515,0.0792,1.0,0.0094,1.0,-0.0698
5x5,different_skew,spread,loglinear,500,50,0.1,0.0021588141327031,0.0032382211990547,0.0010794070663515,0.2853,1.0,0.0794,1.0,-0.2059
5x5,different_skew,spread,loglinear,10,10,0.3,0.0021588141327031,0.0053970353317567,0.0032382211990545,0.1433,0.99,0.0637,0.7808,-0.0796
5x5,different_skew,spread,loglinear,50,50,0.3,0.0021588141327031,0.0053970353317567,0.0032382211990545,0.0396,1.0,0.0178,1.0,-0.021800000000000003
5x5,different_skew,spread,loglinear,250,250,0.3,0.0021588141327031,0.0053970353317567,0.0032382211990545,0.0052,1.0,0.0023,1.0,-0.0029
5x5,different_skew,spread,loglinear,1000,1000,0.3,0.0021588141327031,0.0053970353317567,0.0032382211990545,0.0319,1.0,0.0197,1.0,-0.012199999999999999
5x5,different_skew,spread,loglinear,50,500,0.3,0.0021588141327031,0.0053970353317567,0.0032382211990545,0.089,1.0,0.011,1.0,-0.078
5x5,different_skew,spread,loglinear,500,50,0.3,0.0021588141327031,0.0053970353317567,0.0032382211990545,0.2511,1.0,0.0662,1.0,-0.1849
5x5,different_skew,spread,loglinear,10,10,0.6,0.0021588141327031,0.0086352565308231,0.006476442398109,0.1379,0.9886,0.0631,0.7829,-0.07479999999999999
5x5,different_skew,spread,loglinear,50,50,0.6,0.0021588141327031,0.0086352565308231,0.006476442398109,0.0421,1.0,0.0194,0.9999,-0.022699999999999998
5x5,different_skew,spread,loglinear,250,250,0.6,0.0021588141327031,0.0086352565308231,0.006476442398109,0.0099,1.0,0.004,1.0,-0.005900000000000001
5x5,different_skew,spread,loglinear,1000,1000,0.6,0.0021588141327031,0.0086352565308231,0.006476442398109,0.0874,1.0,0.0612,1.0,-0.026200000000000008
5x5,different_skew,spread,loglinear,50,500,0.6,0.0021588141327031,0.0086352565308231,0.006476442398109,0.089,1.0,0.0112,1.0,-0.0778
5x5,different_skew,spread,loglinear,500,50,0.6,0.0021588141327031,0.0086352565308231,0.006476442398109,0.2267,1.0,0.0562,1.0,-0.1705
8x8,uniform,common,additive,10,10,0.0,0.0072030041427799,0.0072030041427799,0.0,0.1373,1.0,0.0797,0.9988,-0.05760000000000001
8x8,uniform,common,additive,50,50,0.0,0.0072030041427799,0.0072030041427799,0.0,0.0686,1.0,0.0566,1.0,-0.011999999999999997
8x8,uniform,common,additive,250,250,0.0,0.0072030041427799,0.0072030041427799,0.0,0.0253,1.0,0.0223,1.0,-0.002999999999999999
8x8,uniform,common,additive,1000,1000,0.0,0.0072030041427799,0.0072030041427799,0.0,0.0131,1.0,0.0119,1.0,-0.0011999999999999997
8x8,uniform,common,additive,50,500,0.0,0.0072030041427799,0.0072030041427799,0.0,0.1559,1.0,0.122,1.0,-0.03390000000000001
8x8,uniform,common,additive,500,50,0.0,0.0072030041427799,0.0072030041427799,0.0,0.1623,1.0,0.1276,1.0,-0.03470000000000001
8x8,uniform,common,additive,10,10,0.1,0.0072030041427799,0.0108045062141703,0.00360150207139,0.1359,1.0,0.0786,0.9998,-0.05729999999999999
8x8,uniform,common,additive,50,50,0.1,0.0072030041427799,0.0108045062141703,0.00360150207139,0.0651,1.0,0.0536,1.0,-0.011500000000000003
8x8,uniform,common,additive,250,250,0.1,0.0072030041427799,0.0108045062141703,0.00360150207139,0.0287,1.0,0.0251,1.0,-0.003599999999999999
8x8,uniform,common,additive,1000,1000,0.1,0.0072030041427799,0.0108045062141703,0.00360150207139,0.0242,1.0,0.0218,1.0,-0.0023999999999999994
8x8,uniform,common,additive,50,500,0.1,0.0072030041427799,0.0108045062141703,0.00360150207139,0.1535,1.0,0.1188,1.0,-0.034699999999999995
8x8,uniform,common,additive,500,50,0.1,0.0072030041427799,0.0108045062141703,0.00360150207139,0.169,1.0,0.1342,1.0,-0.0348
8x8,uniform,common,additive,10,10,0.3,0.0072030041427799,0.0180075103569503,0.0108045062141702,0.1425,1.0,0.0814,0.9995,-0.06109999999999999
8x8,uniform,common,additive,50,50,0.3,0.0072030041427799,0.0180075103569503,0.0108045062141702,0.0741,1.0,0.0604,1.0,-0.013699999999999997
8x8,uniform,common,additive,250,250,0.3,0.0072030041427799,0.0180075103569503,0.0108045062141702,0.0389,1.0,0.0352,1.0,-0.003699999999999995
8x8,uniform,common,additive,1000,1000,0.3,0.0072030041427799,0.0180075103569503,0.0108045062141702,0.111,1.0,0.1053,1.0,-0.005699999999999997
8x8,uniform,common,additive,50,500,0.3,0.0072030041427799,0.0180075103569503,0.0108045062141702,0.1263,1.0,0.0955,1.0,-0.030799999999999994
8x8,uniform,common,additive,500,50,0.3,0.0072030041427799,0.0180075103569503,0.0108045062141702,0.1794,1.0,0.1411,1.0,-0.0383
8x8,uniform,common,additive,10,10,0.6,0.0072030041427799,0.0288120165711189,0.0216090124283404,0.1323,1.0,0.0749,0.9994,-0.05740000000000001
8x8,uniform,common,additive,50,50,0.6,0.0072030041427799,0.0288120165711189,0.0216090124283404,0.0695,1.0,0.0586,1.0,-0.010900000000000007
8x8,uniform,common,additive,250,250,0.6,0.0072030041427799,0.0288120165711189,0.0216090124283404,0.0614,1.0,0.0566,1.0,-0.004800000000000006
8x8,uniform,common,additive,1000,1000,0.6,0.0072030041427799,0.0288120165711189,0.0216090124283404,0.4433,1.0,0.4298,1.0,-0.013500000000000012
8x8,uniform,common,additive,50,500,0.6,0.0072030041427799,0.0288120165711189,0.0216090124283404,0.1076,1.0,0.0797,1.0,-0.027900000000000008
8x8,uniform,common,additive,500,50,0.6,0.0072030041427799,0.0288120165711189,0.0216090124283404,0.2002,1.0,0.1572,1.0,-0.04299999999999998
8x8,uniform,common,loglinear,10,10,0.0,0.0072030041427719,0.0072030041427719,0.0,0.1314,1.0,0.0774,0.9996,-0.05399999999999999
8x8,uniform,common,loglinear,50,50,0.0,0.0072030041427719,0.0072030041427719,0.0,0.0709,1.0,0.0588,1.0,-0.012100000000000007
8x8,uniform,common,loglinear,250,250,0.0,0.0072030041427719,0.0072030041427719,0.0,0.0291,1.0,0.0263,1.0,-0.0028000000000000004
8x8,uniform,common,loglinear,1000,1000,0.0,0.0072030041427719,0.0072030041427719,0.0,0.015,1.0,0.014,1.0,-0.0009999999999999992
8x8,uniform,common,loglinear,50,500,0.0,0.0072030041427719,0.0072030041427719,0.0,0.1604,1.0,0.1251,1.0,-0.0353
8x8,uniform,common,loglinear,500,50,0.0,0.0072030041427719,0.0072030041427719,0.0,0.1635,1.0,0.1286,1.0,-0.034900000000000014
8x8,uniform,common,loglinear,10,10,0.1,0.0072030041427719,0.0108045062141703,0.00360150207139,0.1359,1.0,0.0764,0.9998,-0.0595
8x8,uniform,common,loglinear,50,50,0.1,0.0072030041427719,0.0108045062141703,0.00360150207139,0.0672,1.0,0.0557,1.0,-0.011499999999999996
8x8,uniform,common,loglinear,250,250,0.1,0.0072030041427719,0.0108045062141703,0.00360150207139,0.0313,1.0,0.0272,1.0,-0.004100000000000003
8x8,uniform,common,loglinear,1000,1000,0.1,0.0072030041427719,0.0108045062141703,0.00360150207139,0.0237,1.0,0.0207,1.0,-0.002999999999999999
8x8,uniform,common,loglinear,50,500,0.1,0.0072030041427719,0.0108045062141703,0.00360150207139,0.1512,1.0,0.1168,1.0,-0.0344
8x8,uniform,common,loglinear,500,50,0.1,0.0072030041427719,0.0108045062141703,0.00360150207139,0.1674,1.0,0.1321,1.0,-0.0353
8x8,uniform,common,loglinear,10,10,0.3,0.0072030041427719,0.0180075103569441,0.0108045062141702,0.1407,1.0,0.0788,0.9996,-0.0619
8x8,uniform,common,loglinear,50,50,0.3,0.0072030041427719,0.0180075103569441,0.0108045062141702,0.0682,1.0,0.0572,1.0,-0.010999999999999996
8x8,uniform,common,loglinear,250,250,0.3,0.0072030041427719,0.0180075103569441,0.0108045062141702,0.0387,1.0,0.0345,1.0,-0.004199999999999995
8x8,uniform,common,loglinear,1000,1000,0.3,0.0072030041427719,0.0180075103569441,0.0108045062141702,0.1034,1.0,0.0976,1.0,-0.0058
8x8,uniform,common,loglinear,50,500,0.3,0.0072030041427719,0.0180075103569441,0.0108045062141702,0.1293,1.0,0.0962,1.0,-0.033100000000000004
8x8,uniform,common,loglinear,500,50,0.3,0.0072030041427719,0.0180075103569441,0.0108045062141702,0.1864,1.0,0.1463,1.0,-0.0401
8x8,uniform,common,loglinear,10,10,0.6,0.0072030041427719,0.0288120165711176,0.0216090124283404,0.1379,1.0,0.0776,0.9996,-0.06029999999999999
8x8,uniform,common,loglinear,50,50,0.6,0.0072030041427719,0.0288120165711176,0.0216090124283404,0.0719,1.0,0.0593,1.0,-0.012600000000000007
8x8,uniform,common,loglinear,250,250,0.6,0.0072030041427719,0.0288120165711176,0.0216090124283404,0.0684,1.0,0.0629,1.0,-0.005500000000000005
8x8,uniform,common,loglinear,1000,1000,0.6,0.0072030041427719,0.0288120165711176,0.0216090124283404,0.388,1.0,0.3763,1.0,-0.011699999999999988
8x8,uniform,common,loglinear,50,500,0.6,0.0072030041427719,0.0288120165711176,0.0216090124283404,0.1044,1.0,0.0774,1.0,-0.02700000000000001
8x8,uniform,common,loglinear,500,50,0.6,0.0072030041427719,0.0288120165711176,0.0216090124283404,0.2096,1.0,0.17,1.0,-0.039599999999999996
8x8,uniform,rare,additive,10,10,0.0,0.0072030041427799,0.0072030041427799,0.0,0.1331,1.0,0.0774,0.9999,-0.0557
8x8,uniform,rare,additive,50,50,0.0,0.0072030041427799,0.0072030041427799,0.0,0.0645,1.0,0.052,1.0,-0.012500000000000004
8x8,uniform,rare,additive,250,250,0.0,0.0072030041427799,0.0072030041427799,0.0,0.0265,1.0,0.0245,1.0,-0.0019999999999999983
8x8,uniform,rare,additive,1000,1000,0.0,0.0072030041427799,0.0072030041427799,0.0,0.011,1.0,0.0098,1.0,-0.0011999999999999997
8x8,uniform,rare,additive,50,500,0.0,0.0072030041427799,0.0072030041427799,0.0,0.1631,1.0,0.1251,1.0,-0.038000000000000006
8x8,uniform,rare,additive,500,50,0.0,0.0072030041427799,0.0072030041427799,0.0,0.1612,1.0,0.1259,1.0,-0.0353
8x8,uniform,rare,additive,10,10,0.1,0.0072030041427799,0.0108045062141703,0.0036015020713901,0.1364,1.0,0.0785,0.9996,-0.05789999999999999
8x8,uniform,rare,additive,50,50,0.1,0.0072030041427799,0.0108045062141703,0.0036015020713901,0.0661,1.0,0.0554,1.0,-0.010700000000000008
8x8,uniform,rare,additive,250,250,0.1,0.0072030041427799,0.0108045062141703,0.0036015020713901,0.0293,1.0,0.0264,1.0,-0.0029
8x8,uniform,rare,additive,1000,1000,0.1,0.0072030041427799,0.0108045062141703,0.0036015020713901,0.0232,1.0,0.0209,1.0,-0.0023
8x8,uniform,rare,additive,50,500,0.1,0.0072030041427799,0.0108045062141703,0.0036015020713901,0.1436,1.0,0.1124,1.0,-0.031200000000000006
8x8,uniform,rare,additive,500,50,0.1,0.0072030041427799,0.0108045062141703,0.0036015020713901,0.169,1.0,0.1286,1.0,-0.04040000000000002
8x8,uniform,rare,additive,10,10,0.3,0.0072030041427799,0.0180075103569512,0.0108045062141704,0.1397,1.0,0.0782,0.9998,-0.061499999999999985
