configuration_id,experiment,shape,rows,columns,skewness,relationship,interaction_pair,n_p,n_q,sample_size_ratio_q_to_p,relative_effect,replicates,structural_breakdown,simulation_seed
power__5x5__mild__equal_mi_different_shape__primary__np100__nq100__e0p1,power,5x5,5,5,mild,equal_mi_different_shape,primary,100,100,1.0,0.1,10000,False,16348185906845532202
power__5x5__mild__equal_mi_different_shape__primary__np100__nq100__e0p2,power,5x5,5,5,mild,equal_mi_different_shape,primary,100,100,1.0,0.2,10000,False,6302713591827180381
power__5x5__mild__equal_mi_different_shape__primary__np100__nq100__e0p4,power,5x5,5,5,mild,equal_mi_different_shape,primary,100,100,1.0,0.4,10000,False,5544628944197189869
power__5x5__mild__equal_mi_different_shape__primary__np100__nq100__e0p6,power,5x5,5,5,mild,equal_mi_different_shape,primary,100,100,1.0,0.6,10000,False,7831885327129363664
power__5x5__mild__equal_mi_different_shape__primary__np10__nq10__e0p01,power,5x5,5,5,mild,equal_mi_different_shape,primary,10,10,1.0,0.01,10000,False,312317249774814430
power__5x5__mild__equal_mi_different_shape__primary__np10__nq10__e0p025,power,5x5,5,5,mild,equal_mi_different_shape,primary,10,10,1.0,0.025,10000,False,3727120477888924172
power__5x5__mild__equal_mi_different_shape__primary__np10__nq10__e0p05,power,5x5,5,5,mild,equal_mi_different_shape,primary,10,10,1.0,0.05,10000,False,13106405669010656195
power__5x5__mild__equal_mi_different_shape__primary__np10__nq10__e0p1,power,5x5,5,5,mild,equal_mi_different_shape,primary,10,10,1.0,0.1,10000,False,6302249436474730381
power__5x5__mild__equal_mi_different_shape__primary__np10__nq10__e0p2,power,5x5,5,5,mild,equal_mi_different_shape,primary,10,10,1.0,0.2,10000,False,6274243465941984794
power__5x5__mild__equal_mi_different_shape__primary__np10__nq10__e0p4,power,5x5,5,5,mild,equal_mi_different_shape,primary,10,10,1.0,0.4,10000,False,2638045469262077029
power__5x5__mild__equal_mi_different_shape__primary__np10__nq10__e0p6,power,5x5,5,5,mild,equal_mi_different_shape,primary,10,10,1.0,0.6,10000,False,2971018743781866634
power__5x5__mild__equal_mi_different_shape__primary__np20__nq20__e0p01,power,5x5,5,5,mild,equal_mi_different_shape,primary,20,20,1.0,0.01,10000,False,4906852856203933401
power__5x5__mild__equal_mi_different_shape__primary__np20__nq20__e0p025,power,5x5,5,5,mild,equal_mi_different_shape,primary,20,20,1.0,0.025,10000,False,1336697486243720966
power__5x5__mild__equal_mi_different_shape__primary__np20__nq20__e0p05,power,5x5,5,5,mild,equal_mi_different_shape,primary,20,20,1.0,0.05,10000,False,1351925845344833515
power__5x5__mild__equal_mi_different_shape__primary__np20__nq20__e0p1,power,5x5,5,5,mild,equal_mi_different_shape,primary,20,20,1.0,0.1,10000,False,8443365244789891083
power__5x5__mild__equal_mi_different_shape__primary__np20__nq20__e0p2,power,5x5,5,5,mild,equal_mi_different_shape,primary,20,20,1.0,0.2,10000,False,14752292182715224610
power__5x5__mild__equal_mi_different_shape__primary__np20__nq20__e0p4,power,5x5,5,5,mild,equal_mi_different_shape,primary,20,20,1.0,0.4,10000,False,11627700749215748648
power__5x5__mild__equal_mi_different_shape__primary__np20__nq20__e0p6,power,5x5,5,5,mild,equal_mi_different_shape,primary,20,20,1.0,0.6,10000,False,2880635674148158649
power__5x5__mild__equal_mi_different_shape__primary__np250__nq250__e0p01,power,5x5,5,5,mild,equal_mi_different_shape,primary,250,250,1.0,0.01,10000,False,10031929236740996918
power__5x5__mild__equal_mi_different_shape__primary__np250__nq250__e0p025,power,5x5,5,5,mild,equal_mi_different_shape,primary,250,250,1.0,0.025,10000,False,11247307737339873919
power__5x5__mild__equal_mi_different_shape__primary__np250__nq250__e0p05,power,5x5,5,5,mild,equal_mi_different_shape,primary,250,250,1.0,0.05,10000,False,2722159390831199906
power__5x5__mild__equal_mi_different_shape__primary__np250__nq250__e0p1,power,5x5,5,5,mild,equal_mi_different_shape,primary,250,250,1.0,0.1,10000,False,8074818333359081756
power__5x5__mild__equal_mi_different_shape__primary__np250__nq250__e0p2,power,5x5,5,5,mild,equal_mi_different_shape,primary,250,250,1.0,0.2,10000,False,10511219875254537914
power__5x5__mild__equal_mi_different_shape__primary__np250__nq250__e0p4,power,5x5,5,5,mild,equal_mi_different_shape,primary,250,250,1.0,0.4,10000,False,17858517221671881199
power__5x5__mild__equal_mi_different_shape__primary__np250__nq250__e0p6,power,5x5,5,5,mild,equal_mi_different_shape,primary,250,250,1.0,0.6,10000,False,16778343998295793694
power__5x5__mild__equal_mi_different_shape__primary__np500__nq500__e0p01,power,5x5,5,5,mild,equal_mi_different_shape,primary,500,500,1.0,0.01,10000,False,565397996733096374
power__5x5__mild__equal_mi_different_shape__primary__np500__nq500__e0p025,power,5x5,5,5,mild,equal_mi_different_shape,primary,500,500,1.0,0.025,10000,False,17956225694297711969
power__5x5__mild__equal_mi_different_shape__primary__np500__nq500__e0p05,power,5x5,5,5,mild,equal_mi_different_shape,primary,500,500,1.0,0.05,10000,False,16939073906038102517
power__5x5__mild__equal_mi_different_shape__primary__np500__nq500__e0p1,power,5x5,5,5,mild,equal_mi_different_shape,primary,500,500,1.0,0.1,10000,False,2156417458498167211
power__5x5__mild__equal_mi_different_shape__primary__np500__nq500__e0p2,power,5x5,5,5,mild,equal_mi_different_shape,primary,500,500,1.0,0.2,10000,False,18437318031526824986
power__5x5__mild__equal_mi_different_shape__primary__np500__nq500__e0p4,power,5x5,5,5,mild,equal_mi_different_shape,primary,500,500,1.0,0.4,10000,False,5523108794769737378
power__5x5__mild__equal_mi_different_shape__primary__np500__nq500__e0p6,power,5x5,5,5,mild,equal_mi_different_shape,primary,500,500,1.0,0.6,10000,False,18333369449308528883
power__5x5__mild__equal_mi_different_shape__primary__np50__nq50__e0p01,power,5x5,5,5,mild,equal_mi_different_shape,primary,50,50,1.0,0.01,10000,False,3375367414947820176
power__5x5__mild__equal_mi_different_shape__primary__np50__nq50__e0p025,power,5x5,5,5,mild,equal_mi_different_shape,primary,50,50,1.0,0.025,10000,False,9715163268956355354
power__5x5__mild__equal_mi_different_shape__primary__np50__nq50__e0p05,power,5x5,5,5,mild,equal_mi_different_shape,primary,50,50,1.0,0.05,10000,False,3851261857869792639
power__5x5__mild__equal_mi_different_shape__primary__np50__nq50__e0p1,power,5x5,5,5,mild,equal_mi_different_shape,primary,50,50,1.0,0.1,10000,False,16383307649537449662
power__5x5__mild__equal_mi_different_shape__primary__np50__nq50__e0p2,power,5x5,5,5,mild,equal_mi_different_shape,primary,50,50,1.0,0.2,10000,False,17290954174960607050
power__5x5__mild__equal_mi_different_shape__primary__np50__nq50__e0p4,power,5x5,5,5,mild,equal_mi_different_shape,primary,50,50,1.0,0.4,10000,False,3379374630474539219
power__5x5__mild__equal_mi_different_shape__primary__np50__nq50__e0p6,power,5x5,5,5,mild,equal_mi_different_shape,primary,50,50,1.0,0.6,10000,False,4282688825697293284
power__5x5__mild__equal_mi_different_shape__primary__np5__nq5__e0p01,power,5x5,5,5,mild,equal_mi_different_shape,primary,5,5,1.0,0.01,10000,False,16258818024049053602
power__5x5__mild__equal_mi_different_shape__primary__np5__nq5__e0p025,power,5x5,5,5,mild,equal_mi_different_shape,primary,5,5,1.0,0.025,10000,False,10654212180918641636
power__5x5__mild__equal_mi_different_shape__primary__np5__nq5__e0p05,power,5x5,5,5,mild,equal_mi_different_shape,primary,5,5,1.0,0.05,10000,False,6714150772283840249
power__5x5__mild__equal_mi_different_shape__primary__np5__nq5__e0p1,power,5x5,5,5,mild,equal_mi_different_shape,primary,5,5,1.0,0.1,10000,False,7615492638596021492
power__5x5__mild__equal_mi_different_shape__primary__np5__nq5__e0p2,power,5x5,5,5,mild,equal_mi_different_shape,primary,5,5,1.0,0.2,10000,False,14250726711224115591
power__5x5__mild__equal_mi_different_shape__primary__np5__nq5__e0p4,power,5x5,5,5,mild,equal_mi_different_shape,primary,5,5,1.0,0.4,10000,False,14875572685925590108
power__5x5__mild__equal_mi_different_shape__primary__np5__nq5__e0p6,power,5x5,5,5,mild,equal_mi_different_shape,primary,5,5,1.0,0.6,10000,False,8960907497108639206
power__5x5__mild__identical_distribution__primary__np1000__nq1000__e0p01,power,5x5,5,5,mild,identical_distribution,primary,1000,1000,1.0,0.01,10000,False,1864311665111071280
power__5x5__mild__identical_distribution__primary__np1000__nq1000__e0p025,power,5x5,5,5,mild,identical_distribution,primary,1000,1000,1.0,0.025,10000,False,14400518766418322494
power__5x5__mild__identical_distribution__primary__np1000__nq1000__e0p05,power,5x5,5,5,mild,identical_distribution,primary,1000,1000,1.0,0.05,10000,False,10887520725716621276
power__5x5__mild__identical_distribution__primary__np1000__nq1000__e0p1,power,5x5,5,5,mild,identical_distribution,primary,1000,1000,1.0,0.1,10000,False,9121045135353954400
power__5x5__mild__identical_distribution__primary__np1000__nq1000__e0p2,power,5x5,5,5,mild,identical_distribution,primary,1000,1000,1.0,0.2,10000,False,15714781172576168726
power__5x5__mild__identical_distribution__primary__np1000__nq1000__e0p4,power,5x5,5,5,mild,identical_distribution,primary,1000,1000,1.0,0.4,10000,False,14783263109119706449
power__5x5__mild__identical_distribution__primary__np1000__nq1000__e0p6,power,5x5,5,5,mild,identical_distribution,primary,1000,1000,1.0,0.6,10000,False,5165755697156455239
power__5x5__mild__identical_distribution__primary__np100__nq100__e0p01,power,5x5,5,5,mild,identical_distribution,primary,100,100,1.0,0.01,10000,False,9286785615353940904
power__5x5__mild__identical_distribution__primary__np100__nq100__e0p025,power,5x5,5,5,mild,identical_distribution,primary,100,100,1.0,0.025,10000,False,8333682877312759762
power__5x5__mild__identical_distribution__primary__np100__nq100__e0p05,power,5x5,5,5,mild,identical_distribution,primary,100,100,1.0,0.05,10000,False,428995955069898401
power__5x5__mild__identical_distribution__primary__np100__nq100__e0p1,power,5x5,5,5,mild,identical_distribution,primary,100,100,1.0,0.1,10000,False,5181512666389066163
power__5x5__mild__identical_distribution__primary__np100__nq100__e0p2,power,5x5,5,5,mild,identical_distribution,primary,100,100,1.0,0.2,10000,False,4914844587900967559
power__5x5__mild__identical_distribution__primary__np100__nq100__e0p4,power,5x5,5,5,mild,identical_distribution,primary,100,100,1.0,0.4,10000,False,5447590918973566332
power__5x5__mild__identical_distribution__primary__np100__nq100__e0p6,power,5x5,5,5,mild,identical_distribution,primary,100,100,1.0,0.6,10000,False,6905029355553336831
power__5x5__mild__identical_distribution__primary__np10__nq10__e0p01,power,5x5,5,5,mild,identical_distribution,primary,10,10,1.0,0.01,10000,False,8146913522965207347
power__5x5__mild__identical_distribution__primary__np10__nq10__e0p025,power,5x5,5,5,mild,identical_distribution,primary,10,10,1.0,0.025,10000,False,6187543572546589319
power__5x5__mild__identical_distribution__primary__np10__nq10__e0p05,power,5x5,5,5,mild,identical_distribution,primary,10,10,1.0,0.05,10000,False,10523302707616637364
power__5x5__mild__identical_distribution__primary__np10__nq10__e0p1,power,5x5,5,5,mild,identical_distribution,primary,10,10,1.0,0.1,10000,False,14608450190813665671
power__5x5__mild__identical_distribution__primary__np10__nq10__e0p2,power,5x5,5,5,mild,identical_distribution,primary,10,10,1.0,0.2,10000,False,13343724577991635845
power__5x5__mild__identical_distribution__primary__np10__nq10__e0p4,power,5x5,5,5,mild,identical_distribution,primary,10,10,1.0,0.4,10000,False,7171411143242335634
power__5x5__mild__identical_distribution__primary__np10__nq10__e0p6,power,5x5,5,5,mild,identical_distribution,primary,10,10,1.0,0.6,10000,False,12290198638318109116
power__5x5__mild__identical_distribution__primary__np20__nq20__e0p01,power,5x5,5,5,mild,identical_distribution,primary,20,20,1.0,0.01,10000,False,14536741257466647504
power__5x5__mild__identical_distribution__primary__np20__nq20__e0p025,power,5x5,5,5,mild,identical_distribution,primary,20,20,1.0,0.025,10000,False,15416938584300411391
power__5x5__mild__identical_distribution__primary__np20__nq20__e0p05,power,5x5,5,5,mild,identical_distribution,primary,20,20,1.0,0.05,10000,False,2865965822779810548
power__5x5__mild__identical_distribution__primary__np20__nq20__e0p1,power,5x5,5,5,mild,identical_distribution,primary,20,20,1.0,0.1,10000,False,6138432926579247080
power__5x5__mild__identical_distribution__primary__np20__nq20__e0p2,power,5x5,5,5,mild,identical_distribution,primary,20,20,1.0,0.2,10000,False,975184524885282581
power__5x5__mild__identical_distribution__primary__np20__nq20__e0p4,power,5x5,5,5,mild,identical_distribution,primary,20,20,1.0,0.4,10000,False,223989506615927676
power__5x5__mild__identical_distribution__primary__np20__nq20__e0p6,power,5x5,5,5,mild,identical_distribution,primary,20,20,1.0,0.6,10000,False,15075978901537134263
power__5x5__mild__identical_distribution__primary__np250__nq250__e0p01,power,5x5,5,5,mild,identical_distribution,primary,250,250,1.0,0.01,10000,False,1944254027255716635
power__5x5__mild__identical_distribution__primary__np250__nq250__e0p025,power,5x5,5,5,mild,identical_distribution,primary,250,250,1.0,0.025,10000,False,13767751254199185171
power__5x5__mild__identical_distribution__primary__np250__nq250__e0p05,power,5x5,5,5,mild,identical_distribution,primary,250,250,1.0,0.05,10000,False,4694687661441861843
power__5x5__mild__identical_distribution__primary__np250__nq250__e0p1,power,5x5,5,5,mild,identical_distribution,primary,250,250,1.0,0.1,10000,False,14100691662190969081
power__5x5__mild__identical_distribution__primary__np250__nq250__e0p2,power,5x5,5,5,mild,identical_distribution,primary,250,250,1.0,0.2,10000,False,14742336509130159346
power__5x5__mild__identical_distribution__primary__np250__nq250__e0p4,power,5x5,5,5,mild,identical_distribution,primary,250,250,1.0,0.4,10000,False,8048432058847620589
power__5x5__mild__identical_distribution__primary__np250__nq250__e0p6,power,5x5,5,5,mild,identical_distribution,primary,250,250,1.0,0.6,10000,False,4482685087075771368
power__5x5__mild__identical_distribution__primary__np500__nq500__e0p01,power,5x5,5,5,mild,identical_distribution,primary,500,500,1.0,0.01,10000,False,600432458839098895
power__5x5__mild__identical_distribution__primary__np500__nq500__e0p025,power,5x5,5,5,mild,identical_distribution,primary,500,500,1.0,0.025,10000,False,1544216855406192166
power__5x5__mild__identical_distribution__primary__np500__nq500__e0p05,power,5x5,5,5,mild,identical_distribution,primary,500,500,1.0,0.05,10000,False,5143277896083183285
power__5x5__mild__identical_distribution__primary__np500__nq500__e0p1,power,5x5,5,5,mild,identical_distribution,primary,500,500,1.0,0.1,10000,False,12491772865060707670
power__5x5__mild__identical_distribution__primary__np500__nq500__e0p2,power,5x5,5,5,mild,identical_distribution,primary,500,500,1.0,0.2,10000,False,4178586233920131515
power__5x5__mild__identical_distribution__primary__np500__nq500__e0p4,power,5x5,5,5,mild,identical_distribution,primary,500,500,1.0,0.4,10000,False,4176920962444536683
power__5x5__mild__identical_distribution__primary__np500__nq500__e0p6,power,5x5,5,5,mild,identical_distribution,primary,500,500,1.0,0.6,10000,False,13050915975700663333
power__5x5__mild__identical_distribution__primary__np50__nq50__e0p01,power,5x5,5,5,mild,identical_distribution,primary,50,50,1.0,0.01,10000,False,18362618142205453088
power__5x5__mild__identical_distribution__primary__np50__nq50__e0p025,power,5x5,5,5,mild,identical_distribution,primary,50,50,1.0,0.025,10000,False,15780417700591796920
power__5x5__mild__identical_distribution__primary__np50__nq50__e0p05,power,5x5,5,5,mild,identical_distribution,primary,50,50,1.0,0.05,10000,False,7826914692946672351
power__5x5__mild__identical_distribution__primary__np50__nq50__e0p1,power,5x5,5,5,mild,identical_distribution,primary,50,50,1.0,0.1,10000,False,17164837744891417440
power__5x5__mild__identical_distribution__primary__np50__nq50__e0p2,power,5x5,5,5,mild,identical_distribution,primary,50,50,1.0,0.2,10000,False,3433760194630391111
power__5x5__mild__identical_distribution__primary__np50__nq50__e0p4,power,5x5,5,5,mild,identical_distribution,primary,50,50,1.0,0.4,10000,False,10590834061434787280
power__5x5__mild__identical_distribution__primary__np50__nq50__e0p6,power,5x5,5,5,mild,identical_distribution,primary,50,50,1.0,0.6,10000,False,3712498813208549996
power__5x5__mild__identical_distribution__primary__np5__nq5__e0p01,power,5x5,5,5,mild,identical_distribution,primary,5,5,1.0,0.01,10000,False,3055095803767518878
power__5x5__mild__identical_distribution__primary__np5__nq5__e0p025,power,5x5,5,5,mild,identical_distribution,primary,5,5,1.0,0.025,10000,False,1141333039263879634
