configuration_id,shape,alphabet_size,regime,regime_label,sample_size_p,sample_size_q,true_mi_p,true_mi_q,true_mi_difference,method,method_label,replicates,valid_count,valid_rate,reject_count,rejection_rate,wilson_low,wilson_high,source
5x5_balanced_n150_delta0.005,5x5,5,balanced,Balanced margins,150,150,0.05,0.055,0.005,expanded_welch,Expanded Welch,500,500,1.0,17,0.034,0.02133451980853219,0.053771365501634506,curve_run
5x5_balanced_n150_delta0.005,5x5,5,balanced,Balanced margins,150,150,0.05,0.055,0.005,normal_wald,Normal Wald,500,500,1.0,21,0.042,0.027632310108451703,0.06335158575433016,curve_run
5x5_balanced_n150_delta0.01,5x5,5,balanced,Balanced margins,150,150,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,500,500,1.0,29,0.058,0.0406837291117572,0.08205618785625499,curve_run
5x5_balanced_n150_delta0.01,5x5,5,balanced,Balanced margins,150,150,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,500,500,1.0,25,0.05,0.034093745243849435,0.0727681611715476,curve_run
5x5_balanced_n150_delta0.01,5x5,5,balanced,Balanced margins,150,150,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,500,500,1.0,29,0.058,0.0406837291117572,0.08205618785625499,curve_run
5x5_balanced_n150_delta0.02,5x5,5,balanced,Balanced margins,150,150,0.05,0.07,0.02,constrained_lr,Constrained LR,500,500,1.0,23,0.046,0.030845108370816204,0.06807779276827323,curve_run
5x5_balanced_n150_delta0.02,5x5,5,balanced,Balanced margins,150,150,0.05,0.07,0.02,expanded_welch,Expanded Welch,500,500,1.0,23,0.046,0.030845108370816204,0.06807779276827323,curve_run
5x5_balanced_n150_delta0.02,5x5,5,balanced,Balanced margins,150,150,0.05,0.07,0.02,normal_wald,Normal Wald,500,500,1.0,25,0.05,0.034093745243849435,0.0727681611715476,curve_run
5x5_balanced_n150_delta0.035,5x5,5,balanced,Balanced margins,150,150,0.05,0.085,0.035,constrained_lr,Constrained LR,500,500,1.0,53,0.106,0.08195705027297034,0.13605093001073285,curve_run
5x5_balanced_n150_delta0.035,5x5,5,balanced,Balanced margins,150,150,0.05,0.085,0.035,expanded_welch,Expanded Welch,500,500,1.0,52,0.104,0.08019420676989107,0.1338442708756583,curve_run
5x5_balanced_n150_delta0.035,5x5,5,balanced,Balanced margins,150,150,0.05,0.085,0.035,normal_wald,Normal Wald,500,500,1.0,55,0.11,0.0854914151566031,0.14045557040340767,curve_run
5x5_balanced_n150,5x5,5,balanced,Balanced margins,150,150,0.05,0.1,0.05,constrained_lr,Constrained LR,500,500,1.0,89,0.178,0.1469648867073352,0.2139451885499043,fixed_effect_screen
5x5_balanced_n150,5x5,5,balanced,Balanced margins,150,150,0.05,0.1,0.05,expanded_welch,Expanded Welch,500,500,1.0,86,0.172,0.1414541198436514,0.2075474474991268,fixed_effect_screen
5x5_balanced_n150,5x5,5,balanced,Balanced margins,150,150,0.05,0.1,0.05,normal_wald,Normal Wald,500,500,1.0,92,0.184,0.1524894793781606,0.2203291037935404,fixed_effect_screen
5x5_balanced_n250,5x5,5,balanced,Balanced margins,250,250,0.05,0.05,0.0,constrained_lr,Constrained LR,500,500,1.0,13,0.026,0.0152563839233272,0.0439714908342242,fixed_effect_screen
5x5_balanced_n250,5x5,5,balanced,Balanced margins,250,250,0.05,0.05,0.0,expanded_welch,Expanded Welch,500,500,1.0,13,0.026,0.0152563839233272,0.0439714908342242,fixed_effect_screen
5x5_balanced_n250,5x5,5,balanced,Balanced margins,250,250,0.05,0.05,0.0,normal_wald,Normal Wald,500,500,1.0,14,0.028,0.0167509747207564,0.0464464026749488,fixed_effect_screen
5x5_balanced_n250_delta0.005,5x5,5,balanced,Balanced margins,250,250,0.05,0.055,0.005,constrained_lr,Constrained LR,500,500,1.0,11,0.022,0.012328008269927582,0.03896086121131637,curve_run
5x5_balanced_n250_delta0.005,5x5,5,balanced,Balanced margins,250,250,0.05,0.055,0.005,expanded_welch,Expanded Welch,500,500,1.0,10,0.02,0.010899183596210813,0.036420183246879345,curve_run
5x5_balanced_n250_delta0.005,5x5,5,balanced,Balanced margins,250,250,0.05,0.055,0.005,normal_wald,Normal Wald,500,500,1.0,11,0.022,0.012328008269927582,0.03896086121131637,curve_run
5x5_balanced_n250_delta0.01,5x5,5,balanced,Balanced margins,250,250,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,500,500,1.0,25,0.05,0.034093745243849435,0.0727681611715476,curve_run
5x5_balanced_n250_delta0.01,5x5,5,balanced,Balanced margins,250,250,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,500,500,1.0,24,0.048,0.03246520694135317,0.07042719683589006,curve_run
5x5_balanced_n250_delta0.01,5x5,5,balanced,Balanced margins,250,250,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,500,500,1.0,25,0.05,0.034093745243849435,0.0727681611715476,curve_run
5x5_balanced_n250_delta0.02,5x5,5,balanced,Balanced margins,250,250,0.05,0.07,0.02,constrained_lr,Constrained LR,500,500,1.0,46,0.092,0.06968272368045207,0.12053873813617456,curve_run
5x5_balanced_n250_delta0.02,5x5,5,balanced,Balanced margins,250,250,0.05,0.07,0.02,expanded_welch,Expanded Welch,500,500,1.0,45,0.09,0.0679425478891394,0.11830941128933344,curve_run
5x5_balanced_n250_delta0.02,5x5,5,balanced,Balanced margins,250,250,0.05,0.07,0.02,normal_wald,Normal Wald,500,500,1.0,46,0.092,0.06968272368045207,0.12053873813617456,curve_run
5x5_balanced_n250_delta0.035,5x5,5,balanced,Balanced margins,250,250,0.05,0.085,0.035,constrained_lr,Constrained LR,500,500,1.0,82,0.164,0.13412892031587176,0.1989946364742914,curve_run
5x5_balanced_n250_delta0.035,5x5,5,balanced,Balanced margins,250,250,0.05,0.085,0.035,expanded_welch,Expanded Welch,500,500,1.0,77,0.154,0.1250106802783401,0.18826536332105404,curve_run
5x5_balanced_n250_delta0.035,5x5,5,balanced,Balanced margins,250,250,0.05,0.085,0.035,normal_wald,Normal Wald,500,500,1.0,82,0.164,0.13412892031587176,0.1989946364742914,curve_run
5x5_balanced_n250,5x5,5,balanced,Balanced margins,250,250,0.05,0.1,0.05,constrained_lr,Constrained LR,500,500,1.0,109,0.218,0.1840337264359884,0.256266401584327,fixed_effect_screen
5x5_balanced_n250,5x5,5,balanced,Balanced margins,250,250,0.05,0.1,0.05,expanded_welch,Expanded Welch,500,500,1.0,105,0.21,0.1765772705084025,0.2478448469592978,fixed_effect_screen
5x5_balanced_n250,5x5,5,balanced,Balanced margins,250,250,0.05,0.1,0.05,normal_wald,Normal Wald,500,500,1.0,110,0.22,0.1859009325716236,0.2583686980868456,fixed_effect_screen
5x5_balanced_n500,5x5,5,balanced,Balanced margins,500,500,0.05,0.05,0.0,constrained_lr,Constrained LR,500,500,1.0,24,0.048,0.0324652069413531,0.07042719683589,fixed_effect_screen
5x5_balanced_n500,5x5,5,balanced,Balanced margins,500,500,0.05,0.05,0.0,expanded_welch,Expanded Welch,500,500,1.0,23,0.046,0.0308451083708162,0.0680777927682732,fixed_effect_screen
5x5_balanced_n500,5x5,5,balanced,Balanced margins,500,500,0.05,0.05,0.0,normal_wald,Normal Wald,500,500,1.0,24,0.048,0.0324652069413531,0.07042719683589,fixed_effect_screen
5x5_balanced_n500_delta0.005,5x5,5,balanced,Balanced margins,500,500,0.05,0.055,0.005,constrained_lr,Constrained LR,500,500,1.0,25,0.05,0.034093745243849435,0.0727681611715476,curve_run
5x5_balanced_n500_delta0.005,5x5,5,balanced,Balanced margins,500,500,0.05,0.055,0.005,expanded_welch,Expanded Welch,500,500,1.0,22,0.044,0.02923395562860718,0.06571944287232845,curve_run
5x5_balanced_n500_delta0.005,5x5,5,balanced,Balanced margins,500,500,0.05,0.055,0.005,normal_wald,Normal Wald,500,500,1.0,24,0.048,0.03246520694135317,0.07042719683589006,curve_run
5x5_balanced_n500_delta0.01,5x5,5,balanced,Balanced margins,500,500,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,500,500,1.0,28,0.056,0.03902562068315149,0.0797447936467069,curve_run
5x5_balanced_n500_delta0.01,5x5,5,balanced,Balanced margins,500,500,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,500,500,1.0,26,0.052,0.035730265115705276,0.07510114393784553,curve_run
5x5_balanced_n500_delta0.01,5x5,5,balanced,Balanced margins,500,500,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,500,500,1.0,29,0.058,0.0406837291117572,0.08205618785625499,curve_run
5x5_balanced_n500_delta0.02,5x5,5,balanced,Balanced margins,500,500,0.05,0.07,0.02,constrained_lr,Constrained LR,500,500,1.0,67,0.134,0.10691500187152081,0.16666601534633546,curve_run
5x5_balanced_n500_delta0.02,5x5,5,balanced,Balanced margins,500,500,0.05,0.07,0.02,expanded_welch,Expanded Welch,500,500,1.0,65,0.13,0.10332065036463456,0.16232136157691412,curve_run
5x5_balanced_n500_delta0.02,5x5,5,balanced,Balanced margins,500,500,0.05,0.07,0.02,normal_wald,Normal Wald,500,500,1.0,66,0.132,0.10511672384831994,0.1644947907313825,curve_run
5x5_balanced_n500_delta0.035,5x5,5,balanced,Balanced margins,500,500,0.05,0.085,0.035,constrained_lr,Constrained LR,500,500,1.0,169,0.338,0.29791302434501227,0.3805572619645308,curve_run
5x5_balanced_n500_delta0.035,5x5,5,balanced,Balanced margins,500,500,0.05,0.085,0.035,expanded_welch,Expanded Welch,500,500,1.0,166,0.332,0.2921404418575132,0.3744213365375685,curve_run
5x5_balanced_n500_delta0.035,5x5,5,balanced,Balanced margins,500,500,0.05,0.085,0.035,normal_wald,Normal Wald,500,500,1.0,169,0.338,0.29791302434501227,0.3805572619645308,curve_run
5x5_balanced_n500,5x5,5,balanced,Balanced margins,500,500,0.05,0.1,0.05,constrained_lr,Constrained LR,500,500,1.0,268,0.536,0.492179234494295,0.5792718129924732,fixed_effect_screen
5x5_balanced_n500,5x5,5,balanced,Balanced margins,500,500,0.05,0.1,0.05,expanded_welch,Expanded Welch,500,500,1.0,265,0.53,0.4861905914242533,0.5733519481480536,fixed_effect_screen
5x5_balanced_n500,5x5,5,balanced,Balanced margins,500,500,0.05,0.1,0.05,normal_wald,Normal Wald,500,500,1.0,268,0.536,0.492179234494295,0.5792718129924732,fixed_effect_screen
5x5_balanced_n1000,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.05,0.0,constrained_lr,Constrained LR,500,500,1.0,25,0.05,0.0340937452438494,0.0727681611715476,fixed_effect_screen
5x5_balanced_n1000,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.05,0.0,expanded_welch,Expanded Welch,500,500,1.0,25,0.05,0.0340937452438494,0.0727681611715476,fixed_effect_screen
5x5_balanced_n1000,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.05,0.0,normal_wald,Normal Wald,500,500,1.0,25,0.05,0.0340937452438494,0.0727681611715476,fixed_effect_screen
5x5_balanced_n1000_delta0.005,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.055,0.005,constrained_lr,Constrained LR,500,500,1.0,35,0.07,0.0507597429450181,0.09579718985191686,curve_run
5x5_balanced_n1000_delta0.005,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.055,0.005,expanded_welch,Expanded Welch,500,500,1.0,32,0.064,0.04569601604478943,0.08895240883768415,curve_run
5x5_balanced_n1000_delta0.005,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.055,0.005,normal_wald,Normal Wald,500,500,1.0,34,0.068,0.04906650742490687,0.0935209227338743,curve_run
5x5_balanced_n1000_delta0.01,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,500,500,1.0,55,0.11,0.0854914151566031,0.14045557040340767,curve_run
5x5_balanced_n1000_delta0.01,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,500,500,1.0,53,0.106,0.08195705027297034,0.13605093001073285,curve_run
5x5_balanced_n1000_delta0.01,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,500,500,1.0,55,0.11,0.0854914151566031,0.14045557040340767,curve_run
5x5_balanced_n1000_delta0.02,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.07,0.02,constrained_lr,Constrained LR,500,500,1.0,146,0.292,0.2538524938356277,0.3333192317963781,curve_run
5x5_balanced_n1000_delta0.02,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.07,0.02,expanded_welch,Expanded Welch,500,500,1.0,144,0.288,0.250043271115854,0.32918944923984417,curve_run
5x5_balanced_n1000_delta0.02,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.07,0.02,normal_wald,Normal Wald,500,500,1.0,145,0.29,0.2519474198773656,0.33125480311648636,curve_run
5x5_balanced_n1000_delta0.035,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.085,0.035,constrained_lr,Constrained LR,500,500,1.0,263,0.526,0.4822016483694956,0.5694018859265038,curve_run
5x5_balanced_n1000_delta0.035,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.085,0.035,expanded_welch,Expanded Welch,500,500,1.0,261,0.522,0.47821548941356756,0.5654490396061242,curve_run
5x5_balanced_n1000_delta0.035,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.085,0.035,normal_wald,Normal Wald,500,500,1.0,262,0.524,0.48020822109105976,0.5674258105667859,curve_run
5x5_balanced_n1000,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.1,0.05,constrained_lr,Constrained LR,500,500,1.0,416,0.832,0.7967256709103735,0.8622117670231558,fixed_effect_screen
5x5_balanced_n1000,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.1,0.05,expanded_welch,Expanded Welch,500,500,1.0,415,0.83,0.7945883013993367,0.8603796338960388,fixed_effect_screen
5x5_balanced_n1000,5x5,5,balanced,Balanced margins,1000,1000,0.05,0.1,0.05,normal_wald,Normal Wald,500,500,1.0,415,0.83,0.7945883013993367,0.8603796338960388,fixed_effect_screen
5x5_mild_n25,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.05,0.0,constrained_lr,Constrained LR,500,499,0.998,18,0.0360721442885771,0.0229371758177305,0.0562954692273571,fixed_effect_screen
5x5_mild_n25,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.05,0.0,expanded_welch,Expanded Welch,500,498,0.996,27,0.0542168674698795,0.0375255202346588,0.0777329101003299,fixed_effect_screen
5x5_mild_n25,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.05,0.0,normal_wald,Normal Wald,500,500,1.0,36,0.072,0.0524580314181262,0.0980684040169625,fixed_effect_screen
5x5_mild_n25_delta0.005,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.055,0.005,constrained_lr,Constrained LR,500,500,1.0,15,0.03,0.018263213197913384,0.04890366683594573,curve_run
5x5_mild_n25_delta0.005,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.055,0.005,expanded_welch,Expanded Welch,500,500,1.0,29,0.058,0.0406837291117572,0.08205618785625499,curve_run
5x5_mild_n25_delta0.005,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.055,0.005,normal_wald,Normal Wald,500,500,1.0,34,0.068,0.04906650742490687,0.0935209227338743,curve_run
5x5_mild_n25_delta0.01,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,500,500,1.0,13,0.026,0.015256383923327248,0.04397149083422428,curve_run
5x5_mild_n25_delta0.01,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,500,500,1.0,21,0.042,0.027632310108451703,0.06335158575433016,curve_run
5x5_mild_n25_delta0.01,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,500,500,1.0,31,0.062,0.044019209142681565,0.08665971310163822,curve_run
5x5_mild_n25_delta0.02,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.07,0.02,constrained_lr,Constrained LR,500,500,1.0,12,0.024,0.013781314655496986,0.041477057463900756,curve_run
5x5_mild_n25_delta0.02,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.07,0.02,expanded_welch,Expanded Welch,500,499,0.998,24,0.04809619238476954,0.032530692560326355,0.07056633317473744,curve_run
5x5_mild_n25_delta0.02,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.07,0.02,normal_wald,Normal Wald,500,500,1.0,28,0.056,0.03902562068315149,0.0797447936467069,curve_run
5x5_mild_n25_delta0.035,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.085,0.035,constrained_lr,Constrained LR,500,500,1.0,17,0.034,0.02133451980853219,0.053771365501634506,curve_run
5x5_mild_n25_delta0.035,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.085,0.035,expanded_welch,Expanded Welch,500,500,1.0,25,0.05,0.034093745243849435,0.0727681611715476,curve_run
5x5_mild_n25_delta0.035,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.085,0.035,normal_wald,Normal Wald,500,500,1.0,33,0.066,0.04737852635977387,0.09123940116085351,curve_run
5x5_mild_n25,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.1,0.05,constrained_lr,Constrained LR,500,500,1.0,22,0.044,0.0292339556286071,0.0657194428723284,fixed_effect_screen
5x5_mild_n25,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.1,0.05,expanded_welch,Expanded Welch,500,500,1.0,27,0.054,0.0373743501810575,0.077426561510647,fixed_effect_screen
5x5_mild_n25,5x5,5,mild,Mildly skewed margins,25,25,0.05,0.1,0.05,normal_wald,Normal Wald,500,500,1.0,38,0.076,0.0558690270374278,0.1025964136739684,fixed_effect_screen
5x5_mild_n50,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.05,0.0,constrained_lr,Constrained LR,500,500,1.0,10,0.02,0.0108991835962108,0.0364201832468793,fixed_effect_screen
5x5_mild_n50,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.05,0.0,expanded_welch,Expanded Welch,500,500,1.0,10,0.02,0.0108991835962108,0.0364201832468793,fixed_effect_screen
5x5_mild_n50,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.05,0.0,normal_wald,Normal Wald,500,500,1.0,15,0.03,0.0182632131979133,0.0489036668359457,fixed_effect_screen
5x5_mild_n50_delta0.005,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.055,0.005,constrained_lr,Constrained LR,500,500,1.0,6,0.012,0.005510995174027703,0.025930361116447292,curve_run
5x5_mild_n50_delta0.005,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.055,0.005,expanded_welch,Expanded Welch,500,500,1.0,5,0.01,0.004278753896590496,0.023193099755730702,curve_run
5x5_mild_n50_delta0.005,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.055,0.005,normal_wald,Normal Wald,500,500,1.0,10,0.02,0.010899183596210813,0.036420183246879345,curve_run
5x5_mild_n50_delta0.01,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,500,500,1.0,7,0.014,0.00679778979084349,0.02861306913778529,curve_run
5x5_mild_n50_delta0.01,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,500,500,1.0,10,0.02,0.010899183596210813,0.036420183246879345,curve_run
5x5_mild_n50_delta0.01,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,500,500,1.0,12,0.024,0.013781314655496986,0.041477057463900756,curve_run
5x5_mild_n50_delta0.02,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.07,0.02,constrained_lr,Constrained LR,500,500,1.0,10,0.02,0.010899183596210813,0.036420183246879345,curve_run
5x5_mild_n50_delta0.02,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.07,0.02,expanded_welch,Expanded Welch,500,500,1.0,9,0.018,0.009498193296197078,0.033851670908739286,curve_run
5x5_mild_n50_delta0.02,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.07,0.02,normal_wald,Normal Wald,500,500,1.0,15,0.03,0.018263213197913384,0.04890366683594573,curve_run
5x5_mild_n50_delta0.035,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.085,0.035,constrained_lr,Constrained LR,500,500,1.0,20,0.04,0.026040797389777257,0.060973595834850805,curve_run
5x5_mild_n50_delta0.035,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.085,0.035,expanded_welch,Expanded Welch,500,500,1.0,21,0.042,0.027632310108451703,0.06335158575433016,curve_run
5x5_mild_n50_delta0.035,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.085,0.035,normal_wald,Normal Wald,500,500,1.0,22,0.044,0.02923395562860718,0.06571944287232845,curve_run
5x5_mild_n50,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.1,0.05,constrained_lr,Constrained LR,500,500,1.0,23,0.046,0.0308451083708162,0.0680777927682732,fixed_effect_screen
5x5_mild_n50,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.1,0.05,expanded_welch,Expanded Welch,500,500,1.0,22,0.044,0.0292339556286071,0.0657194428723284,fixed_effect_screen
5x5_mild_n50,5x5,5,mild,Mildly skewed margins,50,50,0.05,0.1,0.05,normal_wald,Normal Wald,500,500,1.0,26,0.052,0.0357302651157052,0.0751011439378455,fixed_effect_screen
5x5_mild_n75,5x5,5,mild,Mildly skewed margins,75,75,0.05,0.05,0.0,constrained_lr,Constrained LR,500,500,1.0,12,0.024,0.0137813146554969,0.0414770574639007,fixed_effect_screen
5x5_mild_n75,5x5,5,mild,Mildly skewed margins,75,75,0.05,0.05,0.0,expanded_welch,Expanded Welch,500,500,1.0,13,0.026,0.0152563839233272,0.0439714908342242,fixed_effect_screen
5x5_mild_n75,5x5,5,mild,Mildly skewed margins,75,75,0.05,0.05,0.0,normal_wald,Normal Wald,500,500,1.0,15,0.03,0.0182632131979133,0.0489036668359457,fixed_effect_screen
5x5_mild_n75_delta0.005,5x5,5,mild,Mildly skewed margins,75,75,0.05,0.055,0.005,constrained_lr,Constrained LR,500,500,1.0,12,0.024,0.013781314655496986,0.041477057463900756,curve_run
5x5_mild_n75_delta0.005,5x5,5,mild,Mildly skewed margins,75,75,0.05,0.055,0.005,expanded_welch,Expanded Welch,500,500,1.0,12,0.024,0.013781314655496986,0.041477057463900756,curve_run
5x5_mild_n75_delta0.005,5x5,5,mild,Mildly skewed margins,75,75,0.05,0.055,0.005,normal_wald,Normal Wald,500,500,1.0,15,0.03,0.018263213197913384,0.04890366683594573,curve_run
5x5_mild_n75_delta0.01,5x5,5,mild,Mildly skewed margins,75,75,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,500,500,1.0,8,0.016,0.008129253033388314,0.03125110853339426,curve_run
5x5_mild_n75_delta0.01,5x5,5,mild,Mildly skewed margins,75,75,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,500,500,1.0,8,0.016,0.008129253033388314,0.03125110853339426,curve_run
