configuration_id,anchor_configuration_id,configuration_label,n_p,n_q,mi_p,mi_q,mi_difference,minimum_expected_count,method,method_label,replicates,valid_count,valid_rate,reject_count,rejection_rate,wilson_low,wilson_high,p_value_threshold
CURVE_CURVE_C2_N0_np20_nq200_di0p02_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",20.0,200.0,0.0999999999999998,0.1199999999999998,0.02,2.8020537383859043,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,210,0.042,0.036782686294686,0.0479205286869863,
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",20.0,200.0,0.0999999999999998,0.149999999999443,0.05,2.8020537383859043,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,292,0.0584,0.0522328329905502,0.0652452013673242,
CURVE_CURVE_C2_N0_np20_nq200_di0p1_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",20.0,200.0,0.0999999999999998,0.1999999999999999,0.1,2.8020537383859043,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,627,0.1254,0.116507151370614,0.1348680109266228,
CURVE_CURVE_C2_N0_np20_nq200_di0p2_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",20.0,200.0,0.0999999999999998,0.3000000000000111,0.2,2.8020537383859043,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,1668,0.3336,0.320663101071374,0.346792390135941,
CURVE_CURVE_C2_N0_np20_nq200_di0p5_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",20.0,200.0,0.0999999999999998,0.5999999999981145,0.5,1.8753421882469925,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,4711,0.9422,0.9353856748476456,0.948335369552146,
CURVE_CURVE_C2_N3_np500_nq50_di0_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",500.0,50.0,0.0300000000000003,0.0299999999993568,0.0,1.729791843220617,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,297,0.0594,0.0531802635506412,0.0662962354033431,
CURVE_CURVE_C2_N3_np500_nq50_di1em05_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",500.0,50.0,0.0300000000000003,0.0300099999993583,1e-05,1.7294941411931255,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,278,0.0556,0.0495829138548092,0.0622994196339574,
CURVE_CURVE_C2_N3_np500_nq50_di0p0001_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",500.0,50.0,0.0300000000000003,0.0300999999993741,0.0001,1.726817192298848,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,266,0.0532,0.0473151188916037,0.0597708995664992,
CURVE_CURVE_C2_N3_np500_nq50_di0p001_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",500.0,50.0,0.0300000000000003,0.0309999999994938,0.001,1.7002787643741166,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,276,0.0552,0.0492047133589802,0.0618782342913425,
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",500.0,50.0,0.0300000000000003,0.0349999999996594,0.005,1.587063986477207,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,333,0.0666,0.0600164755376484,0.073848968508327,
CURVE_CURVE_C2_N3_np500_nq50_di0p01_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",500.0,50.0,0.0300000000000003,0.0399999999996772,0.01,1.4550891974529974,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,368,0.0736,0.0666850135953763,0.0811696826233683,
CURVE_CURVE_C2_N3_np500_nq50_di0p02_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",500.0,50.0,0.0300000000000003,0.0499999999996781,0.02,1.216827929185016,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,520,0.104,0.0958405614939884,0.1127674584464968,
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",500.0,50.0,0.0300000000000003,0.0799999999996817,0.05,0.6457613112633702,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,1216,0.2432,0.2315086095308676,0.2552856821881138,
CURVE_CURVE_C2_N3_np500_nq50_di0p1_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",500.0,50.0,0.0300000000000003,0.1299999999996715,0.1,0.0277369951092842,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,2487,0.4974,0.4835484657679982,0.5112555262821161,
CURVE_CURVE_C2_N5_np200_nq2000_di0_scale1,C2_N5_np200_nq2000,Rare and highly unequal,200.0,2000.0,0.0050000000002087,0.0050000000000001,0.0,0.6987991852268817,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,266,0.0532,0.0473151188916037,0.0597708995664992,
CURVE_CURVE_C2_N5_np200_nq2000_di1em05_scale1,C2_N5_np200_nq2000,Rare and highly unequal,200.0,2000.0,0.0050000000002087,0.0050100000000002,1e-05,0.6987991852268817,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,239,0.0478,0.0422257872975776,0.054068522341532,
CURVE_CURVE_C2_N5_np200_nq2000_di0p0001_scale1,C2_N5_np200_nq2000,Rare and highly unequal,200.0,2000.0,0.0050000000002087,0.0051000000000001,0.0001,0.6987991852268817,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,268,0.0536,0.0476928467869533,0.0601925575095936,
CURVE_CURVE_C2_N5_np200_nq2000_di0p001_scale1,C2_N5_np200_nq2000,Rare and highly unequal,200.0,2000.0,0.0050000000002087,0.0060000000000001,0.001,0.6987991852268817,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,255,0.051,0.0452393871026711,0.0574500092439901,
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale1,C2_N5_np200_nq2000,Rare and highly unequal,200.0,2000.0,0.0050000000002087,0.0100000000000003,0.005,0.6987991852268817,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,416,0.0832,0.0758609331423477,0.0911790231990519,
CURVE_CURVE_C2_N5_np200_nq2000_di0p01_scale1,C2_N5_np200_nq2000,Rare and highly unequal,200.0,2000.0,0.0050000000002087,0.0149999999998419,0.01,0.6987991852268817,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,993,0.1986,0.1877751890914271,0.2098875816410532,
CURVE_CURVE_C2_N5_np200_nq2000_di0p02_scale1,C2_N5_np200_nq2000,Rare and highly unequal,200.0,2000.0,0.0050000000002087,0.025,0.02,0.6987991852268817,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,2045,0.409,0.3954473417634369,0.4226923799905635,
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1000.0,1000.0,0.0050000000000047,0.0050000000000047,0.0,225.0208559631285,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,259,0.0518,0.045993846130679,0.0582943218928701,
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di1em05_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1000.0,1000.0,0.0050000000000047,0.0050100000000046,1e-05,224.99593109532455,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,231,0.0462,0.0407216699236964,0.0523750963616374,
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p0001_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1000.0,1000.0,0.0050000000000047,0.0051000000000038,0.0001,224.77272288167873,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,263,0.0526,0.0467487102249782,0.0591382294754588,
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p001_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1000.0,1000.0,0.0050000000000047,0.0059999999999911,0.001,222.641293968949,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,269,0.0538,0.0478817469838921,0.0604033502318768,
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1000.0,1000.0,0.0050000000000047,0.0100000000000022,0.005,214.703714863249,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,739,0.1478,0.138233254496427,0.1579075147536712,
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p01_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1000.0,1000.0,0.0050000000000047,0.014999999999951,0.01,206.80733765276207,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,1865,0.373,0.3596977695124145,0.38649722678163,
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p02_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1000.0,1000.0,0.0050000000000047,0.0250000000000023,0.02,194.3325031023819,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,3908,0.7816,0.7699341617135397,0.7928334685510042,
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1000.0,1000.0,0.0050000000000047,0.0550000000000023,0.05,167.85377407422826,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,4997,0.9994,0.9982372939514712,0.9997959253458056,
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p1_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1000.0,1000.0,0.0050000000000047,0.1050000000000024,0.1,137.48886138991196,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,5000,1.0,0.9992322980549432,1.0000000000000002,
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p2_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1000.0,1000.0,0.0050000000000047,0.2050000000000023,0.2,95.66549918988174,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,5000,1.0,0.9992322980549432,1.0000000000000002,
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p5_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1000.0,1000.0,0.0050000000000047,0.5049999999997903,0.5,23.261484446357645,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,5000,1.0,0.9992322980549432,1.0000000000000002,
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,500.0,500.0,9.999999999987796e-05,0.0001,0.0,1.5933916347609285,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,256,0.0512,0.0454279633979572,0.057661125867926,
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di1em05_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,500.0,500.0,9.999999999987796e-05,0.0001099999999998,1e-05,1.598933939525126,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,247,0.0494,0.043731720637967,0.0557601323549184,
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p0001_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,500.0,500.0,9.999999999987796e-05,0.0002,0.0001,1.598933939525126,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,270,0.054,0.0480706711782012,0.0606141189567896,
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p001_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,500.0,500.0,9.999999999987796e-05,0.0011000000000327,0.001,1.598933939525126,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,484,0.0968,0.0889110125432158,0.1053080623052782,
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,500.0,500.0,9.999999999987796e-05,0.0050999999999959,0.005,1.598933939525126,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,1670,0.334,0.3210588910885469,0.347195985957212,
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p01_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,500.0,500.0,9.999999999987796e-05,0.0101000000003524,0.01,1.598933939525126,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,3026,0.6052,0.5915753896806852,0.6186630858300748,
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p02_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,500.0,500.0,9.999999999987796e-05,0.020099999999991,0.02,1.598933939525126,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,4388,0.8776,0.8682244553587836,0.8863957761323095,
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,500.0,500.0,9.999999999987796e-05,0.0500999999999998,0.05,0.8656715428536095,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,4991,0.9982,0.9965823552896264,0.9990527064923188,
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,100.0,100.0,0.0001000000000001,0.0001000000000002,0.0,1.125034615441709,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,219,0.0438,0.0384690978287312,0.0498313534259388,
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di1em05_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,100.0,100.0,0.0001000000000001,0.00011,1e-05,1.129363707961393,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,263,0.0526,0.0467487102249782,0.0591382294754588,
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p0001_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,100.0,100.0,0.0001000000000001,0.0001999999999986,0.0001,1.129363707961393,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,231,0.0462,0.0407216699236964,0.0523750963616374,
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p001_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,100.0,100.0,0.0001000000000001,0.001099999999965,0.001,1.129363707961393,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,271,0.0542,0.0482596192447235,0.0608248638094894,
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,100.0,100.0,0.0001000000000001,0.0050999999999997,0.005,1.129363707961393,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,553,0.1106,0.1022037493179392,0.1195941369568713,
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p01_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,100.0,100.0,0.0001000000000001,0.010099999999998,0.01,1.129363707961393,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,909,0.1818,0.1713552984085151,0.1927332671093192,
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p02_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,100.0,100.0,0.0001000000000001,0.0200999999998797,0.02,1.129363707961393,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,1646,0.3292,0.3163101101996935,0.342352136784738,
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,100.0,100.0,0.0001000000000001,0.0501000000000001,0.05,0.825308913506078,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,3550,0.71,0.6972651665030751,0.7224123986800008,
