scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,regime,regime_label,variant,method,method_label,valid_replicates,valid_rate,nominal_alpha,rejections,rejection_rate,rejection_rate_low,rejection_rate_high,absolute_calibration_error
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.022,158,0.0158,0.013535241574453728,0.01843662244770949,0.006199999999999997
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.023,169,0.0169,0.014552860307057098,0.019618158918690627,0.006100000000000001
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.024,181,0.0181,0.015666115469572122,0.020903982160085984,0.005899999999999999
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.025,196,0.0196,0.017061812083451283,0.022507133551094786,0.005400000000000002
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.026,206,0.0206,0.017994590372836756,0.02357358726496796,0.0053999999999999986
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.027,216,0.0216,0.018929067542718933,0.02463834209834443,0.0053999999999999986
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.028,225,0.0225,0.019771455245325746,0.0255952631986704,0.005500000000000001
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.029,233,0.0233,0.02052126182064658,0.026444842225956482,0.0057
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.03,239,0.0239,0.021084215098547462,0.02708142815001079,0.006099999999999998
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,simple_welch,Simple Welch,10000,1.0,0.031,244,0.0244,0.021553719498578837,0.027611539751608738,0.006599999999999998
