n_p,n_q,mi_p_plugin,mi_q_plugin,mi_p_jackknife,mi_q_jackknife,delta_plugin,delta_jackknife,standard_error,z_plugin,z_jackknife,wald_plugin_p,wald_jackknife_p,naive_perm_plugin_p,student_perm_plugin_p,student_perm_jackknife_p,valid_studentization,permutations,deterministic_seconds,permutation_seconds,scenario_id,family,regular,replicate,scenario_seed,true_delta,zero_cells_p,zero_cells_q
300,300,0.08094028300591005,0.05354106144926879,0.07411667467715688,0.047603741789913556,0.027399221556641262,0.026512932887243323,0.0318838372288867,0.8593451710328522,0.831547743043383,0.3901501097605333,0.40566426900210817,0.544,0.392,0.41,True,499,0.00011845899280160666,0.0007267090259119868,curve_effect_d05_n300,power,True,746,162215,-0.050000000000000266,0,1
300,300,0.034886798413755526,0.10892166346308851,0.02807959475245525,0.09671670966059764,-0.07403486504933299,-0.0686371149081424,0.034561148222850516,-2.142141359770679,-1.985961648773062,0.03218210856169058,0.04703758248984115,0.096,0.058,0.068,True,499,0.00011437491048127413,0.0007291249930858612,curve_effect_d05_n300,power,True,747,162215,-0.050000000000000266,0,0
300,300,0.04635486989751869,0.09005601383525141,0.03954561903248077,0.080835254520224,-0.04370114393773272,-0.041289635487743226,0.03251743076096551,-1.3439297913472406,-1.2697693059227797,0.1789710913176652,0.2041668171895703,0.3,0.168,0.198,True,499,0.00011412508320063353,0.0007235839730128646,curve_effect_d05_n300,power,True,748,162215,-0.050000000000000266,0,0
300,300,0.03683504126373416,0.10387398320835683,0.03003109197396725,0.09826213462191902,-0.06703894194462268,-0.06823104264795177,0.03277181183315162,-2.0456281845487343,-2.0820039793750422,0.0407929662974662,0.037342106242929614,0.116,0.046,0.044,True,499,0.00011337501928210258,0.0007591249886900187,curve_effect_d05_n300,power,True,749,162215,-0.050000000000000266,0,1
300,300,0.05299937465639726,0.09228172700547166,0.046189662887684335,0.08505399973383021,-0.0392823523490744,-0.038864336846145875,0.03521305998145078,-1.1155620207322854,-1.1036909847260783,0.26460965668522884,0.2697272076718643,0.322,0.258,0.258,True,499,0.00012254202738404274,0.0007302080048248172,curve_effect_d05_n300,power,True,750,162215,-0.050000000000000266,0,1
300,300,0.06865615671927494,0.13220164241660382,0.061840499583126984,0.12282534609229856,-0.06354548569732887,-0.060984846509171575,0.039808025769918626,-1.5962983460824556,-1.5319736492749019,0.11042219919041206,0.12552893742389098,0.172,0.124,0.134,True,499,0.00011858309153467417,0.0007107080891728401,curve_effect_d05_n300,power,True,751,162215,-0.050000000000000266,0,0
300,300,0.033108131981486544,0.14930652470231254,0.02630962873234921,0.13995653637813632,-0.116198392720826,-0.11364690764578711,0.03777518411162994,-3.076050996269048,-3.008507048170769,0.0020976196565039118,0.0026253471230281355,0.008,0.002,0.002,True,499,0.00012070802040398121,0.0007121249800547957,curve_effect_d05_n300,power,True,752,162215,-0.050000000000000266,0,0
300,300,0.056500723895519744,0.07361988703514899,0.04969047398657267,0.06957464344463915,-0.017119163139629245,-0.01988416945806648,0.03380741788473914,-0.5063729858930437,-0.5881599572572594,0.61259483500323,0.5564249319034189,0.686,0.614,0.542,True,499,0.00011158292181789875,0.0007183750858530402,curve_effect_d05_n300,power,True,753,162215,-0.050000000000000266,0,2
300,300,0.07144765117880825,0.10063567673244517,0.06463021003565927,0.0948106435641165,-0.02918802555363692,-0.03018043352845723,0.03626284471025836,-0.8049017055018838,-0.8322687800584909,0.42087640414807437,0.4052572485490469,0.546,0.452,0.438,True,499,0.0001152500044554472,0.0007236249512061477,curve_effect_d05_n300,power,True,754,162215,-0.050000000000000266,0,1
300,300,0.09236155722674977,0.16617671191695016,0.08552798798848471,0.15825368657550598,-0.07381515469020039,-0.07272569858702127,0.04179859660497967,-1.76597208245519,-1.739907664229021,0.07740053267179049,0.08187523269585865,0.112,0.078,0.088,True,499,0.00011558295227587223,0.0007277920376509428,curve_effect_d05_n300,power,True,755,162215,-0.050000000000000266,0,0
300,300,0.08132446112943992,0.059241210093912144,0.07450346767109295,0.05132707877022824,0.022083251035527773,0.02317638890086471,0.031901833735592584,0.6922251309613495,0.7264908059190034,0.4887959589252552,0.4675379417858828,0.642,0.496,0.476,True,499,0.00011799996718764305,0.0007295829709619284,curve_effect_d05_n300,power,True,756,162215,-0.050000000000000266,0,0
300,300,0.04423683166340808,0.13619975899813808,0.03742559084145114,0.12649074845262476,-0.09196292733473,-0.08906515761117362,0.03732896359818214,-2.463581049949333,-2.385953131994025,0.013755679124198119,0.0170349218744736,0.038,0.012,0.012,True,499,0.0001176249934360385,0.000727625098079443,curve_effect_d05_n300,power,True,757,162215,-0.050000000000000266,0,0
300,300,0.07777640169617461,0.14102678158558857,0.07096075636064825,0.13043058299916765,-0.06325037988941395,-0.05946982663851941,0.042403913737426274,-1.4916165588175014,-1.4024607965851634,0.1357996947150658,0.16077768942931903,0.202,0.12,0.146,True,499,0.00011616596020758152,0.0007308749482035637,curve_effect_d05_n300,power,True,758,162215,-0.050000000000000266,0,0
300,300,0.03432383681130191,0.10447769406855395,0.027523991744715204,0.09496951588596403,-0.07015385725725204,-0.06744552414124882,0.033497464726034695,-2.0943034892645915,-2.0134516057517997,0.03623295371589914,0.044067141253163966,0.104,0.034,0.046,True,499,0.00011595792602747679,0.0007464580703526735,curve_effect_d05_n300,power,True,759,162215,-0.050000000000000266,0,0
300,300,0.07807256368481896,0.11621132358872338,0.07125508895734356,0.1103640439132505,-0.03813875990390442,-0.03910895495590694,0.03871949258785032,-0.9850015419848729,-1.0100585607410266,0.32462331354136664,0.31246723429263756,0.426,0.344,0.334,True,499,0.0001157090300694108,0.0007160840323194861,curve_effect_d05_n300,power,True,760,162215,-0.050000000000000266,0,1
300,300,0.09071224209100803,0.13312409565840788,0.08388837081628253,0.12435836799848232,-0.04241185356739985,-0.04046999718219979,0.039728836565713764,-1.0675332386652758,-1.0186554825299277,0.2857311124990479,0.30836655410079095,0.39,0.296,0.31,True,499,0.00011462497059255838,0.0007046250393614173,curve_effect_d05_n300,power,True,761,162215,-0.050000000000000266,0,1
300,300,0.0671802999691129,0.11898870138670103,0.060364272777007955,0.10953690253803927,-0.051808401417588135,-0.04917262976103132,0.03700877739633155,-1.399894972556526,-1.3286747961013565,0.16154477176571636,0.1839552836074484,0.232,0.17,0.19,True,499,0.00011495791841298342,0.0007115000626072288,curve_effect_d05_n300,power,True,762,162215,-0.050000000000000266,0,0
300,300,0.04924557703761989,0.11588704568690911,0.04243357757979993,0.10786956604967202,-0.06664146864928921,-0.06543598846987209,0.03589815475734628,-1.856403737176813,-1.8228231760709406,0.06339603245507175,0.06833017636825942,0.146,0.06,0.064,True,499,0.00011437502689659595,0.0007272090297192335,curve_effect_d05_n300,power,True,763,162215,-0.050000000000000266,0,0
300,300,0.07564478959965348,0.16762236232690175,0.0688213789013048,0.15812693647916376,-0.09197757272724827,-0.08930555757785896,0.041375384642382974,-2.2230022396705604,-2.1584224134650967,0.02621564895082121,0.030895004662641463,0.046,0.034,0.034,True,499,0.00011387502308934927,0.0007235839730128646,curve_effect_d05_n300,power,True,764,162215,-0.050000000000000266,0,0
300,300,0.08995221037117918,0.09637530970199626,0.08310824871563227,0.09016638809603705,-0.006423099330817084,-0.007058139380404782,0.03653779208284696,-0.1757933078236677,-0.19317366972807035,0.8604563273469699,0.846822958857202,0.882,0.864,0.86,True,499,0.00011866702698171139,0.000728290993720293,curve_effect_d05_n300,power,True,765,162215,-0.050000000000000266,0,1
300,300,0.032740953284025265,0.17807561941060684,0.025939565925227726,0.1692791329701464,-0.14533466612658158,-0.14333956704491868,0.03848881404536204,-3.7760234949118843,-3.7241876789443795,0.00015935196671922668,0.00019594512149241237,0.004,0.002,0.004,True,499,0.0001177079975605011,0.0007260000566020608,curve_effect_d05_n300,power,True,766,162215,-0.050000000000000266,0,1
300,300,0.037910004687102816,0.16322816948909846,0.031110185601050944,0.1560453591601032,-0.12531816480199565,-0.12493517355905226,0.03839616927934664,-3.263819468297961,-3.253844742950831,0.0010992118201008456,0.0011385448605151856,0.012,0.006,0.006,True,499,0.00011549994815140963,0.0007259580306708813,curve_effect_d05_n300,power,True,767,162215,-0.050000000000000266,0,1
300,300,0.033172294801646185,0.11175175136546883,0.02637207774370154,0.10206571426817845,-0.07857945656382265,-0.07569363652447691,0.034205719956236565,-2.2972607114938284,-2.2128941189169753,0.021603901617040764,0.02690494625876705,0.066,0.016,0.026,True,499,0.00011499994434416294,0.0007266249740496278,curve_effect_d05_n300,power,True,768,162215,-0.050000000000000266,0,0
300,300,0.07665351975846035,0.09255347068732267,0.06982974211615556,0.08374949822369615,-0.015899950928862316,-0.013919756107540593,0.035988381597364116,-0.44180788974480784,-0.3867847202264887,0.6586282288108163,0.698915590018724,0.696,0.624,0.664,True,499,0.00011479097884148359,0.0007570841116830707,curve_effect_d05_n300,power,True,769,162215,-0.050000000000000266,0,1
300,300,0.03893684416444643,0.11251931321175584,0.03213484051417481,0.10182254256221768,-0.07358246904730942,-0.06968770204804287,0.03424875052808853,-2.1484716351027755,-2.034751661696087,0.03167630737080067,0.04187586710493015,0.102,0.036,0.052,True,499,0.00011554197408258915,0.0007104999385774136,curve_effect_d05_n300,power,True,770,162215,-0.050000000000000266,0,0
300,300,0.04975911154148194,0.13740780098406613,0.04295235394016572,0.1278623621040822,-0.0876486894425842,-0.08491000816391647,0.03723943337230725,-2.3536526070711727,-2.280110100360952,0.01858997537967666,0.022601159335663246,0.052,0.022,0.024,True,499,0.00011324998922646046,0.0007131670136004686,curve_effect_d05_n300,power,True,771,162215,-0.050000000000000266,0,0
300,300,0.03605702815722123,0.13431122076622531,0.029253138431556636,0.12499513531444961,-0.09825419260900409,-0.09574199688289298,0.037218377445481135,-2.639937561838382,-2.57243876424058,0.008292130276004457,0.010098481883334393,0.034,0.012,0.012,True,499,0.00011629099026322365,0.0007217499660328031,curve_effect_d05_n300,power,True,772,162215,-0.050000000000000266,0,0
300,300,0.07272999185668727,0.088094435594403,0.06591401072756753,0.08209375649133221,-0.015364443737715727,-0.016179745763764686,0.03578326547120064,-0.4293751153058251,-0.4521595653920012,0.6676502603606496,0.6511540350672479,0.7,0.654,0.642,True,499,0.00011604209430515766,0.0007226250600069761,curve_effect_d05_n300,power,True,773,162215,-0.050000000000000266,0,1
300,300,0.06645967070062575,0.16227591314280876,0.05964507530859464,0.15506498755340203,-0.09581624244218301,-0.09541991224480739,0.037806105692747276,-2.534411854553017,-2.5239286220138974,0.011263626066639313,0.011605148945055477,0.03,0.012,0.012,True,499,0.00011595792602747679,0.0007316250121220946,curve_effect_d05_n300,power,True,774,162215,-0.050000000000000266,0,1
300,300,0.05937669512528054,0.11229595393806191,0.052558263558182716,0.10309185909902396,-0.05291925881278137,-0.05053359554084125,0.035693415857270136,-1.482605616240078,-1.4157679876567044,0.13817922410663608,0.1568434451770368,0.272,0.17,0.19,True,499,0.00011895899660885334,0.0007262920262292027,curve_effect_d05_n300,power,True,775,162215,-0.050000000000000266,0,0
300,300,0.05931430712995467,0.11880602979678412,0.0525046909326079,0.10804770585622236,-0.05949172266682945,-0.055543014923614464,0.038013512174589675,-1.5650151554950766,-1.4611387305786092,0.11757935575887989,0.14397737318064036,0.182,0.126,0.156,True,499,0.00011637492571026087,0.0007359998999163508,curve_effect_d05_n300,power,True,776,162215,-0.050000000000000266,0,0
300,300,0.07286776084949986,0.13827692384047002,0.06605011959248941,0.13125629753301382,-0.06540916299097016,-0.06520617794052441,0.04022323714040893,-1.6261536276318007,-1.6211071653160707,0.10391697816520863,0.10499465755653561,0.18,0.104,0.104,True,499,0.00011683302000164986,0.0007236249512061477,curve_effect_d05_n300,power,True,777,162215,-0.050000000000000266,0,2
300,300,0.05100855223073575,0.120735071356938,0.044203200100298545,0.11333167040959324,-0.06972651912620226,-0.0691284703092947,0.035989138774085584,-1.9374322782186075,-1.9208147975764147,0.05269252415967711,0.05475506025501552,0.138,0.068,0.074,True,499,0.00011616700794547796,0.000726790982298553,curve_effect_d05_n300,power,True,778,162215,-0.050000000000000266,0,1
300,300,0.07141214383577554,0.11297503638910283,0.06459751009396086,0.10276087247525822,-0.04156289255332729,-0.03816336238129736,0.03936781354534645,-1.0557582149044777,-0.9694051801311819,0.29107869299441236,0.33234306877915454,0.4,0.3,0.332,True,499,0.00015008402988314629,0.0007229170296341181,curve_effect_d05_n300,power,True,779,162215,-0.050000000000000266,0,1
300,300,0.035414008453080736,0.13755452115811884,0.028610157123978297,0.12816479821447047,-0.1021405127050381,-0.09955464109049217,0.037016256504558274,-2.759342039151373,-2.689484310176875,0.005791787969382619,0.0071562511017678,0.018,0.012,0.012,True,499,0.00011749996338039637,0.000707582919858396,curve_effect_d05_n300,power,True,780,162215,-0.050000000000000266,0,0
300,300,0.07033799789409234,0.05275120469233535,0.06351696400071205,0.04455472249620129,0.01758679320175699,0.018962241504510757,0.030396324462534596,0.5785828883171,0.6238333693234169,0.5628706535934012,0.5327370224445038,0.698,0.55,0.508,True,499,0.0001332910032942891,0.0006986249936744571,curve_effect_d05_n300,power,True,781,162215,-0.050000000000000266,0,0
300,300,0.0332781522353669,0.10658796058642683,0.026477464416245766,0.10435257401938713,-0.07330980835105994,-0.07787510960314137,0.035767893719577754,-2.049598137531185,-2.1772349865968206,0.04040366233004047,0.029463039138180713,0.094,0.042,0.032,True,499,0.00010891701094806194,0.0006980840116739273,curve_effect_d05_n300,power,True,782,162215,-0.050000000000000266,0,3
300,300,0.05237186629184931,0.09390971199748782,0.04555531465308604,0.08632901058268772,-0.04153784570563851,-0.04077369592960167,0.03394448116262782,-1.2236995317922499,-1.2011877787807426,0.22106559635982936,0.22967836899789862,0.326,0.172,0.182,True,499,0.00011483300477266312,0.0007180829998105764,curve_effect_d05_n300,power,True,783,162215,-0.050000000000000266,0,1
300,300,0.04382566885789885,0.08499257026074675,0.03702201370919056,0.07534739693039683,-0.0411669014028479,-0.038325383221206266,0.03218252221325935,-1.2791695172321498,-1.1908756861019434,0.2008373676928632,0.2337023908181931,0.344,0.252,0.278,True,499,0.00011320901103317738,0.0007247090106830001,curve_effect_d05_n300,power,True,784,162215,-0.050000000000000266,0,0
300,300,0.06299940930409376,0.11482040007941097,0.056181867183283885,0.10555660164759217,-0.05182099077531721,-0.04937473446430829,0.035837077758589006,-1.446016082125931,-1.3777555970638464,0.1481726911374805,0.16827875950486937,0.258,0.136,0.15,True,499,0.00011587492190301418,0.000723667093552649,curve_effect_d05_n300,power,True,785,162215,-0.050000000000000266,0,0
300,300,0.048594457174229166,0.048686799718127394,0.04178937164419949,0.038048810901827324,-9.234254389822727e-05,0.0037405607423721676,0.028200015713201045,-0.003274556469661813,0.13264392404650785,0.9973872866186129,0.8944749929585882,0.998,0.994,0.888,True,499,0.00011583301238715649,0.00072825001552701,curve_effect_d05_n300,power,True,786,162215,-0.050000000000000266,0,0
300,300,0.0759536912461325,0.11153599966602057,0.0691355844348891,0.10354661235979279,-0.035582308419888076,-0.03441102792490369,0.03741218020355097,-0.9510888760369755,-0.9197814117670046,0.34155926115454394,0.35768699893611045,0.452,0.326,0.348,True,499,0.00011512497439980507,0.0007273339433595538,curve_effect_d05_n300,power,True,787,162215,-0.050000000000000266,0,0
300,300,0.0682614380655504,0.08072245448354448,0.06143548547066757,0.07133313114057671,-0.012461016417994075,-0.009897645669909139,0.03438546786623202,-0.3623919402949674,-0.28784385625966846,0.7170591615024295,0.7734662649303756,0.754,0.702,0.744,True,499,0.00011508294846862555,0.0007452080026268959,curve_effect_d05_n300,power,True,788,162215,-0.050000000000000266,0,0
300,300,0.07324524545855549,0.09580374123317492,0.06642079876036178,0.08634664057021268,-0.022558495774619436,-0.019925841809850908,0.036303189990409726,-0.6213915576173541,-0.5488730278279884,0.53434202543796,0.5830925893836203,0.624,0.548,0.6,True,499,0.00011541706044226885,0.0007289579370990396,curve_effect_d05_n300,power,True,789,162215,-0.050000000000000266,0,0
300,300,0.1104949388672769,0.10530470747094078,0.10364403579995951,0.09574622791215859,0.00519023139633612,0.007897807887800923,0.0393388616599717,0.13193649173680372,0.2007635085139524,0.8950345246826755,0.8408834979164403,0.916,0.904,0.846,True,499,0.00011433300096541643,0.000726458034478128,curve_effect_d05_n300,power,True,790,162215,-0.050000000000000266,0,0
300,300,0.036268898665049676,0.06462328044778437,0.02946556049391802,0.0594516935220355,-0.028354381782734694,-0.02998613302811748,0.02884193988569689,-0.9830955162900127,-1.0396711575904785,0.3255604308345338,0.29849270500049296,0.52,0.374,0.338,True,499,0.00011708401143550873,0.0007252499926835299,curve_effect_d05_n300,power,True,791,162215,-0.050000000000000266,0,2
300,300,0.0674039916689897,0.09460448870412058,0.06058868771322068,0.0883942705329872,-0.02720049703513089,-0.027805582819766528,0.03459998611386749,-0.7861418483121608,-0.8036298837883694,0.4317843897589909,0.4216107590732887,0.572,0.472,0.464,True,499,0.00011429202277213335,0.0007262090221047401,curve_effect_d05_n300,power,True,792,162215,-0.050000000000000266,0,1
300,300,0.06743190228949691,0.13683840062562935,0.06061302390060064,0.1286724506982182,-0.06940649833613244,-0.06805942679761756,0.038425262375937144,-1.8062725937193995,-1.7712156687897613,0.07087577053806651,0.07652484464392666,0.114,0.06,0.062,True,499,0.00011449994053691626,0.0007251249626278877,curve_effect_d05_n300,power,True,793,162215,-0.050000000000000266,0,0
300,300,0.07702124905615304,0.07359922737897434,0.07020546103507286,0.06749602268114074,0.0034220216771786993,0.0027094383539321143,0.03510048043268868,0.09749216064837134,0.07719091934162944,0.9223355594717423,0.9384716654096661,0.948,0.93,0.944,True,499,0.00011937494855374098,0.0007235419470816851,curve_effect_d05_n300,power,True,794,162215,-0.050000000000000266,0,1
300,300,0.0395617210477901,0.11398919803521856,0.03276005359418832,0.105276390047365,-0.07442747698742846,-0.07251633645317668,0.03588954161465683,-2.0737929112205,-2.020542285877564,0.0380985478114236,0.043327168564902485,0.098,0.046,0.052,True,499,0.0001152500044554472,0.0007262909784913063,curve_effect_d05_n300,power,True,795,162215,-0.050000000000000266,0,1
300,300,0.06733972675021227,0.11483793142250809,0.060523583798044456,0.1057903023393294,-0.04749820467229582,-0.045266718541284945,0.03664405978193899,-1.2962047588326058,-1.2353085004952389,0.19490495047046652,0.2167157113025303,0.286,0.162,0.184,True,499,0.00011516595259308815,0.0007270000642165542,curve_effect_d05_n300,power,True,796,162215,-0.050000000000000266,0,0
300,300,0.05936203777839877,0.09384199902100787,0.05254696245975765,0.08190118138413993,-0.0344799612426091,-0.02935421892438228,0.03391413361040633,-1.0166841246396798,-0.8655452992428836,0.3093037202690485,0.3867395640323612,0.452,0.296,0.39,True,499,0.00011441693641245365,0.0007227079477161169,curve_effect_d05_n300,power,True,797,162215,-0.050000000000000266,0,0
300,300,0.07323751255960942,0.0617574621546913,0.06642398953823658,0.05289576579953348,0.011480050404918118,0.013528223738703105,0.03407523641866702,0.33690303022018486,0.39701041461570324,0.7361900009437501,0.6913597806627321,0.826,0.744,0.696,True,499,0.0001140000531449914,0.0007634999928995967,curve_effect_d05_n300,power,True,798,162215,-0.050000000000000266,0,1
300,300,0.07479613821356823,0.11732635593721163,0.06797127040846362,0.10792411917861955,-0.042530217723643404,-0.039952848770155924,0.03756409337028674,-1.1322040253814531,-1.0635914562431232,0.2575486681659429,0.2875138144962388,0.36,0.242,0.272,True,499,0.00011629099026322365,0.0007219169056043029,curve_effect_d05_n300,power,True,799,162215,-0.050000000000000266,0,0
300,300,0.0676994420539263,0.13573719829701358,0.06088051129972882,0.12981983599328828,-0.06803775624308728,-0.06893932469355946,0.04029280682708734,-1.68858318893158,-1.7109586083046004,0.09129933453531279,0.08708875409712301,0.156,0.09,0.088,True,499,0.00011387490667402744,0.0007178341038525105,curve_effect_d05_n300,power,True,800,162215,-0.050000000000000266,0,1
300,300,0.047554407760109996,0.07599877101850605,0.04074837436183998,0.0639487358194657,-0.028444363258396055,-0.023200361457625718,0.03269112233083838,-0.8700944241233269,-0.7096838469733484,0.3842488045952478,0.4779002111772179,0.504,0.396,0.486,True,499,0.00011454196646809578,0.0007239170372486115,curve_effect_d05_n300,power,True,801,162215,-0.050000000000000266,0,0
300,300,0.049463761541884255,0.12536887368340566,0.04265531601146222,0.1175751477785667,-0.0759051121415214,-0.07491983176710448,0.03622481343369647,-2.095390008852721,-2.0681909626458905,0.03613633695917879,0.038622069742444934,0.052,0.016,0.018,True,499,0.00011562497820705175,0.0007219580002129078,curve_effect_d05_n300,power,True,802,162215,-0.050000000000000266,0,0
300,300,0.04175123709587303,0.10295365649312466,0.034943804645308774,0.09344298313155264,-0.06120241939725163,-0.058499178486243864,0.03366315837514394,-1.8180831018649162,-1.7377804493068076,0.0690514323187056,0.08224950684832623,0.138,0.064,0.074,True,499,0.00011500006075948477,0.0007253749063238502,curve_effect_d05_n300,power,True,803,162215,-0.050000000000000266,0,0
300,300,0.04779707441807157,0.0990336278820314,0.04099235047704042,0.088046777658505,-0.05123655346395983,-0.047054427181464575,0.03502575079798598,-1.4628252727392212,-1.3434237984748714,0.1435151958044076,0.17913478511190628,0.24,0.134,0.17,True,499,0.00011499994434416294,0.0007238329853862524,curve_effect_d05_n300,power,True,804,162215,-0.050000000000000266,0,0
300,300,0.04707251273150703,0.13807191945772596,0.04026688922772337,0.12904974930810909,-0.09099940672621892,-0.08878286008038572,0.03658903497682655,-2.4870676907399405,-2.426488157903476,0.012880088919252934,0.015245747869367027,0.05,0.024,0.024,True,499,0.00011729192920029163,0.0007281251018866897,curve_effect_d05_n300,power,True,805,162215,-0.050000000000000266,0,0
300,300,0.04430987316459878,0.0904443402686303,0.037499629031287895,0.07997465205566812,-0.04613446710403152,-0.04247502302438022,0.03419560663269573,-1.349134337623377,-1.2421193014826712,0.17729382077995703,0.21419254811240818,0.288,0.186,0.224,True,499,0.00011470809113234282,0.0007239169208332896,curve_effect_d05_n300,power,True,806,162215,-0.050000000000000266,0,0
300,300,0.07049280365493282,0.12373010948033158,0.06366981873878785,0.11505997840546911,-0.05323730582539876,-0.05139015966668126,0.03775793369274525,-1.4099634333440152,-1.361042690653257,0.1585504804779122,0.17350019877401024,0.256,0.182,0.184,True,499,0.00011395907495170832,0.0007216669619083405,curve_effect_d05_n300,power,True,807,162215,-0.050000000000000266,0,1
300,300,0.04164159292432679,0.05298343456628202,0.03483376544687644,0.043858322210908796,-0.01134184164195523,-0.009024556764032354,0.027397325635013566,-0.41397623231737796,-0.32939553605549887,0.678891513309645,0.7418567414212979,0.77,0.694,0.746,True,499,0.00011495803482830524,0.0007638749666512012,curve_effect_d05_n300,power,True,808,162215,-0.050000000000000266,0,0
300,300,0.03365899836507125,0.09263889611572962,0.026857674789312114,0.08400005006303957,-0.05897989775065837,-0.05714237527372745,0.03008000530271385,-1.960767531691131,-1.8996796941578997,0.0499061471963224,0.05747516668211997,0.154,0.044,0.056,True,499,0.000116499955765903,0.0007156250067055225,curve_effect_d05_n300,power,True,809,162215,-0.050000000000000266,0,1
300,300,0.052664848638152684,0.12208226128821204,0.045858092406319884,0.11381974674435469,-0.06941741265005935,-0.0679616543380348,0.036840977085395375,-1.8842446140652995,-1.8447299641511514,0.05953189536749033,0.06507682978849494,0.118,0.07,0.074,True,499,0.00011670798994600773,0.0007072909502312541,curve_effect_d05_n300,power,True,810,162215,-0.050000000000000266,0,0
300,300,0.0565174830496602,0.09428317648714218,0.04969793387596155,0.08641683966624214,-0.037765693437481984,-0.03671890579028059,0.03421111399098372,-1.1039013066758092,-1.0733034241433292,0.26963595200138135,0.2831349993786967,0.41,0.282,0.294,True,499,0.00011516606900840998,0.000724292011000216,curve_effect_d05_n300,power,True,811,162215,-0.050000000000000266,0,0
300,300,0.08820014145186006,0.11631183229178921,0.0813306416239925,0.1106037849428958,-0.02811169083992915,-0.029273143318903294,0.038862472088209914,-0.7233634231018893,-0.7532496453766299,0.4694566368242159,0.4512999115799333,0.564,0.492,0.466,True,499,0.0001152500044554472,0.0007314999820664525,curve_effect_d05_n300,power,True,812,162215,-0.050000000000000266,0,1
300,300,0.10758267215687733,0.10719851778900491,0.10075524144616566,0.096201693573704,0.00038415436787242463,0.00455354787246165,0.04122673896190295,0.009318087667021548,0.11045132327030568,0.9925653493022009,0.9120514519942539,0.992,0.988,0.906,True,499,0.00011516700033098459,0.000725375022739172,curve_effect_d05_n300,power,True,813,162215,-0.050000000000000266,0,0
300,300,0.050467718943982165,0.05699198142169004,0.04366186903541802,0.04483106011211646,-0.006524262477707876,-0.0011691910766984392,0.030254748224649467,-0.21564424959888975,-0.03864487874818484,0.8292650610030066,0.9691735209312093,0.878,0.838,0.962,True,499,0.00011841696687042713,0.0007248750189319253,curve_effect_d05_n300,power,True,814,162215,-0.050000000000000266,0,0
300,300,0.058735567752526086,0.09467662918326691,0.05191677267657724,0.08891600689901225,-0.03594106143074083,-0.03699923422243501,0.0338982005607918,-1.0602645814867204,-1.0914807750954783,0.2890242476996243,0.2750613867265046,0.392,0.266,0.244,True,499,0.00011570891365408897,0.0007276670075953007,curve_effect_d05_n300,power,True,815,162215,-0.050000000000000266,0,1
300,300,0.053616531696024206,0.0862651591753632,0.04680668624786222,0.08024324376246739,-0.032648627479339,-0.03343655751460517,0.033663954354469235,-0.9698393461314968,-0.993245094219483,0.3321265771395654,0.3205905274925839,0.438,0.3,0.29,True,499,0.00012124993372708559,0.0007255000527948141,curve_effect_d05_n300,power,True,816,162215,-0.050000000000000266,0,1
300,300,0.05221291980157994,0.12198321610679708,0.0454038805531809,0.11100785506003774,-0.06977029630521714,-0.06560397450685684,0.03735794803970843,-1.867615861317036,-1.7560914865325365,0.06181563395757357,0.07907278856243262,0.124,0.076,0.084,True,499,0.00011479097884148359,0.0007406669901683927,curve_effect_d05_n300,power,True,817,162215,-0.050000000000000266,0,0
300,300,0.06046138616840269,0.12697352603512857,0.05364593541469276,0.11832392429481331,-0.06651213986672588,-0.06467798888012055,0.037063562745560205,-1.794542535571362,-1.745055900970239,0.07272661577245143,0.0809751388154848,0.108,0.06,0.066,True,499,0.0001490419963374734,0.0007266669999808073,curve_effect_d05_n300,power,True,818,162215,-0.050000000000000266,0,1
300,300,0.04508319203283628,0.12219584156184593,0.03827170790822265,0.11269137454026179,-0.07711264952900965,-0.07441966663203914,0.03604502185387573,-2.139342565573119,-2.064630920012528,0.03240793476714613,0.0389579353439479,0.084,0.032,0.038,True,499,0.00011362507939338684,0.0007134589832276106,curve_effect_d05_n300,power,True,819,162215,-0.050000000000000266,0,0
300,300,0.058860806329991355,0.09927673807347631,0.05205163551153191,0.08728425419469943,-0.040415931743484956,-0.035232618683167516,0.035288597775190465,-1.1452971863874752,-0.9984136776309569,0.252086071103819,0.3180788039082212,0.378,0.276,0.338,True,499,0.0001136659411713481,0.000697875046171248,curve_effect_d05_n300,power,True,820,162215,-0.050000000000000266,0,0
300,300,0.046217642477894616,0.07493278969784478,0.039414382637687595,0.06866828119882484,-0.028715147219950166,-0.029253898561137248,0.031171659103935285,-0.9211940604189722,-0.9384774311690093,0.35694911872465596,0.3479991099222388,0.524,0.386,0.38,True,499,0.00011579191777855158,0.0007114999461919069,curve_effect_d05_n300,power,True,821,162215,-0.050000000000000266,0,1
300,300,0.07241144853944093,0.09424852773079406,0.06559548428771222,0.08479792934079455,-0.021837079191353137,-0.01920244505308233,0.035565946552910226,-0.6139884161065943,-0.5399109798614671,0.5392229819816561,0.5892584253994235,0.624,0.544,0.578,True,499,0.0001145839923992753,0.0007207500748336315,curve_effect_d05_n300,power,True,822,162215,-0.050000000000000266,0,0
