configuration_id,pair_id,shape,rows,columns,profile,dominant_p,dominant_q,constructor,pattern,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,signed_mi_difference_q_minus_p,absolute_mi_difference,n_p,n_q,replicates,simulation_seed
config_49818bf23dc84b37,pair_0b7dd028d07380ef,2x2,2,2,uniform,,,additive,first,0.02,0.021,0.01999999999999985,0.02099999999999988,0.0010000000000000286,0.0010000000000000286,500,500,20000,8309004908541368524
config_4995f9b44a3ee853,pair_e5473ca1ddb4659d,3x3,3,3,different_skew,,,additive,first,0.021,0.02,0.02099999999999997,0.019999999999999858,-0.001000000000000112,0.001000000000000112,50,50,20000,7994069850924861361
config_499aa98450e8d91b,pair_d4666f6b4fbd91a0,5x5,5,5,different_skew,,,additive,rare,0.0001,0.0011,0.00010000000000004715,0.0010999999999999983,0.0009999999999999512,0.0009999999999999512,100,100,20000,13789337655353757315
config_499dad962290c10f,pair_c298f14437f65fa2,5x5,5,5,different_skew,,,additive,first,0.001,0.003,0.0009999999999998953,0.0030000000000000248,0.0020000000000001293,0.0020000000000001293,20,20,20000,1813845795246321793
config_49ada61611bc40c0,pair_387604fbc8c5493e,3x3,3,3,uniform,,,additive,first,0.02,0.021,0.01999999999999999,0.021000000000000067,0.0010000000000000772,0.0010000000000000772,50,50,20000,15234120480120018963
config_49ca91e1612e8e1a,pair_b8ec0c12ae048e5a,3x3,3,3,uniform,,,additive,first,0.02,0.025,0.01999999999999999,0.025000000000000022,0.005000000000000032,0.005000000000000032,50,500,20000,17892193190697572197
config_49d78a208fce538e,pair_077d0ebe8c5716f5,8x8,8,8,same_skew,,,additive,first,0.025,0.02,0.025000000000000012,0.019999999999999997,-0.005000000000000015,0.005000000000000015,250,50,20000,17345980678902678185
config_49e5583c9361c7f1,pair_db0c88431b1b00a3,3x3,3,3,different_skew,,,additive,first,0.001,0.001,0.0010000000000000694,0.0009999999999998205,-2.489328188026718e-16,2.489328188026718e-16,20,20,20000,9356952908115588988
config_49ea694987fc4d7e,pair_adf1d65e43c6f78a,8x8,8,8,uniform,,,additive,first,0.03,0.02,0.029999999999999784,0.019999999999999997,-0.009999999999999787,0.009999999999999787,50,500,20000,4566454463845986696
config_49eef3bc0458dabd,pair_413fe3afc8d5ca2b,8x8,8,8,uniform,,,loglinear,first,0.0001,0.0101,0.00010000000000038919,0.010099999999999122,0.009999999999998732,0.009999999999998732,20,20,20000,4643466799710267434
config_49ef44af81e2dbb1,pair_22f20bbfbd02f157,3x3,3,3,same_skew,,,additive,first,0.02,0.022,0.019999999999999858,0.021999999999999704,0.0019999999999998457,0.0019999999999998457,250,50,20000,13249179541656824626
config_49f9260dbec1e42f,pair_0b7dd028d07380ef,2x2,2,2,uniform,,,additive,first,0.02,0.021,0.01999999999999985,0.02099999999999988,0.0010000000000000286,0.0010000000000000286,50,500,20000,4102066425300327434
config_4a1a063d27aca5ce,pair_c05eb36f14bc3704,3x3,3,3,same_skew,,,additive,first,0.02,0.021,0.019999999999999858,0.020999999999999974,0.0010000000000001154,0.0010000000000001154,50,50,20000,17998392482741134608
config_4a1a2a5f8712c9b7,pair_947834322bbb3e9b,2x2,2,2,uniform,,,additive,first,0.0001,0.0021,9.999999999994562e-05,0.002099999999999956,0.0020000000000000104,0.0020000000000000104,100,100,20000,13356052260399486538
config_4a1e6de17bf0eea8,pair_e5473ca1ddb4659d,3x3,3,3,different_skew,,,additive,first,0.021,0.02,0.02099999999999997,0.019999999999999858,-0.001000000000000112,0.001000000000000112,50,250,20000,6201691621721080895
config_4a2de6ab45a76bb5,pair_8ab925e202967006,5x5,5,5,different_skew,,,additive,first,0.02,0.03,0.019999999999999993,0.029999999999999978,0.009999999999999985,0.009999999999999985,250,50,20000,2820460690680955263
config_4a3d3d47b92d92e8,pair_53b1ba4e8625de20,5x5,5,5,same_skew,,,additive,first,0.001,0.011,0.0010000000000000503,0.010999999999999888,0.009999999999999839,0.009999999999999839,20,20,20000,5925961506919700106
config_4a3ea49c97672483,pair_015eb7f63314527a,3x3,3,3,different_skew,,,additive,first,0.0001,0.0006000000000000001,9.999999999999766e-05,0.0006000000000000068,0.0005000000000000091,0.0005000000000000091,100,100,20000,15031413317240187786
config_4a5fccd186237e66,pair_39932089e73e894c,3x3,3,3,uniform,,,additive,first,0.02,0.04,0.01999999999999999,0.040000000000000036,0.020000000000000046,0.020000000000000046,50,100,20000,12000372906735004469
config_4a627aeebbc0a559,pair_57c0709ba92e2e9a,8x8,8,8,uniform,,,additive,first,0.02,0.02,0.019999999999999997,0.019999999999999997,0.0,0.0,2,2,20000,5459556384943657090
config_4a6991264e5b8dfc,pair_1e02e1eb7b32e2d9,5x5,5,5,same_skew,,,additive,first,0.02,0.03,0.019999999999999872,0.029999999999999978,0.010000000000000106,0.010000000000000106,250,50,20000,167419345761352528
config_4a6fe68b7a5dab2c,pair_5a3025e039d8fc4f,2x2,2,2,different_skew,,,additive,first,0.0001,0.0201,9.99999999999569e-05,0.020099999999999917,0.01999999999999996,0.01999999999999996,1000,1000,20000,317889955136461569
config_4a7703161beb6c94,pair_031e6b59e8a5a396,2x2,2,2,different_skew,,,additive,first,0.001,0.001,0.0010000000000000338,0.0010000000000000668,3.2959746043559335e-17,3.2959746043559335e-17,1000,1000,20000,13181945223565590652
config_4a7938e7bf53e01e,pair_308be584e4c09575,2x2,2,2,different_skew,,,additive,first,0.02,0.02,0.019999999999999907,0.01999999999999995,4.163336342344337e-17,4.163336342344337e-17,100,50,20000,3216176656850726871
config_4a8417a3b59fb551,pair_40257b980c2277a5,3x3,3,3,same_skew,,,additive,first,0.02,0.02,0.019999999999999858,0.019999999999999858,0.0,0.0,50,500,20000,5286489059927294360
config_4ab3139332e86ae6,pair_39932089e73e894c,3x3,3,3,uniform,,,additive,first,0.02,0.04,0.01999999999999999,0.040000000000000036,0.020000000000000046,0.020000000000000046,10,10,20000,18323021162923707133
config_4acc79a6d374efac,pair_bb0d270c06c57be5,3x3,3,3,same_skew,,,additive,first,0.02,0.025,0.019999999999999858,0.025000000000000328,0.005000000000000469,0.005000000000000469,500,500,20000,5036368868071695774
config_4acc7ca264dd5a6c,pair_f97c41efb8c82665,2x2,2,2,different_skew,,,additive,first,0.03,0.02,0.030000000000000054,0.01999999999999995,-0.010000000000000106,0.010000000000000106,50,250,20000,6588027347418924449
config_4b1433711a0f07ab,pair_8cfa53bff9f319ba,3x3,3,3,same_skew,,,additive,first,0.021,0.02,0.020999999999999974,0.019999999999999858,-0.0010000000000001154,0.0010000000000001154,50,50,20000,1826935419981457692
config_4b197a9b3d32869d,pair_c20b0603e53180f4,2x2,2,2,same_skew,,,additive,first,0.025,0.02,0.025000000000000105,0.01999999999999995,-0.005000000000000157,0.005000000000000157,250,50,20000,5506089755568087327
config_4b264e8869c98a0d,pair_b1768989ebd518b8,3x3,3,3,different_skew,,,additive,first,0.0001,0.0001,9.999999999999766e-05,0.00010000000000003344,3.5778671692021646e-17,3.5778671692021646e-17,50000,50000,20000,12468341046562957740
config_4b8dc62a086ba352,pair_4608b856ca721d73,2x2,2,2,custom_extreme,0.9,0.95,additive,first,1e-05,0.00021,9.999999999994985e-06,0.00021000000000009097,0.000200000000000096,0.000200000000000096,1,1,20000,8274717634829579694
config_4bb3718d3c54cbde,pair_b2e9d41495494fb0,5x5,5,5,different_skew,,,additive,first,0.022,0.02,0.021999999999999395,0.019999999999999872,-0.001999999999999523,0.001999999999999523,50,500,20000,9886708591009390767
config_4bbdf29aa6848332,pair_0fe5722ea6956997,2x2,2,2,custom_extreme,0.99,0.995,additive,first,1e-05,0.00021,1.0000000000155094e-05,0.000209999999999831,0.00019999999999967591,0.00019999999999967591,100,100,20000,12727223120413220793
config_4be1afbc9fb9c50e,pair_6e4b699b5d7d8066,3x3,3,3,custom_extreme,0.9,0.95,additive,rare,1e-05,1e-05,9.99999999998444e-06,9.999999999897915e-06,-8.652610962792129e-17,8.652610962792129e-17,2,2,20000,15392139632240333361
config_4c196314d0f6ef89,pair_be82699e9841393d,2x2,2,2,uniform,,,additive,first,0.02,0.025,0.01999999999999985,0.024999999999999967,0.0050000000000001155,0.0050000000000001155,50,100,20000,15298626972626728105
config_4c20e7a5f79d343a,pair_c05eb36f14bc3704,3x3,3,3,same_skew,,,additive,first,0.02,0.021,0.019999999999999858,0.020999999999999974,0.0010000000000001154,0.0010000000000001154,1000,1000,20000,14453924916745439576
config_4c3e50f4fbd5568a,pair_2b2b85692099c674,3x3,3,3,different_skew,,,additive,first,0.04,0.02,0.039999999999999925,0.019999999999999858,-0.020000000000000066,0.020000000000000066,500,50,20000,7456922843500364169
config_4c417c1070b214f0,pair_30206d8135abad5f,3x3,3,3,uniform,,,additive,first,0.02,0.12000000000000001,0.01999999999999999,0.12000000000000013,0.10000000000000014,0.10000000000000014,20,20,20000,7230568358289350148
config_4c5bbea153c005c0,pair_9f1671945034e087,2x2,2,2,same_skew,,,additive,first,0.04,0.02,0.039999999999999994,0.01999999999999995,-0.020000000000000046,0.020000000000000046,50,50,20000,3892149269754770505
config_4c6bf6abeec36959,pair_651d054b17f190e1,2x2,2,2,custom_extreme,0.9,0.95,additive,first,1e-05,1e-05,9.999999999994985e-06,9.99999999993557e-06,-5.941427905220564e-17,5.941427905220564e-17,1,1,20000,17742148046293216029
config_4c805a919d9364cb,pair_db8c40d28e949494,2x2,2,2,same_skew,,,additive,first,0.0,0.0,0.0,0.0,0.0,0.0,2,2,20000,17725500988500857630
config_4c9db4ee616bc705,pair_eed3ba5d8d84c581,2x2,2,2,custom_extreme,0.9,0.95,additive,first,1e-05,6e-05,9.999999999994985e-06,5.999999999996893e-05,4.999999999997395e-05,4.999999999997395e-05,20,20,20000,5758252112401638439
config_4cab4eeb754eb5bd,pair_58644766e9af6f45,5x5,5,5,different_skew,,,additive,spread,0.0001,0.0006000000000000001,9.999999999999083e-05,0.0005999999999998773,0.0004999999999998865,0.0004999999999998865,1000,1000,20000,15684698670421378038
config_4cbef5e23e52181e,pair_aa86ed6fc6826f8f,2x2,2,2,different_skew,,,additive,first,0.0,0.005,0.0,0.004999999999999966,0.004999999999999966,0.004999999999999966,20,20,20000,6287579426348150829
config_4cc31afc994b49de,pair_8b647053c1c589dc,3x3,3,3,custom_extreme,0.99,0.995,additive,first,1e-05,2e-05,9.999999999872636e-06,1.9999999999902735e-05,1.00000000000301e-05,1.00000000000301e-05,10000,10000,20000,12790003012141880467
config_4cd635b7bc9889fd,pair_2a4ae4edefd9bd76,3x3,3,3,custom_extreme,0.999,0.9995,additive,first,1e-05,2e-05,9.99999999991951e-06,1.999999999893066e-05,9.999999999011149e-06,9.999999999011149e-06,1,1,20000,1498790067825118128
config_4cdc980e405c6048,pair_e3a9dd1122bbd909,2x3,2,3,same_skew,,,additive,first,0.02,0.021,0.019999999999999914,0.020999999999999977,0.0010000000000000633,0.0010000000000000633,100,100,20000,867723817600772154
config_4ce1a78c442a9e9c,pair_09da76c4e4dda438,3x3,3,3,custom_extreme,0.9,0.95,additive,first,1e-05,3.5000000000000004e-05,9.99999999992635e-06,3.4999999999900975e-05,2.4999999999974627e-05,2.4999999999974627e-05,1,1,20000,16859276591415419013
config_4d24dbd68af75b54,pair_1d9f93247e70de8d,5x5,5,5,uniform,,,additive,first,0.02,0.022,0.019999999999999993,0.02199999999999998,0.001999999999999988,0.001999999999999988,50,500,20000,127140404334060871
config_4d47aca099fe31e5,pair_d9ea6e0334212d61,5x5,5,5,different_skew,,,loglinear,first,0.0001,0.0011,9.999999999979871e-05,0.0010999999999998645,0.001000000000000066,0.001000000000000066,1000,1000,20000,3345104125980310637
config_4d4a993a36afbdd9,pair_2d62ec2a6d8e6686,5x5,5,5,uniform,,,additive,first,0.04,0.02,0.03999999999999981,0.019999999999999993,-0.019999999999999813,0.019999999999999813,250,50,20000,15856359819132799980
config_4d5465ebbab59537,pair_f79a47be5e38070d,2x2,2,2,different_skew,,,additive,first,0.02,0.04,0.019999999999999907,0.039999999999999994,0.020000000000000087,0.020000000000000087,50,250,20000,790343470013662549
config_4dd04fb1244cc79c,pair_fb171806122aa5e7,8x8,8,8,same_skew,,,additive,first,0.02,0.022,0.019999999999999997,0.022000000000000023,0.002000000000000026,0.002000000000000026,250,250,20000,1255868863590891326
config_4dd5a1bb1eff070e,pair_ccfbca6fc83cb15d,3x3,3,3,different_skew,,,additive,first,0.02,0.03,0.01999999999999983,0.029999999999999954,0.010000000000000123,0.010000000000000123,500,500,20000,1977461913656934944
config_4dd8f9c95d786861,pair_62e9c1d5095c16ea,8x8,8,8,different_skew,,,loglinear,first,0.02,0.025,0.019999999999999907,0.02499999999999989,0.004999999999999984,0.004999999999999984,1000,1000,20000,7331640749019721732
config_4dda8e0c32c13f05,pair_09da76c4e4dda438,3x3,3,3,custom_extreme,0.9,0.95,additive,first,1e-05,3.5000000000000004e-05,9.99999999992635e-06,3.4999999999900975e-05,2.4999999999974627e-05,2.4999999999974627e-05,100,100,20000,11980234122008277501
config_4e10893f99f1ccaa,pair_c8f8321ceff3b8d8,5x5,5,5,different_skew,,,additive,first,0.02,0.021,0.019999999999999993,0.020999999999999852,0.0009999999999998586,0.0009999999999998586,5,5,20000,14139273254566766268
config_4e1d20c5fe9e3808,pair_c6d13f7ebf1a5166,2x2,2,2,same_skew,,,additive,first,0.02,0.022,0.01999999999999995,0.021999999999999957,0.0020000000000000087,0.0020000000000000087,100,100,20000,7258253870580424584
config_4e5c72afdd8e2c9b,pair_057b57da58f311af,8x8,8,8,same_skew,,,additive,first,0.04,0.02,0.03999999999999959,0.019999999999999997,-0.019999999999999594,0.019999999999999594,50,100,20000,18367230219097958879
config_4e62b57c5f9106de,pair_1b383c60c76c4e7b,5x5,5,5,uniform,,,additive,first,0.02,0.025,0.019999999999999993,0.024999999999999998,0.0050000000000000044,0.0050000000000000044,50,500,20000,6088055619657858354
config_4e656c3f33983ff2,pair_4e935a4265313d0f,8x8,8,8,different_skew,,,loglinear,first,0.02,0.02,0.019999999999999907,0.019999999999998682,-1.2247147740396258e-15,1.2247147740396258e-15,1000,1000,20000,14896083868829630676
config_4e96916dcb8c3993,pair_002394c5f121757e,2x2,2,2,same_skew,,,additive,first,0.02,0.03,0.01999999999999995,0.029999999999999513,0.009999999999999565,0.009999999999999565,500,50,20000,5139321082305266258
config_4e9808f84de44e81,pair_f3732ebcaf2f6745,2x2,2,2,different_skew,,,additive,first,0.0001,0.0001,9.99999999999569e-05,9.999999999997034e-05,1.3444106938820255e-17,1.3444106938820255e-17,50000,50000,20000,3796560802293309645
config_4e9c5a43c7a37ad8,pair_fd0247e0b852362f,3x3,3,3,uniform,,,loglinear,first,0.0001,0.0021,0.00010000000000048729,0.0020999999999997947,0.0019999999999993075,0.0019999999999993075,1000,1000,20000,14282077543265550402
config_4e9fd3738c8a382b,pair_764d0165902d22a7,5x5,5,5,uniform,,,additive,first,0.001,0.011,0.0009999999999999907,0.011000000000000018,0.010000000000000028,0.010000000000000028,100,100,20000,5776089179968631615
config_4eaf58ac2172693b,pair_40257b980c2277a5,3x3,3,3,same_skew,,,additive,first,0.02,0.02,0.019999999999999858,0.019999999999999858,0.0,0.0,1000,1000,20000,1856660539325543312
config_4eb46a7ff7e95320,pair_d87a950c6b080de1,8x8,8,8,uniform,,,additive,first,0.02,0.021,0.019999999999999997,0.020999999999999998,0.0010000000000000009,0.0010000000000000009,500,500,20000,2370222876858072918
config_4ed24e8cae92704a,pair_9fab52b2674275fb,2x2,2,2,same_skew,,,additive,first,0.02,0.021,0.01999999999999995,0.021000000000000026,0.0010000000000000772,0.0010000000000000772,500,50,20000,15334632483153148797
config_4ee15fbdd942ae63,pair_c06fb5e56046eb4f,5x5,5,5,different_skew,,,additive,first,0.0001,0.0006000000000000001,0.00010000000000014209,0.0005999999999999039,0.0004999999999997618,0.0004999999999997618,20,20,20000,1653299626059987898
config_4ee82523fadffbfb,pair_a1e0a47621ca83d1,5x5,5,5,uniform,,,additive,first,0.0001,0.0001,0.00010000000000000011,0.00010000000000000011,0.0,0.0,2500,2500,20000,2967368464676476408
config_4efcf3a432c27a37,pair_ccfbca6fc83cb15d,3x3,3,3,different_skew,,,additive,first,0.02,0.03,0.01999999999999983,0.029999999999999954,0.010000000000000123,0.010000000000000123,50,250,20000,8992320256334984821
config_4f084d26f9f56929,pair_e3f133e5234fa83e,3x3,3,3,custom_extreme,0.99,0.995,additive,first,1e-05,1e-05,9.999999999872636e-06,9.999999999890886e-06,1.8250171881541155e-17,1.8250171881541155e-17,20,20,20000,17911804524929592060
config_4f17740d41d47b29,pair_07e3b8f9e4822ff6,5x5,5,5,uniform,,,additive,first,0.02,0.021,0.019999999999999993,0.02100000000000002,0.0010000000000000252,0.0010000000000000252,500,500,20000,13051105085314941314
config_4f1f13f4d600f002,pair_75c3984a44eb9b8b,5x5,5,5,uniform,,,loglinear,first,0.0001,0.0001,9.999999999950543e-05,9.999999999950543e-05,0.0,0.0,20,20,20000,5575252534921086718
config_4f204a2d90904416,pair_e3af9cee70530be8,3x3,3,3,same_skew,,,additive,first,0.02,0.04,0.019999999999999858,0.040000000000000036,0.020000000000000177,0.020000000000000177,50,500,20000,13846080602775958584
config_4f27f9359b1cb29c,pair_b8b1edd635d60e40,8x8,8,8,custom_extreme,0.9,0.95,additive,rare,1e-05,3.5000000000000004e-05,9.999999999999965e-06,3.499999999999551e-05,2.4999999999995546e-05,2.4999999999995546e-05,5,5,20000,5577492633694235072
config_4f3d61d757c6e22b,pair_fb32eab8f558a606,8x8,8,8,uniform,,,additive,first,0.0,0.002,0.0,0.0019999999999999966,0.0019999999999999966,0.0019999999999999966,2,2,20000,3083592065244127759
config_4f63e046d07cefa5,pair_b71c16122efe963c,8x8,8,8,uniform,,,additive,first,0.02,0.022,0.019999999999999997,0.02199999999999993,0.0019999999999999324,0.0019999999999999324,50,50,20000,17603695772602370727
config_4fa1b8764eb1feab,pair_cd3f51adc4b4ed85,2x2,2,2,same_skew,,,additive,first,0.02,0.02,0.01999999999999995,0.01999999999999995,0.0,0.0,50,50,20000,5435835534906382335
config_4fa3f17d92d3e2aa,pair_a6fbb01ede8852fa,3x3,3,3,custom_extreme,0.9,0.95,additive,rare,1e-05,3.5000000000000004e-05,9.99999999998444e-06,3.5000000000077585e-05,2.5000000000093144e-05,2.5000000000093144e-05,1,1,20000,15668052159522226825
config_4fb63be4b9a158b3,pair_ccacfcf2be2ab44b,5x5,5,5,uniform,,,additive,first,0.001,0.002,0.0009999999999999907,0.0020000000000000126,0.001000000000000022,0.001000000000000022,20,20,20000,5613790557966876025
config_4fda11fa0ad954fd,pair_fb171806122aa5e7,8x8,8,8,same_skew,,,additive,first,0.02,0.022,0.019999999999999997,0.022000000000000023,0.002000000000000026,0.002000000000000026,500,500,20000,14103839626993149993
config_4ff024d24b51ec67,pair_55c101b3144989ea,8x8,8,8,custom_extreme,0.99,0.995,additive,first,1e-05,6e-05,1.0000000000052644e-05,6.000000000000371e-05,4.9999999999951064e-05,4.9999999999951064e-05,1000,1000,20000,818077107577370617
config_4ff18558b38e8e12,pair_db34517b6ebd6bb7,5x5,5,5,same_skew,,,additive,first,0.0001,0.0021,0.00010000000000007877,0.002100000000000048,0.0019999999999999693,0.0019999999999999693,1000,1000,20000,15557988523713122327
config_500968d9900e3a6a,pair_1e02e1eb7b32e2d9,5x5,5,5,same_skew,,,additive,first,0.02,0.03,0.019999999999999872,0.029999999999999978,0.010000000000000106,0.010000000000000106,50,500,20000,9014417701950900638
