display_id,section,figure_key,row_key,row_label,column_key,column_label,x_kind,x_value,shape,profile,dominant_p,dominant_q,pattern,constructor,baseline_mi,mi_direction,mi_difference,target_mi_p,target_mi_q,n_p,n_q,pair_id,configuration_id
display_00564,main,main_8x8_moderate,same_skew,same skew,50,nP=nQ=50,mi_difference,0.0,8x8,same_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,50,50,pair_6271495019b80969,config_69f90648310fbab3
display_00569,main,main_8x8_moderate,same_skew,same skew,50,nP=nQ=50,mi_difference,0.02,8x8,same_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,50,50,pair_9584ef4a7c5207d0,config_df9de835ccd9f9b7
display_00582,main,main_8x8_large,same_skew,same skew,500,nP=nQ=500,mi_difference,0.0,8x8,same_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,500,500,pair_6271495019b80969,config_2208af6ed7c35469
display_00587,main,main_8x8_large,same_skew,same skew,500,nP=nQ=500,mi_difference,0.02,8x8,same_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,500,500,pair_9584ef4a7c5207d0,config_c2b204d82ad7939a
display_00588,main,main_8x8_large,same_skew,same skew,1000,nP=nQ=1000,mi_difference,0.0,8x8,same_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,1000,1000,pair_6271495019b80969,config_9c198e1bda1059bd
display_00593,main,main_8x8_large,same_skew,same skew,1000,nP=nQ=1000,mi_difference,0.02,8x8,same_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,1000,1000,pair_9584ef4a7c5207d0,config_1c2bd31b023c0f9a
display_00594,main,main_8x8_small,different_skew,different skew,2,nP=nQ=2,mi_difference,0.0,8x8,different_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,2,2,pair_3081fe9cc66e6ec5,config_3a88094163a8b96f
display_00599,main,main_8x8_small,different_skew,different skew,2,nP=nQ=2,mi_difference,0.02,8x8,different_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,2,2,pair_b02a3d46d9460b5c,config_662b812234fc0a5f
display_00612,main,main_8x8_moderate,different_skew,different skew,20,nP=nQ=20,mi_difference,0.0,8x8,different_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,20,20,pair_3081fe9cc66e6ec5,config_316fde9cfdd3e098
display_00617,main,main_8x8_moderate,different_skew,different skew,20,nP=nQ=20,mi_difference,0.02,8x8,different_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,20,20,pair_b02a3d46d9460b5c,config_7c44065d427b0e26
display_00618,main,main_8x8_moderate,different_skew,different skew,50,nP=nQ=50,mi_difference,0.0,8x8,different_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,50,50,pair_3081fe9cc66e6ec5,config_44d3ece9bf98c31b
