configuration_id,population_id,experiment,shape,rows,columns,skewness,relationship,interaction_pair,n_p,n_q,sample_size_ratio_q_to_p,allocation_ratio,relative_effect,baseline_fraction,shared_reachable_mi,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,absolute_mi_difference,structural_breakdown,replicates,simulation_seed,nominal_alpha,method_a,method_b,both_reject,neither_rejects,only_method_a_rejects,only_method_b_rejects,rejection_rate_difference_a_minus_b,paired_standard_error,paired_95_low,paired_95_high
allocation_reversal_2x2_ultra_b0.2_e0_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6686462529387418087,0.01,simple_welch,normal_wald,5719,4280,0,1,-0.0001,0.0001,-0.000296,9.599999999999999e-05
allocation_reversal_2x2_ultra_b0.2_e0_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6686462529387418087,0.05,simple_welch,normal_wald,6124,3246,0,630,-0.063,0.002429751091992121,-0.06776231214030455,-0.05823768785969544
allocation_reversal_2x2_ultra_b0.2_e0_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6686462529387418087,0.1,simple_welch,normal_wald,7763,2230,0,7,-0.0007,0.00026449573871724277,-0.0012184116478857958,-0.00018158835211420422
allocation_reversal_2x2_ultra_b0.2_e0_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6686462529387418087,0.01,expanded_welch,simple_welch,0,4281,0,5719,-0.5719,0.0049482812721949095,-0.581598631293502,-0.562201368706498
allocation_reversal_2x2_ultra_b0.2_e0_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6686462529387418087,0.05,expanded_welch,simple_welch,0,3876,0,6124,-0.6124,0.0048722682499827506,-0.6219496457699663,-0.6028503542300339
allocation_reversal_2x2_ultra_b0.2_e0_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6686462529387418087,0.1,expanded_welch,simple_welch,3,2237,0,7760,-0.776,0.004169429027317935,-0.7841720808935432,-0.7678279191064569
allocation_reversal_2x2_ultra_b0.2_e0.1_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,7256344103119571638,0.01,expanded_welch,normal_wald,0,4214,0,5786,-0.5786,0.004938080848289791,-0.5882786384626479,-0.5689213615373521
allocation_reversal_2x2_ultra_b0.2_e0.1_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,7256344103119571638,0.05,expanded_welch,normal_wald,0,3231,0,6769,-0.6769,0.004676839347532505,-0.6860666051211637,-0.6677333948788362
allocation_reversal_2x2_ultra_b0.2_e0.1_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,7256344103119571638,0.1,expanded_welch,normal_wald,6,2226,0,7768,-0.7768,0.004164121755064217,-0.7849616786399259,-0.7686383213600742
allocation_reversal_2x2_ultra_b0.2_e0.1_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,7256344103119571638,0.01,simple_welch,normal_wald,5784,4214,0,2,-0.0002,0.00014141428428549925,-0.00047717199719957853,7.717199719957848e-05
allocation_reversal_2x2_ultra_b0.2_e0.1_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,7256344103119571638,0.05,simple_welch,normal_wald,6171,3231,0,598,-0.0598,0.0023712777770285754,-0.06444770444297601,-0.05515229555702399
allocation_reversal_2x2_ultra_b0.2_e0.1_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,7256344103119571638,0.1,simple_welch,normal_wald,7770,2226,0,4,-0.0004,0.00019996999474891224,-0.000791941189707868,-8.058810292132026e-06
allocation_reversal_2x2_ultra_b0.2_e0.1_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,7256344103119571638,0.01,expanded_welch,simple_welch,0,4216,0,5784,-0.5784,0.0049383988071315,-0.5880792616619778,-0.5687207383380223
allocation_reversal_2x2_ultra_b0.2_e0.1_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,7256344103119571638,0.05,expanded_welch,simple_welch,0,3829,0,6171,-0.6171,0.004861185257960369,-0.6266279231056023,-0.6075720768943976
allocation_reversal_2x2_ultra_b0.2_e0.1_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,7256344103119571638,0.1,expanded_welch,simple_welch,6,2230,0,7764,-0.7764,0.004166778156324188,-0.7845668851863954,-0.7682331148136046
allocation_reversal_2x2_ultra_b0.2_e0.4_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,13507338912297837281,0.01,expanded_welch,normal_wald,0,4341,0,5659,-0.5659,0.004956629481571298,-0.5756149937838797,-0.5561850062161202
allocation_reversal_2x2_ultra_b0.2_e0.4_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,13507338912297837281,0.05,expanded_welch,normal_wald,0,3327,0,6673,-0.6673,0.004712036855663686,-0.6765355922371008,-0.6580644077628992
allocation_reversal_2x2_ultra_b0.2_e0.4_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,13507338912297837281,0.1,expanded_welch,normal_wald,2,2276,0,7722,-0.7722,0.004194338475555442,-0.7804209034120887,-0.7639790965879113
allocation_reversal_2x2_ultra_b0.2_e0.4_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,13507338912297837281,0.01,simple_welch,normal_wald,5659,4341,0,0,0.0,0.0,0.0,0.0
allocation_reversal_2x2_ultra_b0.2_e0.4_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,13507338912297837281,0.05,simple_welch,normal_wald,6039,3327,0,634,-0.0634,0.002436932059739536,-0.06817638683708949,-0.05862361316291051
allocation_reversal_2x2_ultra_b0.2_e0.4_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,13507338912297837281,0.1,simple_welch,normal_wald,7717,2276,0,7,-0.0007,0.00026449573871724277,-0.0012184116478857958,-0.00018158835211420422
allocation_reversal_2x2_ultra_b0.2_e0.4_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,13507338912297837281,0.01,expanded_welch,simple_welch,0,4341,0,5659,-0.5659,0.004956629481571298,-0.5756149937838797,-0.5561850062161202
allocation_reversal_2x2_ultra_b0.2_e0.4_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,13507338912297837281,0.05,expanded_welch,simple_welch,0,3961,0,6039,-0.6039,0.004891101234602358,-0.6134865584198206,-0.5943134415801794
allocation_reversal_2x2_ultra_b0.2_e0.4_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,13507338912297837281,0.1,expanded_welch,simple_welch,2,2283,0,7715,-0.7715,0.004198873426742628,-0.7797297919164156,-0.7632702080835844
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,5824954673689231316,0.01,expanded_welch,normal_wald,0,4523,0,5477,-0.5477,0.004977443972045238,-0.5574557901852086,-0.5379442098147913
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,5824954673689231316,0.05,expanded_welch,normal_wald,3,3300,0,6697,-0.6697,0.004703445890017662,-0.6789187539444346,-0.6604812460555654
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,5824954673689231316,0.1,expanded_welch,normal_wald,34,2203,0,7763,-0.7763,0.00416744139212247,-0.78446818512856,-0.76813181487144
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,5824954673689231316,0.01,simple_welch,normal_wald,5212,4523,0,265,-0.0265,0.0016062481138666995,-0.02964824630317873,-0.02335175369682127
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,5824954673689231316,0.05,simple_welch,normal_wald,6612,3300,0,88,-0.0088,0.0009339931661010333,-0.010630626605558026,-0.006969373394441976
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,5824954673689231316,0.1,simple_welch,normal_wald,7663,2203,0,134,-0.0134,0.0011498592164355436,-0.015653724064213666,-0.011146275935786334
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,5824954673689231316,0.01,expanded_welch,simple_welch,0,4788,0,5212,-0.5212,0.004995753372132727,-0.5309916766093802,-0.5114083233906198
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,5824954673689231316,0.05,expanded_welch,simple_welch,3,3388,0,6609,-0.6609,0.004734275059186316,-0.6701791791160052,-0.6516208208839949
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,5824954673689231316,0.1,expanded_welch,simple_welch,34,2337,0,7629,-0.7629,0.0042532538152338945,-0.7712363774778584,-0.7545636225221416
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,17452785763607207377,0.01,expanded_welch,normal_wald,0,4658,0,5342,-0.5342,0.0049885393205281285,-0.5439775370682352,-0.5244224629317649
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,17452785763607207377,0.05,expanded_welch,normal_wald,3,3402,0,6595,-0.6595,0.00473901053196574,-0.6687884606426528,-0.6502115393573471
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,17452785763607207377,0.1,expanded_welch,normal_wald,35,2253,0,7712,-0.7712,0.004200811907485053,-0.7794335913386707,-0.7629664086613293
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,17452785763607207377,0.01,simple_welch,normal_wald,5054,4658,0,288,-0.0288,0.0016725237617365432,-0.032078146573003626,-0.025521853426996373
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,17452785763607207377,0.05,simple_welch,normal_wald,6528,3402,0,70,-0.007,0.0008337682633392177,-0.008634185796144866,-0.005365814203855133
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,17452785763607207377,0.1,simple_welch,normal_wald,7611,2253,0,136,-0.0136,0.0011582910531539045,-0.015870250464181654,-0.011329749535818346
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,17452785763607207377,0.01,expanded_welch,simple_welch,0,4946,0,5054,-0.5054,0.004999958395666492,-0.5151999184555063,-0.49560008154449364
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,17452785763607207377,0.05,expanded_welch,simple_welch,3,3472,0,6525,-0.6525,0.004761999859750778,-0.6618335197251115,-0.6431664802748884
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,17452785763607207377,0.1,expanded_welch,simple_welch,35,2389,0,7576,-0.7576,0.004285564210936595,-0.7659997058534358,-0.7492002941465643
allocation_reversal_2x2_ultra_b0.2_e0.4_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,11930844577975503077,0.01,expanded_welch,normal_wald,0,4511,0,5489,-0.5489,0.004976279266232307,-0.5586535073618154,-0.5391464926381847
allocation_reversal_2x2_ultra_b0.2_e0.4_np100_nq20,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,11930844577975503077,0.05,expanded_welch,normal_wald,4,3292,0,6704,-0.6704,0.0047009141514588355,-0.6796137917368593,-0.6611862082631407
