configuration_id,population_id,experiment,shape,rows,columns,skewness,relationship,interaction_pair,n_p,n_q,sample_size_ratio_q_to_p,allocation_ratio,relative_effect,baseline_fraction,shared_reachable_mi,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,absolute_mi_difference,structural_breakdown,replicates,simulation_seed
allocation_reversal_2x2_ultra_b0.2_e0.4_np500_nq50,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,500,50,0.1,10,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,7588929557324826203
allocation_reversal_2x2_ultra_b0.2_e0_np10_nq5,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,10,5,0.5,2,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,11153247564570850419
allocation_reversal_2x2_ultra_b0.2_e0.1_np10_nq5,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,10,5,0.5,2,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,5672834119362770828
allocation_reversal_2x2_ultra_b0.2_e0.4_np10_nq5,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,10,5,0.5,2,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,15728271853541107079
allocation_reversal_2x2_ultra_b0.2_e0_np25_nq5,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,25,5,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,11509606770729021933
allocation_reversal_2x2_ultra_b0.2_e0.1_np25_nq5,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,25,5,0.2,5,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,10133643389376536484
allocation_reversal_2x2_ultra_b0.2_e0.4_np25_nq5,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,25,5,0.2,5,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,15265739277327008167
allocation_reversal_2x2_ultra_b0.2_e0_np50_nq5,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,5,0.1,10,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,12967600119686214730
allocation_reversal_2x2_ultra_b0.2_e0.1_np50_nq5,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,5,0.1,10,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,16703763986802894890
allocation_reversal_2x2_ultra_b0.2_e0.4_np50_nq5,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,5,0.1,10,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,8283895364734639613
allocation_reversal_3x3_strong_b0.2_e0_np1000_nq100,allocation_reversal_3x3_strong_b0.2_e0,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,1000,100,0.1,10,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733924,0.0384417185973391,1.3877787807814457e-16,False,10000,12177277331054262250
allocation_reversal_3x3_strong_b0.2_e0.1_np1000_nq100,allocation_reversal_3x3_strong_b0.2_e0.1,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,1000,100,0.1,10,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733924,0.05766257789600868,0.019220859298669436,False,10000,3817313255944114245
allocation_reversal_3x3_strong_b0.2_e0.4_np1000_nq100,allocation_reversal_3x3_strong_b0.2_e0.4,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,1000,100,0.1,10,0.4,0.2,0.1922085929866958,0.038441718597339164,0.11532515579201749,0.03844171859733924,0.11532515579195965,0.0768834371946204,False,10000,17314881229320686476
allocation_reversal_3x3_strong_b0.2_e0_np200_nq100,allocation_reversal_3x3_strong_b0.2_e0,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,200,100,0.5,2,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733924,0.0384417185973391,1.3877787807814457e-16,False,10000,14068887476146037352
allocation_reversal_3x3_strong_b0.2_e0.1_np200_nq100,allocation_reversal_3x3_strong_b0.2_e0.1,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,200,100,0.5,2,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733924,0.05766257789600868,0.019220859298669436,False,10000,1957554783658632269
allocation_reversal_3x3_strong_b0.2_e0.4_np200_nq100,allocation_reversal_3x3_strong_b0.2_e0.4,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,200,100,0.5,2,0.4,0.2,0.1922085929866958,0.038441718597339164,0.11532515579201749,0.03844171859733924,0.11532515579195965,0.0768834371946204,False,10000,3467145554632745701
allocation_reversal_3x3_strong_b0.2_e0_np500_nq100,allocation_reversal_3x3_strong_b0.2_e0,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733924,0.0384417185973391,1.3877787807814457e-16,False,10000,9782374096169685134
allocation_reversal_3x3_strong_b0.2_e0.1_np500_nq100,allocation_reversal_3x3_strong_b0.2_e0.1,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733924,0.05766257789600868,0.019220859298669436,False,10000,46281876122477838
allocation_reversal_3x3_strong_b0.2_e0.4_np500_nq100,allocation_reversal_3x3_strong_b0.2_e0.4,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.4,0.2,0.1922085929866958,0.038441718597339164,0.11532515579201749,0.03844171859733924,0.11532515579195965,0.0768834371946204,False,10000,12950285652623960123
allocation_reversal_3x3_strong_b0.2_e0_np100_nq10,allocation_reversal_3x3_strong_b0.2_e0,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733924,0.0384417185973391,1.3877787807814457e-16,False,10000,7828583125503069144
allocation_reversal_3x3_strong_b0.2_e0.1_np100_nq10,allocation_reversal_3x3_strong_b0.2_e0.1,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733924,0.05766257789600868,0.019220859298669436,False,10000,8923813039464817018
allocation_reversal_3x3_strong_b0.2_e0.4_np100_nq10,allocation_reversal_3x3_strong_b0.2_e0.4,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.4,0.2,0.1922085929866958,0.038441718597339164,0.11532515579201749,0.03844171859733924,0.11532515579195965,0.0768834371946204,False,10000,9417564709769864564
allocation_reversal_3x3_strong_b0.2_e0_np20_nq10,allocation_reversal_3x3_strong_b0.2_e0,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,20,10,0.5,2,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733924,0.0384417185973391,1.3877787807814457e-16,False,10000,11554833696183837626
allocation_reversal_3x3_strong_b0.2_e0.1_np20_nq10,allocation_reversal_3x3_strong_b0.2_e0.1,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,20,10,0.5,2,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733924,0.05766257789600868,0.019220859298669436,False,10000,8639289599401683129
allocation_reversal_3x3_strong_b0.2_e0.4_np20_nq10,allocation_reversal_3x3_strong_b0.2_e0.4,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,20,10,0.5,2,0.4,0.2,0.1922085929866958,0.038441718597339164,0.11532515579201749,0.03844171859733924,0.11532515579195965,0.0768834371946204,False,10000,1211599891743404692
allocation_reversal_3x3_strong_b0.2_e0_np50_nq10,allocation_reversal_3x3_strong_b0.2_e0,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,50,10,0.2,5,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733924,0.0384417185973391,1.3877787807814457e-16,False,10000,5895176699320254486
allocation_reversal_3x3_strong_b0.2_e0.1_np50_nq10,allocation_reversal_3x3_strong_b0.2_e0.1,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,50,10,0.2,5,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733924,0.05766257789600868,0.019220859298669436,False,10000,1666631944607931825
allocation_reversal_3x3_strong_b0.2_e0.4_np50_nq10,allocation_reversal_3x3_strong_b0.2_e0.4,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,50,10,0.2,5,0.4,0.2,0.1922085929866958,0.038441718597339164,0.11532515579201749,0.03844171859733924,0.11532515579195965,0.0768834371946204,False,10000,12217671247657633767
allocation_reversal_3x3_strong_b0.2_e0_np100_nq20,allocation_reversal_3x3_strong_b0.2_e0,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733924,0.0384417185973391,1.3877787807814457e-16,False,10000,8278977774181257631
allocation_reversal_3x3_strong_b0.2_e0.1_np100_nq20,allocation_reversal_3x3_strong_b0.2_e0.1,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733924,0.05766257789600868,0.019220859298669436,False,10000,15856825339743243533
allocation_reversal_3x3_strong_b0.2_e0.4_np100_nq20,allocation_reversal_3x3_strong_b0.2_e0.4,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.1922085929866958,0.038441718597339164,0.11532515579201749,0.03844171859733924,0.11532515579195965,0.0768834371946204,False,10000,1126576052521799325
allocation_reversal_3x3_strong_b0.2_e0_np200_nq20,allocation_reversal_3x3_strong_b0.2_e0,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733924,0.0384417185973391,1.3877787807814457e-16,False,10000,5007347472299217283
allocation_reversal_3x3_strong_b0.2_e0.1_np200_nq20,allocation_reversal_3x3_strong_b0.2_e0.1,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733924,0.05766257789600868,0.019220859298669436,False,10000,10629367472519456389
allocation_reversal_3x3_strong_b0.2_e0.4_np200_nq20,allocation_reversal_3x3_strong_b0.2_e0.4,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.1922085929866958,0.038441718597339164,0.11532515579201749,0.03844171859733924,0.11532515579195965,0.0768834371946204,False,10000,5013879535386000584
allocation_reversal_3x3_strong_b0.2_e0_np40_nq20,allocation_reversal_3x3_strong_b0.2_e0,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,40,20,0.5,2,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733924,0.0384417185973391,1.3877787807814457e-16,False,10000,4843399839924349872
allocation_reversal_3x3_strong_b0.2_e0.1_np40_nq20,allocation_reversal_3x3_strong_b0.2_e0.1,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,40,20,0.5,2,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733924,0.05766257789600868,0.019220859298669436,False,10000,7047235682005386395
allocation_reversal_3x3_strong_b0.2_e0.4_np40_nq20,allocation_reversal_3x3_strong_b0.2_e0.4,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,40,20,0.5,2,0.4,0.2,0.1922085929866958,0.038441718597339164,0.11532515579201749,0.03844171859733924,0.11532515579195965,0.0768834371946204,False,10000,10799281669306354286
allocation_reversal_3x3_strong_b0.2_e0_np100_nq50,allocation_reversal_3x3_strong_b0.2_e0,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,100,50,0.5,2,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733924,0.0384417185973391,1.3877787807814457e-16,False,10000,14722696206237727649
allocation_reversal_3x3_strong_b0.2_e0.1_np100_nq50,allocation_reversal_3x3_strong_b0.2_e0.1,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,100,50,0.5,2,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733924,0.05766257789600868,0.019220859298669436,False,10000,14187499095001655530
allocation_reversal_3x3_strong_b0.2_e0.4_np100_nq50,allocation_reversal_3x3_strong_b0.2_e0.4,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,100,50,0.5,2,0.4,0.2,0.1922085929866958,0.038441718597339164,0.11532515579201749,0.03844171859733924,0.11532515579195965,0.0768834371946204,False,10000,6969427406036800328
allocation_reversal_3x3_strong_b0.2_e0_np250_nq50,allocation_reversal_3x3_strong_b0.2_e0,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,250,50,0.2,5,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733924,0.0384417185973391,1.3877787807814457e-16,False,10000,2713099653724482498
allocation_reversal_3x3_strong_b0.2_e0.1_np250_nq50,allocation_reversal_3x3_strong_b0.2_e0.1,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,250,50,0.2,5,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733924,0.05766257789600868,0.019220859298669436,False,10000,12743156188203249746
allocation_reversal_3x3_strong_b0.2_e0.4_np250_nq50,allocation_reversal_3x3_strong_b0.2_e0.4,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,250,50,0.2,5,0.4,0.2,0.1922085929866958,0.038441718597339164,0.11532515579201749,0.03844171859733924,0.11532515579195965,0.0768834371946204,False,10000,2085351894623059069
allocation_reversal_3x3_strong_b0.2_e0_np500_nq50,allocation_reversal_3x3_strong_b0.2_e0,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,500,50,0.1,10,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733924,0.0384417185973391,1.3877787807814457e-16,False,10000,15740683885164526628
allocation_reversal_3x3_strong_b0.2_e0.1_np500_nq50,allocation_reversal_3x3_strong_b0.2_e0.1,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,500,50,0.1,10,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733924,0.05766257789600868,0.019220859298669436,False,10000,13191620785210680756
allocation_reversal_3x3_strong_b0.2_e0.4_np500_nq50,allocation_reversal_3x3_strong_b0.2_e0.4,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,500,50,0.1,10,0.4,0.2,0.1922085929866958,0.038441718597339164,0.11532515579201749,0.03844171859733924,0.11532515579195965,0.0768834371946204,False,10000,16209406521035367601
allocation_reversal_3x3_strong_b0.2_e0_np10_nq5,allocation_reversal_3x3_strong_b0.2_e0,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,10,5,0.5,2,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733924,0.0384417185973391,1.3877787807814457e-16,False,10000,17773865524526973024
allocation_reversal_3x3_strong_b0.2_e0.1_np10_nq5,allocation_reversal_3x3_strong_b0.2_e0.1,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,10,5,0.5,2,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733924,0.05766257789600868,0.019220859298669436,False,10000,18207227654204519995
allocation_reversal_3x3_strong_b0.2_e0.4_np10_nq5,allocation_reversal_3x3_strong_b0.2_e0.4,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,10,5,0.5,2,0.4,0.2,0.1922085929866958,0.038441718597339164,0.11532515579201749,0.03844171859733924,0.11532515579195965,0.0768834371946204,False,10000,15631987299344886561
allocation_reversal_3x3_strong_b0.2_e0_np25_nq5,allocation_reversal_3x3_strong_b0.2_e0,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,25,5,0.2,5,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733924,0.0384417185973391,1.3877787807814457e-16,False,10000,642521770948788610
allocation_reversal_3x3_strong_b0.2_e0.1_np25_nq5,allocation_reversal_3x3_strong_b0.2_e0.1,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,25,5,0.2,5,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733924,0.05766257789600868,0.019220859298669436,False,10000,1456642217312345507
allocation_reversal_3x3_strong_b0.2_e0.4_np25_nq5,allocation_reversal_3x3_strong_b0.2_e0.4,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,25,5,0.2,5,0.4,0.2,0.1922085929866958,0.038441718597339164,0.11532515579201749,0.03844171859733924,0.11532515579195965,0.0768834371946204,False,10000,9207169585924320926
allocation_reversal_3x3_strong_b0.2_e0_np50_nq5,allocation_reversal_3x3_strong_b0.2_e0,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,50,5,0.1,10,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733924,0.0384417185973391,1.3877787807814457e-16,False,10000,1661494535027840575
allocation_reversal_3x3_strong_b0.2_e0.1_np50_nq5,allocation_reversal_3x3_strong_b0.2_e0.1,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,50,5,0.1,10,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733924,0.05766257789600868,0.019220859298669436,False,10000,17362644055088129307
allocation_reversal_3x3_strong_b0.2_e0.4_np50_nq5,allocation_reversal_3x3_strong_b0.2_e0.4,allocation_reversal,3x3,3,3,strong,equal_mi_different_shape,primary,50,5,0.1,10,0.4,0.2,0.1922085929866958,0.038441718597339164,0.11532515579201749,0.03844171859733924,0.11532515579195965,0.0768834371946204,False,10000,14255185735370567513
allocation_reversal_3x3_ultra_b0.2_e0_np1000_nq100,allocation_reversal_3x3_ultra_b0.2_e0,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,1000,100,0.1,10,0.0,0.2,0.1129845931506304,0.022596918630126084,0.022596918630126084,0.02259691863027121,0.022596918630126177,1.4503329093251693e-13,False,10000,2052316490675190688
allocation_reversal_3x3_ultra_b0.2_e0.1_np1000_nq100,allocation_reversal_3x3_ultra_b0.2_e0.1,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,1000,100,0.1,10,0.1,0.2,0.1129845931506304,0.022596918630126084,0.033895377945189126,0.02259691863027121,0.03389537794518881,0.011298459314917596,False,10000,12180868529726688264
allocation_reversal_3x3_ultra_b0.2_e0.4_np1000_nq100,allocation_reversal_3x3_ultra_b0.2_e0.4,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,1000,100,0.1,10,0.4,0.2,0.1129845931506304,0.022596918630126084,0.06779075589037825,0.02259691863027121,0.06779075589043743,0.045193837260166216,False,10000,1030934597341968038
allocation_reversal_3x3_ultra_b0.2_e0_np200_nq100,allocation_reversal_3x3_ultra_b0.2_e0,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,200,100,0.5,2,0.0,0.2,0.1129845931506304,0.022596918630126084,0.022596918630126084,0.02259691863027121,0.022596918630126177,1.4503329093251693e-13,False,10000,9307170472161901285
allocation_reversal_3x3_ultra_b0.2_e0.1_np200_nq100,allocation_reversal_3x3_ultra_b0.2_e0.1,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,200,100,0.5,2,0.1,0.2,0.1129845931506304,0.022596918630126084,0.033895377945189126,0.02259691863027121,0.03389537794518881,0.011298459314917596,False,10000,14109837645153474774
allocation_reversal_3x3_ultra_b0.2_e0.4_np200_nq100,allocation_reversal_3x3_ultra_b0.2_e0.4,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,200,100,0.5,2,0.4,0.2,0.1129845931506304,0.022596918630126084,0.06779075589037825,0.02259691863027121,0.06779075589043743,0.045193837260166216,False,10000,5642075830030161573
allocation_reversal_3x3_ultra_b0.2_e0_np500_nq100,allocation_reversal_3x3_ultra_b0.2_e0,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,500,100,0.2,5,0.0,0.2,0.1129845931506304,0.022596918630126084,0.022596918630126084,0.02259691863027121,0.022596918630126177,1.4503329093251693e-13,False,10000,10566941988163179684
allocation_reversal_3x3_ultra_b0.2_e0.1_np500_nq100,allocation_reversal_3x3_ultra_b0.2_e0.1,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,500,100,0.2,5,0.1,0.2,0.1129845931506304,0.022596918630126084,0.033895377945189126,0.02259691863027121,0.03389537794518881,0.011298459314917596,False,10000,1089546657276668930
allocation_reversal_3x3_ultra_b0.2_e0.4_np500_nq100,allocation_reversal_3x3_ultra_b0.2_e0.4,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,500,100,0.2,5,0.4,0.2,0.1129845931506304,0.022596918630126084,0.06779075589037825,0.02259691863027121,0.06779075589043743,0.045193837260166216,False,10000,6050801323116981003
allocation_reversal_3x3_ultra_b0.2_e0_np100_nq10,allocation_reversal_3x3_ultra_b0.2_e0,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.1129845931506304,0.022596918630126084,0.022596918630126084,0.02259691863027121,0.022596918630126177,1.4503329093251693e-13,False,10000,669065795454064933
allocation_reversal_3x3_ultra_b0.2_e0.1_np100_nq10,allocation_reversal_3x3_ultra_b0.2_e0.1,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.1129845931506304,0.022596918630126084,0.033895377945189126,0.02259691863027121,0.03389537794518881,0.011298459314917596,False,10000,9794773207603259602
allocation_reversal_3x3_ultra_b0.2_e0.4_np100_nq10,allocation_reversal_3x3_ultra_b0.2_e0.4,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.4,0.2,0.1129845931506304,0.022596918630126084,0.06779075589037825,0.02259691863027121,0.06779075589043743,0.045193837260166216,False,10000,10993852217860521021
allocation_reversal_3x3_ultra_b0.2_e0_np20_nq10,allocation_reversal_3x3_ultra_b0.2_e0,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.0,0.2,0.1129845931506304,0.022596918630126084,0.022596918630126084,0.02259691863027121,0.022596918630126177,1.4503329093251693e-13,False,10000,16729790288551890535
allocation_reversal_3x3_ultra_b0.2_e0.1_np20_nq10,allocation_reversal_3x3_ultra_b0.2_e0.1,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.1,0.2,0.1129845931506304,0.022596918630126084,0.033895377945189126,0.02259691863027121,0.03389537794518881,0.011298459314917596,False,10000,3861021162564341084
allocation_reversal_3x3_ultra_b0.2_e0.4_np20_nq10,allocation_reversal_3x3_ultra_b0.2_e0.4,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.4,0.2,0.1129845931506304,0.022596918630126084,0.06779075589037825,0.02259691863027121,0.06779075589043743,0.045193837260166216,False,10000,1136827070479336251
allocation_reversal_3x3_ultra_b0.2_e0_np50_nq10,allocation_reversal_3x3_ultra_b0.2_e0,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.0,0.2,0.1129845931506304,0.022596918630126084,0.022596918630126084,0.02259691863027121,0.022596918630126177,1.4503329093251693e-13,False,10000,7399420832928267922
allocation_reversal_3x3_ultra_b0.2_e0.1_np50_nq10,allocation_reversal_3x3_ultra_b0.2_e0.1,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.1,0.2,0.1129845931506304,0.022596918630126084,0.033895377945189126,0.02259691863027121,0.03389537794518881,0.011298459314917596,False,10000,14893915211342447166
allocation_reversal_3x3_ultra_b0.2_e0.4_np50_nq10,allocation_reversal_3x3_ultra_b0.2_e0.4,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.4,0.2,0.1129845931506304,0.022596918630126084,0.06779075589037825,0.02259691863027121,0.06779075589043743,0.045193837260166216,False,10000,4572001580492138466
allocation_reversal_3x3_ultra_b0.2_e0_np100_nq20,allocation_reversal_3x3_ultra_b0.2_e0,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.0,0.2,0.1129845931506304,0.022596918630126084,0.022596918630126084,0.02259691863027121,0.022596918630126177,1.4503329093251693e-13,False,10000,10834608800998263248
allocation_reversal_3x3_ultra_b0.2_e0.1_np100_nq20,allocation_reversal_3x3_ultra_b0.2_e0.1,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.1,0.2,0.1129845931506304,0.022596918630126084,0.033895377945189126,0.02259691863027121,0.03389537794518881,0.011298459314917596,False,10000,1379232645697090636
allocation_reversal_3x3_ultra_b0.2_e0.4_np100_nq20,allocation_reversal_3x3_ultra_b0.2_e0.4,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.1129845931506304,0.022596918630126084,0.06779075589037825,0.02259691863027121,0.06779075589043743,0.045193837260166216,False,10000,2764737757857298382
allocation_reversal_3x3_ultra_b0.2_e0_np200_nq20,allocation_reversal_3x3_ultra_b0.2_e0,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.1129845931506304,0.022596918630126084,0.022596918630126084,0.02259691863027121,0.022596918630126177,1.4503329093251693e-13,False,10000,4589924059977868876
allocation_reversal_3x3_ultra_b0.2_e0.1_np200_nq20,allocation_reversal_3x3_ultra_b0.2_e0.1,allocation_reversal,3x3,3,3,ultra,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.1129845931506304,0.022596918630126084,0.033895377945189126,0.02259691863027121,0.03389537794518881,0.011298459314917596,False,10000,2111589090076444193
